Latitude (decimal degrees):	35.689
Longitude (decimal degrees):	51.407
Elevation (m):	1161
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180425:1051,626.0,151.0,0.0,51.72,22.57,2.34,0.0
20180425:1151,443.0,146.0,0.0,40.31,22.62,2.28,0.0
20180425:1251,237.0,130.0,0.0,28.28,22.32,2.28,0.0
20180425:1351,72.0,78.0,0.0,16.11,21.66,1.93,0.0
20180425:1451,0.0,0.0,0.0,0.0,20.1,1.66,0.0
20180425:1551,0.0,0.0,0.0,0.0,18.01,2.34,0.0
20180425:1651,0.0,0.0,0.0,0.0,16.31,2.62,0.0
20180425:1751,0.0,0.0,0.0,0.0,15.03,2.76,0.0
20180425:1851,0.0,0.0,0.0,0.0,13.68,2.76,0.0
20180425:1951,0.0,0.0,0.0,0.0,12.72,2.76,0.0
20180425:2051,0.0,0.0,0.0,0.0,11.86,2.76,0.0
20180425:2151,0.0,0.0,0.0,0.0,11.3,2.83,0.0
20180425:2251,0.0,0.0,0.0,0.0,10.98,2.83,0.0
20180425:2351,0.0,0.0,0.0,0.0,10.7,2.76,0.0
20180426:0051,0.0,0.0,0.0,0.0,10.58,2.76,0.0
20180426:0151,0.0,0.0,0.0,-0.4,10.47,2.76,0.0
20180426:0251,2.0,80.0,0.0,11.47,11.35,2.28,0.0
20180426:0351,124.0,207.0,0.0,23.6,17.03,0.97,0.0
20180426:0451,331.0,234.0,0.0,35.74,20.96,0.48,0.0
20180426:0551,434.0,281.0,0.0,47.49,22.15,1.79,0.0
20180426:0651,121.0,447.0,0.0,58.14,22.59,2.41,0.0
20180426:0751,400.0,401.0,0.0,65.92,23.28,2.34,0.0
20180426:0851,247.0,454.0,0.0,67.47,23.97,2.28,0.0
20180426:0951,27.0,385.0,0.0,61.72,24.43,2.28,0.0
20180426:1051,364.0,295.0,0.0,51.91,24.49,1.93,0.0
20180426:1151,462.0,128.0,0.0,40.47,24.53,1.66,0.0
20180426:1251,188.0,152.0,0.0,28.43,24.45,1.93,0.0
20180426:1351,41.0,87.0,0.0,16.26,23.74,1.66,0.0
20180426:1451,0.0,0.0,0.0,0.0,22.18,1.66,0.0
20180426:1551,0.0,0.0,0.0,0.0,20.4,2.21,0.0
20180426:1651,0.0,0.0,0.0,0.0,19.11,2.41,0.0
20180426:1751,0.0,0.0,0.0,0.0,18.05,2.69,0.0
20180426:1851,0.0,0.0,0.0,0.0,16.69,2.97,0.0
20180426:1951,0.0,0.0,0.0,0.0,16.22,2.97,0.0
20180426:2051,0.0,0.0,0.0,0.0,15.62,2.9,0.0
20180426:2151,0.0,0.0,0.0,0.0,14.97,2.83,0.0
20180426:2251,0.0,0.0,0.0,0.0,14.56,2.76,0.0
20180426:2351,0.0,0.0,0.0,0.0,14.32,2.83,0.0
20180427:0051,0.0,0.0,0.0,0.0,13.75,2.69,0.0
20180427:0151,0.0,0.0,0.0,-0.18,13.29,2.69,0.0
20180427:0251,0.0,18.0,0.0,11.68,13.8,2.41,0.0
20180427:0351,0.0,37.0,0.0,23.81,18.03,1.52,0.0
20180427:0451,0.0,124.0,0.0,35.95,22.52,2.69,0.0
20180427:0551,0.0,133.0,0.0,47.72,23.32,4.14,0.0
20180427:0651,0.0,179.0,0.0,58.41,23.66,4.41,0.0
20180427:0751,0.0,265.0,0.0,66.23,23.49,4.34,0.0
20180427:0851,98.0,468.0,0.0,67.77,23.59,4.07,0.0
20180427:0951,396.0,360.0,0.0,61.96,23.18,3.72,0.0
20180427:1051,22.0,330.0,0.0,52.09,23.39,3.93,0.0
20180427:1151,18.0,256.0,0.0,40.62,23.89,3.93,0.0
20180427:1251,3.0,140.0,0.0,28.57,23.76,3.59,0.0
20180427:1351,0.0,47.0,0.0,16.4,23.33,3.03,0.0
20180427:1451,0.0,0.0,0.0,0.0,21.86,2.69,0.0
20180427:1551,0.0,0.0,0.0,0.0,20.12,2.97,0.0
20180427:1651,0.0,0.0,0.0,0.0,19.32,3.31,0.0
20180427:1751,0.0,0.0,0.0,0.0,18.59,3.31,0.0
20180427:1851,0.0,0.0,0.0,0.0,17.75,3.1,0.0
20180427:1951,0.0,0.0,0.0,0.0,17.0,3.17,0.0
20180427:2051,0.0,0.0,0.0,0.0,16.21,3.03,0.0
20180427:2151,0.0,0.0,0.0,0.0,15.02,2.76,0.0
20180427:2251,0.0,0.0,0.0,0.0,13.74,2.48,0.0
20180427:2351,0.0,0.0,0.0,0.0,12.95,2.34,0.0
20180428:0051,0.0,0.0,0.0,0.0,12.79,2.21,0.0
20180428:0151,0.0,3.0,0.0,0.04,12.31,2.21,0.0
20180428:0251,0.0,39.0,0.0,11.89,13.35,1.93,0.0
20180428:0351,0.0,64.0,0.0,24.02,18.76,1.03,0.0
20180428:0451,362.0,226.0,0.0,36.16,22.71,1.31,0.0
20180428:0551,560.0,219.0,0.0,47.95,24.06,1.31,0.0
20180428:0651,621.0,259.0,0.0,58.67,24.72,1.24,0.0
20180428:0751,545.0,337.0,0.0,66.54,25.66,1.79,0.0
20180428:0851,479.0,366.0,0.0,68.08,26.41,2.28,0.0
20180428:0951,377.0,372.0,0.0,62.2,26.82,2.21,0.0
20180428:1051,221.0,360.0,0.0,52.27,26.82,2.28,0.0
20180428:1151,19.0,258.0,0.0,40.77,26.5,1.17,0.0
20180428:1251,78.0,193.0,0.0,28.71,26.39,0.69,0.0
20180428:1351,0.0,58.0,0.0,16.54,25.79,1.66,0.0
20180428:1451,0.0,0.0,0.0,0.0,23.72,1.1,0.0
20180428:1551,0.0,0.0,0.0,0.0,21.83,1.45,0.0
20180428:1651,0.0,0.0,0.0,0.0,19.83,1.79,0.0
20180428:1751,0.0,0.0,0.0,0.0,18.76,2.28,0.0
20180428:1851,0.0,0.0,0.0,0.0,17.9,2.55,0.0
20180428:1951,0.0,0.0,0.0,0.0,16.76,2.55,0.0
20180428:2051,0.0,0.0,0.0,0.0,15.86,2.41,0.0
20180428:2151,0.0,0.0,0.0,0.0,14.96,2.41,0.0
20180428:2251,0.0,0.0,0.0,0.0,14.25,2.41,0.0
20180428:2351,0.0,0.0,0.0,0.0,13.87,2.34,0.0
20180429:0051,0.0,0.0,0.0,0.0,13.85,2.21,0.0
20180429:0151,0.0,3.0,0.0,0.26,14.7,2.0,0.0
20180429:0251,0.0,19.0,0.0,12.1,15.51,2.55,0.0
20180429:0351,0.0,37.0,0.0,24.22,16.34,2.9,0.0
20180429:0451,0.0,143.0,0.0,36.37,16.81,2.83,0.0
20180429:0551,539.0,226.0,0.0,48.17,17.67,1.93,0.0
20180429:0651,271.0,424.0,0.0,58.93,21.07,2.62,0.0
20180429:0751,376.0,414.0,0.0,66.84,22.26,2.62,0.0
20180429:0851,157.0,472.0,0.0,68.38,23.18,2.28,0.0
20180429:0951,480.0,316.0,0.0,62.43,24.0,2.28,0.0
20180429:1051,8.0,295.0,0.0,52.44,24.32,2.28,0.0
20180429:1151,264.0,241.0,0.0,40.92,23.92,1.72,0.0
20180429:1251,0.0,84.0,0.0,28.85,23.01,0.34,0.0
20180429:1351,0.0,14.0,0.0,16.68,22.38,0.9,0.0
20180429:1451,0.0,0.0,0.0,0.0,20.88,2.14,0.0
20180429:1551,0.0,0.0,0.0,0.0,19.28,2.97,0.0
20180429:1651,0.0,0.0,0.0,0.0,17.88,2.9,0.0
20180429:1751,0.0,0.0,0.0,0.0,16.64,2.83,0.0
20180429:1851,0.0,0.0,0.0,0.0,15.6,2.28,0.0
20180429:1951,0.0,0.0,0.0,0.0,14.8,2.28,0.0
20180429:2051,0.0,0.0,0.0,0.0,14.26,2.28,0.0
20180429:2151,0.0,0.0,0.0,0.0,13.75,2.21,0.0
20180429:2251,0.0,0.0,0.0,0.0,13.28,2.14,0.0
20180429:2351,0.0,0.0,0.0,0.0,12.78,2.14,0.0
20180430:0051,0.0,0.0,0.0,0.0,11.97,2.07,0.0
20180430:0151,0.0,24.0,0.0,0.47,11.24,2.0,0.0
20180430:0251,0.0,19.0,0.0,12.3,11.91,1.79,0.0
20180430:0351,42.0,216.0,0.0,24.42,14.1,1.93,0.0
20180430:0451,428.0,185.0,0.0,36.57,15.84,1.66,0.0
20180430:0551,537.0,227.0,0.0,48.39,17.24,1.17,0.0
20180430:0651,738.0,179.0,0.0,59.18,18.53,0.97,0.0
20180430:0751,721.0,227.0,0.0,67.14,19.31,1.17,0.0
20180430:0851,673.0,250.0,0.0,68.68,20.47,1.66,0.0
20180430:0951,88.0,431.0,0.0,62.66,21.35,2.07,0.0
20180430:1051,266.0,340.0,0.0,52.62,21.53,2.34,0.0
20180430:1151,12.0,243.0,0.0,41.07,21.56,2.62,0.0
20180430:1251,1.0,123.0,0.0,28.99,20.61,1.31,0.0
20180430:1351,0.0,19.0,0.0,16.83,20.05,1.1,0.0
20180430:1451,0.0,0.0,0.0,0.0,18.91,1.79,0.0
20180430:1551,0.0,0.0,0.0,0.0,17.71,2.14,0.0
20180430:1651,0.0,0.0,0.0,0.0,16.06,1.52,0.0
20180430:1751,0.0,0.0,0.0,0.0,16.02,0.14,0.0
20180430:1851,0.0,0.0,0.0,0.0,14.69,2.07,0.0
20180430:1951,0.0,0.0,0.0,0.0,13.98,2.07,0.0
20180430:2051,0.0,0.0,0.0,0.0,13.47,1.93,0.0
20180430:2151,0.0,0.0,0.0,0.0,12.88,2.14,0.0
20180430:2251,0.0,0.0,0.0,0.0,12.12,2.21,0.0
20180430:2351,0.0,0.0,0.0,0.0,11.41,2.0,0.0
20180501:0051,0.0,0.0,0.0,0.0,11.14,1.86,0.0
20180501:0151,0.0,3.0,0.0,0.68,11.07,1.86,0.0
20180501:0251,0.0,19.0,0.0,12.5,11.39,1.79,0.0
20180501:0351,0.0,38.0,0.0,24.61,12.07,1.86,0.0
20180501:0451,0.0,130.0,0.0,36.76,12.57,1.72,0.0
20180501:0551,9.0,314.0,0.0,48.6,13.32,1.17,0.0
20180501:0651,24.0,391.0,0.0,59.42,15.2,1.66,0.0
20180501:0751,233.0,467.0,0.0,67.44,15.87,1.45,0.0
20180501:0851,434.0,385.0,0.0,68.97,17.17,1.31,0.0
20180501:0951,238.0,423.0,0.0,62.88,17.62,1.66,0.0
20180501:1051,311.0,324.0,0.0,52.79,18.5,1.72,0.0
20180501:1151,134.0,289.0,0.0,41.21,18.86,1.66,0.0
20180501:1251,129.0,182.0,0.0,29.13,18.78,1.59,0.0
20180501:1351,91.0,77.0,0.0,16.97,18.35,1.38,0.0
20180501:1451,0.0,0.0,0.0,0.0,17.6,1.38,0.0
20180501:1551,0.0,0.0,0.0,0.0,16.13,0.83,0.0
20180501:1651,0.0,0.0,0.0,0.0,16.58,0.55,0.0
20180501:1751,0.0,0.0,0.0,0.0,14.68,1.17,0.0
20180501:1851,0.0,0.0,0.0,0.0,14.52,1.31,0.0
20180501:1951,0.0,0.0,0.0,0.0,12.37,1.86,0.0
20180501:2051,0.0,0.0,0.0,0.0,11.61,2.21,0.0
20180501:2151,0.0,0.0,0.0,0.0,11.12,2.41,0.0
20180501:2251,0.0,0.0,0.0,0.0,10.79,2.48,0.0
20180501:2351,0.0,0.0,0.0,0.0,10.31,2.48,0.0
20180502:0051,0.0,0.0,0.0,0.0,9.94,2.55,0.0
20180502:0151,0.0,3.0,0.0,0.88,9.81,2.62,0.0
20180502:0251,16.0,114.0,0.0,12.69,11.07,2.34,0.0
20180502:0351,47.0,220.0,0.0,24.8,15.01,1.52,0.0
20180502:0451,389.0,211.0,0.0,36.95,18.39,1.03,0.0
20180502:0551,538.0,231.0,0.0,48.8,19.74,2.14,0.0
20180502:0651,586.0,276.0,0.0,59.66,20.73,2.14,0.0
20180502:0751,765.0,203.0,0.0,67.73,21.6,2.62,0.0
20180502:0851,757.0,202.0,0.0,69.26,21.92,2.62,0.0
20180502:0951,589.0,257.0,0.0,63.1,22.35,2.55,0.0
20180502:1051,163.0,373.0,0.0,52.96,22.22,2.28,0.0
20180502:1151,45.0,283.0,0.0,41.36,22.16,1.86,0.0
20180502:1251,10.0,164.0,0.0,29.26,21.84,1.31,0.0
20180502:1351,78.0,83.0,0.0,17.11,21.51,1.1,0.0
20180502:1451,0.0,0.0,0.0,0.0,20.18,0.83,0.0
20180502:1551,0.0,0.0,0.0,0.0,20.23,0.83,0.0
20180502:1651,0.0,0.0,0.0,0.0,17.62,1.52,0.0
20180502:1751,0.0,0.0,0.0,0.0,16.02,2.21,0.0
20180502:1851,0.0,0.0,0.0,0.0,14.75,2.28,0.0
20180502:1951,0.0,0.0,0.0,0.0,14.13,2.34,0.0
20180502:2051,0.0,0.0,0.0,0.0,13.75,2.48,0.0
20180502:2151,0.0,0.0,0.0,0.0,13.54,2.55,0.0
20180502:2251,0.0,0.0,0.0,0.0,13.12,2.48,0.0
20180502:2351,0.0,0.0,0.0,0.0,12.66,2.48,0.0
20180503:0051,0.0,0.0,0.0,0.0,12.56,2.41,0.0
20180503:0151,0.0,3.0,0.0,1.08,12.17,2.41,0.0
20180503:0251,0.0,20.0,0.0,12.88,13.3,1.93,0.0
20180503:0351,237.0,173.0,0.0,24.98,18.11,1.17,0.0
20180503:0451,345.0,238.0,0.0,37.14,21.68,1.31,0.0
20180503:0551,166.0,396.0,0.0,49.0,22.45,2.62,0.0
20180503:0651,629.0,254.0,0.0,59.9,23.16,2.69,0.0
20180503:0751,662.0,270.0,0.0,68.01,23.72,2.97,0.0
20180503:0851,401.0,403.0,0.0,69.54,24.08,3.03,0.0
20180503:0951,278.0,412.0,0.0,63.32,24.4,2.69,0.0
20180503:1051,18.0,322.0,0.0,53.13,24.45,2.28,0.0
20180503:1151,255.0,250.0,0.0,41.5,24.48,2.21,0.0
20180503:1251,87.0,195.0,0.0,29.4,24.02,1.93,0.0
20180503:1351,0.0,57.0,0.0,17.25,23.44,0.9,0.0
20180503:1451,0.0,0.0,0.0,0.0,21.89,1.03,0.0
20180503:1551,0.0,0.0,0.0,0.0,20.32,1.59,0.0
20180503:1651,0.0,0.0,0.0,0.0,19.26,2.07,0.0
20180503:1751,0.0,0.0,0.0,0.0,18.2,2.34,0.0
20180503:1851,0.0,0.0,0.0,0.0,17.51,1.79,0.0
20180503:1951,0.0,0.0,0.0,0.0,17.0,1.86,0.0
20180503:2051,0.0,0.0,0.0,0.0,16.8,1.72,0.0
20180503:2151,0.0,0.0,0.0,0.0,18.37,1.24,0.0
20180503:2251,0.0,0.0,0.0,0.0,19.93,0.55,0.0
20180503:2351,0.0,0.0,0.0,0.0,18.99,0.97,0.0
20180504:0051,0.0,0.0,0.0,0.0,16.84,1.17,0.0
20180504:0151,0.0,4.0,0.0,1.28,16.37,1.1,0.0
20180504:0251,0.0,20.0,0.0,13.06,16.62,0.97,0.0
20180504:0351,44.0,224.0,0.0,25.16,17.1,0.62,0.0
20180504:0451,2.0,224.0,0.0,37.32,17.88,1.03,0.0
20180504:0551,2.0,278.0,0.0,49.2,18.17,1.1,0.0
20180504:0651,122.0,456.0,0.0,60.12,22.89,0.21,0.0
20180504:0751,278.0,460.0,0.0,68.29,22.62,1.31,0.0
20180504:0851,76.0,466.0,0.0,69.82,23.13,1.66,0.0
20180504:0951,14.0,365.0,0.0,63.53,22.91,1.59,0.0
20180504:1051,19.0,329.0,0.0,53.29,22.78,1.31,0.0
20180504:1151,45.0,287.0,0.0,41.64,22.77,1.31,0.0
20180504:1251,1.0,132.0,0.0,29.54,22.97,1.45,0.0
20180504:1351,0.0,27.0,0.0,17.38,22.49,0.97,0.0
20180504:1451,0.0,0.0,0.0,0.0,20.79,1.03,0.0
20180504:1551,0.0,0.0,0.0,0.0,19.59,1.24,0.0
20180504:1651,0.0,0.0,0.0,0.0,17.76,2.0,0.0
20180504:1751,0.0,0.0,0.0,0.0,16.83,2.21,0.0
20180504:1851,0.0,0.0,0.0,0.0,15.47,2.21,0.0
20180504:1951,0.0,0.0,0.0,0.0,14.85,2.21,0.0
20180504:2051,0.0,0.0,0.0,0.0,14.05,2.14,0.0
20180504:2151,0.0,0.0,0.0,0.0,13.62,2.07,0.0
20180504:2251,0.0,0.0,0.0,0.0,13.14,2.07,0.0
20180504:2351,0.0,0.0,0.0,0.0,12.81,2.0,0.0
20180505:0051,0.0,0.0,0.0,0.0,12.66,1.93,0.0
20180505:0151,0.0,4.0,0.0,1.47,12.27,2.0,0.0
20180505:0251,0.0,31.0,0.0,13.24,13.48,1.66,0.0
20180505:0351,141.0,216.0,0.0,25.33,18.0,0.9,0.0
20180505:0451,490.0,159.0,0.0,37.49,20.66,0.76,0.0
20180505:0551,303.0,356.0,0.0,49.39,21.74,1.17,0.0
20180505:0651,644.0,247.0,0.0,60.34,22.09,1.38,0.0
20180505:0751,665.0,270.0,0.0,68.56,22.87,1.38,0.0
20180505:0851,780.0,193.0,0.0,70.1,23.46,1.59,0.0
20180505:0951,170.0,440.0,0.0,63.75,24.14,2.14,0.0
20180505:1051,209.0,366.0,0.0,53.46,23.96,2.76,0.0
20180505:1151,252.0,254.0,0.0,41.79,23.4,2.97,0.0
20180505:1251,37.0,193.0,0.0,29.67,23.13,2.55,0.0
20180505:1351,82.0,86.0,0.0,17.52,22.52,2.41,0.0
20180505:1451,0.0,0.0,0.0,0.0,21.27,2.14,0.0
20180505:1551,0.0,0.0,0.0,0.0,19.52,1.86,0.0
20180505:1651,0.0,0.0,0.0,0.0,17.91,1.86,0.0
20180505:1751,0.0,0.0,0.0,0.0,16.77,2.0,0.0
20180505:1851,0.0,0.0,0.0,0.0,15.76,2.28,0.0
20180505:1951,0.0,0.0,0.0,0.0,14.87,2.28,0.0
20180505:2051,0.0,0.0,0.0,0.0,14.03,2.48,0.0
20180505:2151,0.0,0.0,0.0,0.0,13.34,2.55,0.0
20180505:2251,0.0,0.0,0.0,0.0,12.47,2.55,0.0
20180505:2351,0.0,0.0,0.0,0.0,11.72,2.48,0.0
20180506:0051,0.0,0.0,0.0,0.0,11.34,2.48,0.0
20180506:0151,0.0,4.0,0.0,1.66,11.0,2.48,0.0
20180506:0251,117.0,109.0,0.0,13.41,12.78,2.07,0.0
20180506:0351,184.0,203.0,0.0,25.5,16.73,1.17,0.0
20180506:0451,495.0,159.0,0.0,37.66,19.92,1.38,0.0
20180506:0551,643.0,176.0,0.0,49.57,21.86,2.62,0.0
20180506:0651,612.0,269.0,0.0,60.56,23.64,2.97,0.0
20180506:0751,752.0,220.0,0.0,68.83,24.79,3.59,0.0
20180506:0851,715.0,237.0,0.0,70.37,25.43,4.14,0.0
20180506:0951,701.0,197.0,0.0,63.95,25.56,4.21,0.0
20180506:1051,331.0,322.0,0.0,53.62,24.99,4.41,0.0
20180506:1151,3.0,210.0,0.0,41.92,24.06,4.34,0.0
20180506:1251,0.0,34.0,0.0,29.8,23.93,4.55,0.0
20180506:1351,24.0,98.0,0.0,17.66,22.53,4.41,0.0
20180506:1451,0.0,0.0,0.0,0.0,21.15,2.76,0.0
20180506:1551,0.0,0.0,0.0,0.0,19.52,1.72,0.0
20180506:1651,0.0,0.0,0.0,0.0,17.95,2.07,0.0
20180506:1751,0.0,0.0,0.0,0.0,16.66,2.21,0.0
20180506:1851,0.0,0.0,0.0,0.0,15.71,2.14,0.0
20180506:1951,0.0,0.0,0.0,0.0,14.84,2.0,0.0
20180506:2051,0.0,0.0,0.0,0.0,14.05,2.14,0.0
20180506:2151,0.0,0.0,0.0,0.0,13.34,2.34,0.0
20180506:2251,0.0,0.0,0.0,0.0,12.38,2.62,0.0
20180506:2351,0.0,0.0,0.0,0.0,11.35,2.76,0.0
20180507:0051,0.0,0.0,0.0,0.0,11.37,2.83,0.0
20180507:0151,0.0,4.0,0.0,1.84,11.1,2.9,0.0
20180507:0251,6.0,106.0,0.0,13.58,13.13,2.55,0.0
20180507:0351,4.0,174.0,0.0,25.66,17.57,1.79,0.0
20180507:0451,9.0,262.0,0.0,37.83,21.55,1.17,0.0
20180507:0551,297.0,366.0,0.0,49.75,23.72,2.34,0.0
20180507:0651,311.0,424.0,0.0,60.77,24.57,3.03,0.0
20180507:0751,357.0,436.0,0.0,69.09,25.55,3.45,0.0
20180507:0851,526.0,351.0,0.0,70.64,26.24,3.72,0.0
20180507:0951,699.0,205.0,0.0,64.16,26.69,3.93,0.0
20180507:1051,411.0,287.0,0.0,53.77,27.14,4.14,0.0
20180507:1151,0.0,96.0,0.0,42.06,27.11,3.93,0.0
20180507:1251,286.0,117.0,0.0,29.94,26.87,3.38,0.0
20180507:1351,14.0,95.0,0.0,17.79,26.4,2.21,0.0
20180507:1451,0.0,0.0,0.0,0.0,25.87,0.28,0.0
20180507:1551,0.0,0.0,0.0,0.0,22.61,1.45,0.0
20180507:1651,0.0,0.0,0.0,0.0,21.09,2.28,0.0
20180507:1751,0.0,0.0,0.0,0.0,19.44,2.48,0.0
20180507:1851,0.0,0.0,0.0,0.0,17.77,2.07,0.0
20180507:1951,0.0,0.0,0.0,0.0,17.16,2.14,0.0
20180507:2051,0.0,0.0,0.0,0.0,16.4,2.28,0.0
20180507:2151,0.0,0.0,0.0,0.0,15.79,2.34,0.0
20180507:2251,0.0,0.0,0.0,0.0,15.17,2.34,0.0
20180507:2351,0.0,0.0,0.0,0.0,14.49,2.41,0.0
20180508:0051,0.0,0.0,0.0,0.0,13.94,2.41,0.0
20180508:0151,0.0,4.0,0.0,2.01,13.49,2.41,0.0
20180508:0251,0.0,79.0,0.0,13.74,14.83,1.93,0.0
20180508:0351,29.0,216.0,0.0,25.82,20.41,1.24,0.0
20180508:0451,105.0,323.0,0.0,37.99,23.95,1.59,0.0
20180508:0551,530.0,238.0,0.0,49.92,25.59,2.34,0.0
20180508:0651,673.0,225.0,0.0,60.97,26.31,0.97,0.0
20180508:0751,376.0,417.0,0.0,69.35,27.3,1.79,0.0
20180508:0851,144.0,474.0,0.0,70.91,28.0,2.34,0.0
20180508:0951,24.0,384.0,0.0,64.36,28.24,2.76,0.0
20180508:1051,9.0,298.0,0.0,53.93,28.71,4.0,0.0
20180508:1151,0.0,145.0,0.0,42.2,25.49,5.72,0.0
20180508:1251,4.0,152.0,0.0,30.07,22.76,4.9,0.0
20180508:1351,0.0,15.0,0.0,17.93,23.07,2.07,0.0
20180508:1451,0.0,0.0,0.0,0.0,22.67,1.03,0.0
20180508:1551,0.0,0.0,0.0,0.0,20.93,1.31,0.0
20180508:1651,0.0,0.0,0.0,0.0,19.65,1.59,0.0
20180508:1751,0.0,0.0,0.0,0.0,18.36,1.86,0.0
20180508:1851,0.0,0.0,0.0,0.0,17.53,1.93,0.0
20180508:1951,0.0,0.0,0.0,0.0,17.1,2.0,0.0
20180508:2051,0.0,0.0,0.0,0.0,16.6,2.0,0.0
20180508:2151,0.0,0.0,0.0,0.0,15.91,1.79,0.0
20180508:2251,0.0,0.0,0.0,0.0,15.75,1.72,0.0
20180508:2351,0.0,0.0,0.0,0.0,15.91,1.66,0.0
20180509:0051,0.0,0.0,0.0,0.0,15.78,1.66,0.0
20180509:0151,0.0,4.0,0.0,2.19,16.6,1.03,0.0
20180509:0251,0.0,21.0,0.0,13.9,15.81,0.83,0.0
20180509:0351,0.0,46.0,0.0,25.97,14.67,2.14,0.0
20180509:0451,0.0,79.0,0.0,38.14,15.25,2.62,0.0
20180509:0551,20.0,342.0,0.0,50.09,16.99,2.55,0.0
20180509:0651,114.0,450.0,0.0,61.17,21.83,2.14,0.0
20180509:0751,35.0,430.0,0.0,69.6,23.44,2.34,0.0
20180509:0851,259.0,452.0,0.0,71.17,24.51,2.55,0.0
20180509:0951,99.0,434.0,0.0,64.56,24.86,2.9,0.0
20180509:1051,1.0,248.0,0.0,54.09,24.47,2.76,0.0
20180509:1151,15.0,254.0,0.0,42.33,23.54,2.07,0.0
20180509:1251,0.0,50.0,0.0,30.2,23.02,1.17,0.0
20180509:1351,0.0,28.0,0.0,18.06,21.51,1.1,0.0
20180509:1451,0.0,1.0,0.0,6.2,20.34,1.59,0.0
20180509:1551,0.0,0.0,0.0,0.0,18.49,2.07,0.0
20180509:1651,0.0,0.0,0.0,0.0,17.14,2.76,0.0
20180509:1751,0.0,0.0,0.0,0.0,16.23,2.41,0.0
20180509:1851,0.0,0.0,0.0,0.0,16.16,1.24,0.0
20180509:1951,0.0,0.0,0.0,0.0,16.02,0.9,0.0
20180509:2051,0.0,0.0,0.0,0.0,15.98,0.14,0.0
20180509:2151,0.0,0.0,0.0,0.0,14.39,0.9,0.0
20180509:2251,0.0,0.0,0.0,0.0,14.99,0.76,0.0
20180509:2351,0.0,0.0,0.0,0.0,14.8,0.62,0.0
20180510:0051,0.0,0.0,0.0,0.0,15.15,0.55,0.0
20180510:0151,0.0,5.0,0.0,2.35,12.74,1.66,0.0
20180510:0251,0.0,21.0,0.0,14.06,13.59,1.45,0.0
20180510:0351,339.0,128.0,0.0,26.12,15.65,1.24,0.0
20180510:0451,41.0,312.0,0.0,38.29,17.28,0.48,0.0
20180510:0551,29.0,364.0,0.0,50.25,18.92,1.38,0.0
20180510:0651,235.0,446.0,0.0,61.36,19.33,1.86,0.0
20180510:0751,477.0,379.0,0.0,69.84,20.05,2.0,0.0
20180510:0851,804.0,183.0,0.0,71.42,20.83,1.93,0.0
20180510:0951,796.0,139.0,0.0,64.75,20.98,1.93,0.0
20180510:1051,541.0,213.0,0.0,54.24,20.71,1.1,0.0
20180510:1151,1.0,198.0,0.0,42.47,20.62,0.28,0.0
20180510:1251,48.0,203.0,0.0,30.33,20.43,1.03,0.0
20180510:1351,48.0,102.0,0.0,18.2,19.96,1.66,0.0
20180510:1451,0.0,5.0,0.0,6.34,17.96,1.31,0.0
20180510:1551,0.0,0.0,0.0,0.0,15.69,2.48,0.0
20180510:1651,0.0,0.0,0.0,0.0,14.85,2.07,0.0
20180510:1751,0.0,0.0,0.0,0.0,14.1,1.93,0.0
20180510:1851,0.0,0.0,0.0,0.0,12.84,2.14,0.0
20180510:1951,0.0,0.0,0.0,0.0,11.99,2.07,0.0
20180510:2051,0.0,0.0,0.0,0.0,11.12,2.0,0.0
20180510:2151,0.0,0.0,0.0,0.0,10.63,2.07,0.0
20180510:2251,0.0,0.0,0.0,0.0,10.65,2.14,0.0
20180510:2351,0.0,0.0,0.0,0.0,10.06,2.14,0.0
20180511:0051,0.0,0.0,0.0,0.0,9.65,2.14,0.0
20180511:0151,0.0,5.0,0.0,2.51,9.25,2.14,0.0
20180511:0251,43.0,135.0,0.0,14.21,11.05,1.72,0.0
20180511:0351,284.0,164.0,0.0,26.26,15.29,2.0,0.0
20180511:0451,224.0,306.0,0.0,38.43,17.17,2.9,0.0
20180511:0551,717.0,138.0,0.0,50.41,18.54,3.59,0.0
20180511:0651,829.0,143.0,0.0,61.55,19.61,3.72,0.0
20180511:0751,669.0,279.0,0.0,70.08,20.3,3.45,0.0
20180511:0851,570.0,329.0,0.0,71.67,20.95,3.31,0.0
20180511:0951,132.0,450.0,0.0,64.94,21.32,2.83,0.0
20180511:1051,195.0,378.0,0.0,54.39,21.32,2.34,0.0
20180511:1151,351.0,215.0,0.0,42.6,21.19,2.9,0.0
20180511:1251,33.0,199.0,0.0,30.45,18.82,2.48,0.0
20180511:1351,0.0,26.0,0.0,18.33,17.52,2.41,0.0
20180511:1451,0.0,2.0,0.0,6.48,16.48,2.14,0.0
20180511:1551,0.0,0.0,0.0,0.0,15.67,1.59,0.0
20180511:1651,0.0,0.0,0.0,0.0,14.47,1.24,0.0
20180511:1751,0.0,0.0,0.0,0.0,13.4,1.38,0.0
20180511:1851,0.0,0.0,0.0,0.0,12.37,2.07,0.0
20180511:1951,0.0,0.0,0.0,0.0,11.75,2.0,0.0
20180511:2051,0.0,0.0,0.0,0.0,11.4,1.79,0.0
20180511:2151,0.0,0.0,0.0,0.0,11.0,1.79,0.0
