Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	-0.118
Elevation (m):	15
Radiation database:	PVGIS-SARAH2


Slope: 0 deg.
Azimuth: 0 deg.
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180521:2110,0.0,0.0,0.0,0.0,14.93,2.34,0.0
20180521:2210,0.0,0.0,0.0,0.0,13.9,2.48,0.0
20180521:2310,0.0,0.0,0.0,0.0,13.11,2.62,0.0
20180522:0010,0.0,0.0,0.0,0.0,12.2,2.83,0.0
20180522:0110,0.0,0.0,0.0,0.0,11.47,2.9,0.0
20180522:0210,0.0,0.0,0.0,0.0,10.95,2.97,0.0
20180522:0310,0.0,0.0,0.0,0.0,10.64,3.17,0.0
20180522:0410,0.0,0.0,0.0,0.0,10.21,3.24,0.0
20180522:0510,54.0,51.0,0.0,8.98,10.44,3.24,0.0
20180522:0610,152.0,96.0,0.0,17.94,11.46,3.17,0.0
20180522:0710,303.0,114.0,0.0,27.23,13.27,4.14,0.0
20180522:0810,433.0,135.0,0.0,36.48,14.92,4.21,0.0
20180522:0910,513.0,172.0,0.0,45.2,16.55,4.28,0.0
20180522:1010,270.0,358.0,0.0,52.63,18.02,4.41,0.0
20180522:1110,582.01,232.0,0.0,57.61,19.33,4.62,0.0
20180522:1210,329.0,373.0,0.0,58.77,20.29,4.76,0.0
20180522:1310,491.0,271.0,0.0,55.7,20.85,4.9,0.0
20180522:1410,584.01,166.0,0.0,49.41,20.85,5.03,0.0
20180522:1510,490.0,148.0,0.0,41.26,19.99,4.9,0.0
20180522:1610,370.0,128.0,0.0,32.22,19.95,4.69,0.0
20180522:1710,238.0,103.0,0.0,22.9,19.36,4.83,0.0
20180522:1810,106.0,75.0,0.0,13.72,18.34,4.48,0.0
20180522:1910,10.0,27.43,0.0,5.03,16.68,4.83,0.0
20180522:2010,0.0,0.0,0.0,0.0,14.68,4.76,0.0
20180522:2110,0.0,0.0,0.0,0.0,13.03,4.48,0.0
20180522:2210,0.0,0.0,0.0,0.0,11.75,4.07,0.0
20180522:2310,0.0,0.0,0.0,0.0,10.9,3.79,0.0
20180523:0010,0.0,0.0,0.0,0.0,10.25,3.72,0.0
20180523:0110,0.0,0.0,0.0,0.0,9.76,3.72,0.0
20180523:0210,0.0,0.0,0.0,0.0,9.41,3.79,0.0
20180523:0310,0.0,0.0,0.0,0.0,9.14,3.72,0.0
20180523:0410,0.0,0.0,0.0,0.0,9.12,3.72,0.0
20180523:0510,0.0,39.0,0.0,9.12,9.62,4.14,0.0
20180523:0610,1.0,91.0,0.0,18.07,10.82,5.03,0.0
20180523:0710,8.0,176.0,0.0,27.36,11.38,5.59,0.0
20180523:0810,79.0,286.0,0.0,36.61,13.08,5.66,0.0
20180523:0910,304.0,290.0,0.0,45.34,14.81,5.31,0.0
20180523:1010,541.01,222.0,0.0,52.8,16.33,5.24,0.0
20180523:1110,707.01,157.0,0.0,57.79,17.95,5.38,0.0
20180523:1210,705.01,167.0,0.0,58.97,19.31,5.72,0.0
20180523:1310,673.01,165.0,0.0,55.89,19.96,5.79,0.0
20180523:1410,283.0,332.0,0.0,49.58,20.11,5.79,0.0
20180523:1510,4.0,241.0,0.0,41.42,19.73,5.72,0.0
20180523:1610,56.0,251.0,0.0,32.38,19.31,5.52,0.0
20180523:1710,121.0,163.0,0.0,23.06,18.44,5.17,0.0
20180523:1810,48.0,98.0,0.0,13.88,17.65,4.69,0.0
20180523:1910,19.0,24.44,0.0,5.2,15.69,4.41,0.0
20180523:2010,0.0,0.0,0.0,0.0,14.35,4.21,0.0
20180523:2110,0.0,0.0,0.0,0.0,13.21,4.07,0.0
20180523:2210,0.0,0.0,0.0,0.0,12.35,3.86,0.0
20180523:2310,0.0,0.0,0.0,0.0,11.92,3.72,0.0
20180524:0010,0.0,0.0,0.0,0.0,11.65,3.52,0.0
20180524:0110,0.0,0.0,0.0,0.0,11.74,3.45,0.0
20180524:0210,0.0,0.0,0.0,0.0,11.71,3.31,0.0
20180524:0310,0.0,0.0,0.0,0.0,11.93,3.17,0.0
20180524:0410,0.0,0.0,0.0,0.0,12.01,3.1,0.0
20180524:0510,0.0,10.0,0.0,9.25,12.68,3.1,0.0
20180524:0610,0.0,59.0,0.0,18.2,13.29,3.03,0.0
20180524:0710,0.0,85.0,0.0,27.49,11.66,3.17,0.0
20180524:0810,0.0,144.0,0.0,36.74,12.8,3.17,0.0
20180524:0910,33.0,320.0,0.0,45.48,14.89,3.52,0.0
20180524:1010,78.0,388.0,0.0,52.95,16.93,3.66,0.0
20180524:1110,54.0,401.0,0.0,57.97,18.6,3.72,0.0
20180524:1210,0.0,120.0,0.0,59.16,19.52,3.66,0.0
20180524:1310,0.0,124.0,0.0,56.07,20.36,3.66,0.0
20180524:1410,1.0,248.0,0.0,49.75,20.61,3.66,0.0
20180524:1510,0.0,92.0,0.0,41.58,20.59,3.52,0.0
20180524:1610,0.0,118.0,0.0,32.54,20.1,3.31,0.0
20180524:1710,0.0,48.0,0.0,23.22,19.52,3.31,0.0
20180524:1810,8.0,89.0,0.0,14.04,18.72,2.83,0.0
20180524:1910,0.0,7.0,0.0,5.36,16.81,1.86,0.0
20180524:2010,0.0,0.0,0.0,0.0,15.93,2.07,0.0
20180524:2110,0.0,0.0,0.0,0.0,15.16,2.07,0.0
20180524:2210,0.0,0.0,0.0,0.0,14.5,2.21,0.0
20180524:2310,0.0,0.0,0.0,0.0,13.86,2.48,0.0
20180525:0010,0.0,0.0,0.0,0.0,13.19,2.55,0.0
20180525:0110,0.0,0.0,0.0,0.0,12.45,2.48,0.0
20180525:0210,0.0,0.0,0.0,0.0,11.84,2.34,0.0
20180525:0310,0.0,0.0,0.0,0.0,11.72,2.07,0.0
20180525:0410,0.0,0.0,0.0,0.0,11.66,1.66,0.0
20180525:0510,0.0,10.0,0.0,9.38,11.81,1.86,0.0
20180525:0610,0.0,55.0,0.0,18.33,12.38,2.07,0.0
20180525:0710,17.0,194.0,0.0,27.61,12.87,1.93,0.0
20180525:0810,0.0,161.0,0.0,36.87,13.65,1.72,0.0
20180525:0910,2.0,243.0,0.0,45.62,14.72,1.24,0.0
20180525:1010,17.0,338.0,0.0,53.11,15.7,1.31,0.0
20180525:1110,23.0,371.0,0.0,58.14,16.55,1.59,0.0
20180525:1210,0.0,204.0,0.0,59.34,17.39,1.66,0.0
20180525:1310,0.0,174.0,0.0,56.25,18.74,1.52,0.0
20180525:1410,0.0,194.0,0.0,49.92,19.66,1.17,0.0
20180525:1510,37.0,306.0,0.0,41.74,20.3,0.97,0.0
20180525:1610,98.0,253.0,0.0,32.69,20.56,0.55,0.0
20180525:1710,22.0,169.0,0.0,23.37,20.3,0.0,0.0
20180525:1810,110.0,77.0,0.0,14.19,19.97,0.55,0.0
20180525:1910,0.0,5.0,0.0,5.52,18.06,1.72,0.0
20180525:2010,0.0,0.0,0.0,0.0,17.09,2.0,0.0
20180525:2110,0.0,0.0,0.0,0.0,16.0,2.14,0.0
20180525:2210,0.0,0.0,0.0,0.0,15.22,2.07,0.0
20180525:2310,0.0,0.0,0.0,0.0,14.51,2.14,0.0
20180526:0010,0.0,0.0,0.0,0.0,13.89,2.14,0.0
20180526:0110,0.0,0.0,0.0,0.0,13.56,2.14,0.0
20180526:0210,0.0,0.0,0.0,0.0,12.99,2.21,0.0
20180526:0310,0.0,0.0,0.0,0.0,12.63,2.41,0.0
20180526:0410,0.0,0.0,0.0,0.0,12.4,2.69,0.0
20180526:0510,0.0,10.0,0.0,9.51,12.55,2.76,0.0
20180526:0610,0.0,65.0,0.0,18.44,13.03,3.38,0.0
20180526:0710,0.0,110.0,0.0,27.73,14.24,2.76,0.0
20180526:0810,2.0,198.0,0.0,36.99,15.19,2.76,0.0
20180526:0910,395.0,239.0,0.0,45.74,16.04,4.55,0.0
20180526:1010,639.01,155.0,0.0,53.25,17.85,5.59,0.0
20180526:1110,630.01,199.0,0.0,58.31,20.23,6.14,0.0
20180526:1210,616.01,216.0,0.0,59.52,21.71,5.86,0.0
20180526:1310,612.01,196.0,0.0,56.42,22.48,5.52,0.0
20180526:1410,579.01,167.0,0.0,50.08,23.22,5.86,0.0
20180526:1510,459.0,167.0,0.0,41.89,23.27,6.14,0.0
20180526:1610,342.0,145.0,0.0,32.83,22.8,6.14,0.0
20180526:1710,172.0,142.0,0.0,23.51,21.98,5.86,0.0
20180526:1810,73.0,94.0,0.0,14.34,20.97,5.31,0.0
20180526:1910,0.0,11.0,0.0,5.67,19.62,5.24,0.0
20180526:2010,0.0,0.0,0.0,0.0,18.38,4.97,0.0
20180526:2110,0.0,0.0,0.0,0.0,17.51,4.62,0.0
20180526:2210,0.0,0.0,0.0,0.0,16.97,4.41,0.0
20180526:2310,0.0,0.0,0.0,0.0,16.84,4.21,0.0
20180527:0010,0.0,0.0,0.0,0.0,16.82,4.0,0.0
20180527:0110,0.0,0.0,0.0,0.0,16.62,3.66,0.0
20180527:0210,0.0,0.0,0.0,0.0,16.49,3.38,0.0
20180527:0310,0.0,0.0,0.0,0.0,16.51,3.31,0.0
20180527:0410,0.0,0.0,0.0,0.0,16.51,3.1,0.0
20180527:0510,4.0,54.0,0.0,9.62,16.71,2.76,0.0
20180527:0610,46.0,137.0,0.0,18.55,17.83,2.41,0.0
20180527:0710,220.0,160.0,0.0,27.84,17.77,3.24,0.0
20180527:0810,27.0,263.0,0.0,37.1,19.34,3.24,0.0
20180527:0910,296.0,288.0,0.0,45.87,20.83,2.97,0.0
20180527:1010,576.01,192.0,0.0,53.39,22.41,2.69,0.0
20180527:1110,124.0,418.0,0.0,58.47,23.7,2.28,0.0
20180527:1210,0.0,206.0,0.0,59.69,24.29,2.28,0.0
20180527:1310,332.0,348.0,0.0,56.59,24.25,2.28,0.0
20180527:1410,141.0,370.0,0.0,50.24,24.23,2.0,0.0
20180527:1510,162.0,309.0,0.0,42.04,24.27,1.79,0.0
20180527:1610,366.0,130.0,0.0,32.98,23.35,1.66,0.0
20180527:1710,241.0,104.0,0.0,23.66,23.11,0.97,0.0
20180527:1810,128.0,68.0,0.0,14.49,22.98,0.62,0.0
20180527:1910,23.0,33.0,0.0,5.83,22.56,1.03,0.0
20180527:2010,0.0,0.0,0.0,0.0,20.79,0.97,0.0
20180527:2110,0.0,0.0,0.0,0.0,18.96,1.03,0.0
20180527:2210,0.0,0.0,0.0,0.0,17.75,1.17,0.0
20180527:2310,0.0,0.0,0.0,0.0,16.42,1.59,0.0
20180528:0010,0.0,0.0,0.0,0.0,16.74,0.97,0.0
20180528:0110,0.0,0.0,0.0,0.0,16.74,0.62,0.0
20180528:0210,0.0,0.0,0.0,0.0,15.2,0.76,0.0
20180528:0310,0.0,0.0,0.0,0.0,14.06,1.1,0.0
20180528:0410,0.0,0.0,0.0,0.0,14.32,1.24,0.0
20180528:0510,45.0,61.0,0.0,9.74,14.76,1.31,0.0
20180528:0610,110.0,121.0,0.0,18.66,15.54,1.79,0.0
20180528:0710,286.0,126.0,0.0,27.94,17.46,1.93,0.0
20180528:0810,310.0,207.0,0.0,37.21,18.94,2.62,0.0
20180528:0910,473.0,195.0,0.0,45.98,19.93,3.03,0.0
20180528:1010,581.01,192.0,0.0,53.52,20.94,2.97,0.0
20180528:1110,668.01,175.0,0.0,58.62,21.75,2.83,0.0
20180528:1210,760.01,124.0,0.0,59.85,22.65,2.83,0.0
20180528:1310,700.01,141.0,0.0,56.75,23.28,2.9,0.0
20180528:1410,408.0,268.0,0.0,50.39,23.84,2.97,0.0
20180528:1510,219.0,292.0,0.0,42.18,24.19,3.1,0.0
20180528:1610,202.0,221.0,0.0,33.12,24.2,3.31,0.0
20180528:1710,94.0,174.0,0.0,23.8,23.6,3.38,0.0
20180528:1810,121.0,74.0,0.0,14.63,22.86,3.17,0.0
20180528:1910,22.0,35.0,0.0,5.97,21.4,3.38,0.0
20180528:2010,0.0,0.0,0.0,0.0,20.11,4.0,0.0
20180528:2110,0.0,0.0,0.0,0.0,18.74,4.21,0.0
20180528:2210,0.0,0.0,0.0,0.0,17.51,4.07,0.0
20180528:2310,0.0,0.0,0.0,0.0,16.42,3.72,0.0
20180529:0010,0.0,0.0,0.0,0.0,15.62,3.38,0.0
20180529:0110,0.0,0.0,0.0,0.0,14.98,3.31,0.0
20180529:0210,0.0,0.0,0.0,0.0,14.62,3.59,0.0
20180529:0310,0.0,0.0,0.0,0.0,14.19,3.24,0.0
20180529:0410,0.0,0.0,0.0,0.0,13.83,2.9,0.0
20180529:0510,5.0,58.0,0.0,9.84,13.86,3.31,0.0
20180529:0610,0.0,32.0,0.0,18.76,14.5,4.21,0.0
20180529:0710,17.0,191.0,0.0,28.04,15.17,5.93,0.0
20180529:0810,8.0,232.0,0.0,37.31,15.64,5.59,0.0
20180529:0910,0.0,90.0,0.0,46.09,16.16,4.76,0.0
20180529:1010,0.0,126.0,0.0,53.65,15.97,3.86,0.0
20180529:1110,0.0,202.0,0.0,58.77,16.19,3.52,0.0
20180529:1210,0.0,94.0,0.0,60.01,16.54,3.66,0.0
20180529:1310,0.0,124.0,0.0,56.91,17.86,3.93,0.0
20180529:1410,0.0,80.0,0.0,50.54,18.32,3.79,0.0
20180529:1510,0.0,77.0,0.0,42.32,18.76,4.21,0.0
20180529:1610,0.0,78.0,0.0,33.25,19.19,4.48,0.0
20180529:1710,0.0,59.0,0.0,23.93,19.13,4.55,0.0
20180529:1810,0.0,34.0,0.0,14.77,18.53,4.34,0.0
20180529:1910,0.0,5.0,0.0,6.12,16.47,4.48,0.0
20180529:2010,0.0,0.0,0.0,0.0,15.48,4.0,0.0
20180529:2110,0.0,0.0,0.0,0.0,14.75,3.72,0.0
20180529:2210,0.0,0.0,0.0,0.0,14.18,3.45,0.0
20180529:2310,0.0,0.0,0.0,0.0,13.82,2.9,0.0
20180530:0010,0.0,0.0,0.0,0.0,13.59,2.48,0.0
20180530:0110,0.0,0.0,0.0,0.0,13.32,2.48,0.0
20180530:0210,0.0,0.0,0.0,0.0,13.12,2.34,0.0
20180530:0310,0.0,0.0,0.0,0.0,13.08,1.93,0.0
20180530:0410,0.0,0.0,0.0,0.0,13.01,2.0,0.0
20180530:0510,0.0,37.0,0.0,9.94,13.01,2.14,0.0
20180530:0610,0.0,56.0,0.0,18.86,13.18,2.9,0.0
20180530:0710,0.0,80.0,0.0,28.13,13.75,2.41,0.0
20180530:0810,0.0,164.0,0.0,37.4,14.21,2.0,0.0
20180530:0910,4.0,259.0,0.0,46.19,15.03,1.59,0.0
20180530:1010,0.0,165.0,0.0,53.77,16.15,1.45,0.0
20180530:1110,2.0,287.0,0.0,58.91,17.3,1.79,0.0
20180530:1210,0.0,255.0,0.0,60.16,18.37,2.34,0.0
20180530:1310,17.0,352.0,0.0,57.06,19.57,2.55,0.0
20180530:1410,0.0,169.0,0.0,50.68,20.38,2.48,0.0
20180530:1510,43.0,310.0,0.0,42.46,20.57,2.07,0.0
20180530:1610,56.0,254.0,0.0,33.39,20.62,1.79,0.0
20180530:1710,1.0,125.0,0.0,24.07,20.64,1.66,0.0
20180530:1810,49.0,105.0,0.0,14.91,20.52,1.24,0.0
20180530:1910,4.0,34.0,0.0,6.26,18.98,0.41,0.0
20180530:2010,0.0,0.0,0.0,0.0,17.82,0.83,0.0
20180530:2110,0.0,0.0,0.0,0.0,16.29,1.31,0.0
20180530:2210,0.0,0.0,0.0,0.0,15.36,1.52,0.0
20180530:2310,0.0,0.0,0.0,0.0,14.74,1.45,0.0
20180531:0010,0.0,0.0,0.0,0.0,14.43,1.66,0.0
20180531:0110,0.0,0.0,0.0,0.0,14.3,1.86,0.0
20180531:0210,0.0,0.0,0.0,0.0,14.4,1.72,0.0
20180531:0310,0.0,0.0,0.0,0.0,14.72,1.66,0.0
20180531:0410,0.0,0.0,0.0,0.0,14.84,1.38,0.0
20180531:0510,10.0,65.0,0.0,10.04,15.04,1.79,0.0
20180531:0610,17.0,131.0,0.0,18.94,15.48,1.86,0.0
20180531:0710,34.0,208.0,0.0,28.21,16.62,1.72,0.0
20180531:0810,35.0,273.0,0.0,37.49,17.82,2.0,0.0
20180531:0910,37.0,326.0,0.0,46.29,19.12,2.34,0.0
20180531:1010,75.0,389.0,0.0,53.88,20.27,2.55,0.0
20180531:1110,39.0,392.0,0.0,59.04,20.49,2.97,0.0
20180531:1210,3.0,304.0,0.0,60.31,20.68,3.52,0.0
20180531:1310,14.0,342.0,0.0,57.21,20.54,3.59,0.0
20180531:1410,18.0,325.0,0.0,50.82,21.31,3.1,0.0
20180531:1510,90.0,323.0,0.0,42.59,21.05,3.66,0.0
20180531:1610,153.0,242.0,0.0,33.52,19.94,3.72,0.0
20180531:1710,7.0,150.0,0.0,24.2,19.64,2.97,0.0
20180531:1810,23.0,105.0,0.0,15.04,19.18,2.55,0.0
20180531:1910,22.0,38.0,0.0,6.39,18.31,1.66,0.0
20180531:2010,0.0,0.0,0.0,0.0,17.75,1.17,0.0
20180531:2110,0.0,0.0,0.0,0.0,16.98,1.24,0.0
20180531:2210,0.0,0.0,0.0,0.0,16.55,1.1,0.0
20180531:2310,0.0,0.0,0.0,0.0,16.24,0.9,0.0
20180601:0010,0.0,0.0,0.0,0.0,15.9,0.9,0.0
20180601:0110,0.0,0.0,0.0,0.0,15.6,0.97,0.0
20180601:0210,0.0,0.0,0.0,0.0,15.32,0.9,0.0
20180601:0310,0.0,0.0,0.0,0.0,15.12,0.97,0.0
20180601:0410,0.0,0.0,0.0,0.0,14.85,1.03,0.0
20180601:0510,0.0,44.0,0.0,10.12,14.74,1.03,0.0
20180601:0610,0.0,50.0,0.0,19.03,14.82,1.24,0.0
20180601:0710,1.0,151.0,0.0,28.3,15.33,2.0,0.0
20180601:0810,2.0,201.0,0.0,37.57,16.41,1.79,0.0
20180601:0910,37.0,329.0,0.0,46.38,17.73,1.72,0.0
20180601:1010,328.0,336.0,0.0,53.98,19.18,2.07,0.0
20180601:1110,86.0,420.0,0.0,59.16,19.72,2.07,0.0
20180601:1210,55.0,413.0,0.0,60.45,20.19,2.07,0.0
20180601:1310,58.0,401.0,0.0,57.35,20.68,2.28,0.0
20180601:1410,114.0,379.0,0.0,50.96,20.42,2.83,0.0
20180601:1510,282.0,271.0,0.0,42.72,20.12,3.1,0.0
20180601:1610,111.0,256.0,0.0,33.64,19.5,2.97,0.0
20180601:1710,222.0,124.0,0.0,24.32,19.65,3.03,0.0
20180601:1810,122.0,80.0,0.0,15.17,19.03,2.9,0.0
20180601:1910,4.0,36.0,0.0,6.52,18.11,2.83,0.0
20180601:2010,0.0,0.0,0.0,0.0,17.25,2.48,0.0
20180601:2110,0.0,0.0,0.0,0.0,16.55,2.21,0.0
20180601:2210,0.0,0.0,0.0,0.0,15.91,2.07,0.0
20180601:2310,0.0,0.0,0.0,0.0,15.49,1.93,0.0
20180602:0010,0.0,0.0,0.0,0.0,15.12,1.93,0.0
20180602:0110,0.0,0.0,0.0,0.0,15.04,2.0,0.0
20180602:0210,0.0,0.0,0.0,0.0,14.78,2.0,0.0
20180602:0310,0.0,0.0,0.0,0.0,14.64,2.07,0.0
20180602:0410,0.0,0.0,0.0,0.0,14.53,2.28,0.0
20180602:0510,0.0,29.0,0.0,10.21,14.7,2.34,0.0
20180602:0610,0.0,79.0,0.0,19.1,14.9,2.62,0.0
20180602:0710,0.0,133.0,0.0,28.37,15.45,3.1,0.0
20180602:0810,10.0,240.0,0.0,37.65,15.9,3.31,0.0
20180602:0910,105.0,353.0,0.0,46.47,17.21,3.59,0.0
20180602:1010,6.0,306.0,0.0,54.08,18.59,3.66,0.0
20180602:1110,554.01,256.0,0.0,59.28,19.48,3.66,0.0
20180602:1210,0.0,253.0,0.0,60.59,20.08,3.52,0.0
20180602:1310,448.0,303.0,0.0,57.49,20.3,3.38,0.0
20180602:1410,428.0,268.0,0.0,51.09,20.7,3.31,0.0
20180602:1510,393.0,218.0,0.0,42.85,21.01,3.24,0.0
20180602:1610,220.0,222.0,0.0,33.77,21.24,3.17,0.0
20180602:1710,153.0,161.0,0.0,24.44,21.27,2.97,0.0
20180602:1810,127.0,80.0,0.0,15.29,20.94,2.34,0.0
20180602:1910,14.0,42.0,0.0,6.65,19.73,2.0,0.0
20180602:2010,0.0,0.0,0.0,0.0,18.01,2.41,0.0
20180602:2110,0.0,0.0,0.0,0.0,16.58,2.34,0.0
20180602:2210,0.0,0.0,0.0,0.0,15.57,2.14,0.0
20180602:2310,0.0,0.0,0.0,0.0,14.8,2.07,0.0
20180603:0010,0.0,0.0,0.0,0.0,14.23,2.07,0.0
20180603:0110,0.0,0.0,0.0,0.0,13.86,1.93,0.0
20180603:0210,0.0,0.0,0.0,0.0,13.45,1.86,0.0
20180603:0310,0.0,0.0,0.0,0.0,12.98,1.79,0.0
20180603:0410,0.0,0.0,0.0,0.0,12.33,1.72,0.0
20180603:0510,68.0,59.0,0.0,10.28,12.41,1.31,0.0
20180603:0610,76.0,141.0,0.0,19.17,14.98,0.9,0.0
20180603:0710,292.0,134.0,0.0,28.44,17.07,0.41,0.0
20180603:0810,433.0,149.0,0.0,37.72,18.95,0.28,0.0
20180603:0910,508.0,188.0,0.0,46.55,20.52,0.28,0.0
20180603:1010,688.01,141.0,0.0,54.18,21.39,0.34,0.0
20180603:1110,608.01,229.0,0.0,59.4,22.02,0.21,0.0
20180603:1210,426.0,339.0,0.0,60.72,22.4,0.48,0.0
20180603:1310,331.0,365.0,0.0,57.62,22.59,0.9,0.0
20180603:1410,206.0,371.0,0.0,51.21,22.85,1.24,0.0
20180603:1510,144.0,327.0,0.0,42.97,22.76,1.59,0.0
20180603:1610,133.0,257.0,0.0,33.88,22.18,1.86,0.0
20180603:1710,186.0,149.0,0.0,24.56,21.84,2.21,0.0
20180603:1810,60.0,110.0,0.0,15.41,21.17,2.0,0.0
20180603:1910,30.0,40.0,0.0,6.77,20.35,1.59,0.0
20180603:2010,0.0,0.0,0.0,0.0,19.59,1.52,0.0
20180603:2110,0.0,0.0,0.0,0.0,18.45,1.79,0.0
20180603:2210,0.0,0.0,0.0,0.0,17.52,1.79,0.0
20180603:2310,0.0,0.0,0.0,0.0,16.42,2.0,0.0
20180604:0010,0.0,0.0,0.0,0.0,15.73,2.0,0.0
20180604:0110,0.0,0.0,0.0,0.0,15.16,2.07,0.0
20180604:0210,0.0,0.0,0.0,0.0,14.74,2.0,0.0
20180604:0310,0.0,0.0,0.0,0.0,14.25,2.14,0.0
20180604:0410,0.0,0.0,0.0,0.0,14.11,2.28,0.0
20180604:0510,3.0,59.0,0.0,10.35,14.13,2.41,0.0
20180604:0610,0.0,69.0,0.0,19.24,14.3,3.24,0.0
20180604:0710,0.0,112.0,0.0,28.5,15.58,3.79,0.0
20180604:0810,1.0,201.0,0.0,37.78,16.48,3.93,0.0
20180604:0910,0.0,177.0,0.0,46.62,17.29,4.0,0.0
20180604:1010,0.0,193.0,0.0,54.26,17.65,4.07,0.0
20180604:1110,0.0,207.0,0.0,59.5,17.79,4.0,0.0
20180604:1210,0.0,187.0,0.0,60.84,17.97,4.07,0.0
20180604:1310,1.0,271.0,0.0,57.74,18.06,4.07,0.0
20180604:1410,4.0,281.0,0.0,51.33,18.14,4.14,0.0
20180604:1510,0.0,172.0,0.0,43.08,18.3,4.34,0.0
20180604:1610,0.0,118.0,0.0,34.0,17.94,4.41,0.0
20180604:1710,0.0,85.0,0.0,24.67,17.57,4.34,0.0
20180604:1810,0.0,48.0,0.0,15.53,17.02,4.14,0.0
20180604:1910,0.0,14.0,0.0,6.89,15.74,4.21,0.0
20180604:2010,0.0,0.0,0.0,0.0,15.14,4.07,0.0
20180604:2110,0.0,0.0,0.0,0.0,14.61,4.28,0.0
20180604:2210,0.0,0.0,0.0,0.0,14.07,4.28,0.0
20180604:2310,0.0,0.0,0.0,0.0,13.69,4.28,0.0
20180605:0010,0.0,0.0,0.0,0.0,13.38,4.0,0.0
20180605:0110,0.0,0.0,0.0,0.0,13.16,3.79,0.0
20180605:0210,0.0,0.0,0.0,0.0,13.03,3.72,0.0
20180605:0310,0.0,0.0,0.0,0.0,12.9,3.79,0.0
20180605:0410,0.0,0.0,0.0,0.0,12.7,3.93,0.0
20180605:0510,0.0,18.0,0.0,10.42,12.57,4.21,0.0
20180605:0610,0.0,35.0,0.0,19.3,12.51,4.34,0.0
20180605:0710,0.0,106.0,0.0,28.56,12.43,4.34,0.0
20180605:0810,0.0,169.0,0.0,37.84,12.7,4.41,0.0
20180605:0910,5.0,268.0,0.0,46.68,13.36,4.41,0.0
20180605:1010,5.0,302.0,0.0,54.34,13.84,4.48,0.0
20180605:1110,0.0,172.0,0.0,59.6,14.69,4.41,0.0
20180605:1210,3.0,311.0,0.0,60.95,15.39,4.14,0.0
20180605:1310,55.0,404.0,0.0,57.86,16.05,4.07,0.0
20180605:1410,144.0,385.0,0.0,51.45,16.75,4.0,0.0
20180605:1510,363.0,240.0,0.0,43.2,17.09,4.0,0.0
20180605:1610,346.0,162.0,0.0,34.11,17.11,4.0,0.0
20180605:1710,199.0,145.0,0.0,24.78,16.8,4.0,0.0
20180605:1810,67.0,110.0,0.0,15.64,16.28,3.93,0.0
20180605:1910,12.0,44.0,0.0,7.01,15.43,3.31,0.0
20180605:2010,0.0,0.0,0.0,0.0,14.5,3.31,0.0
20180605:2110,0.0,0.0,0.0,0.0,13.45,3.31,0.0
20180605:2210,0.0,0.0,0.0,0.0,12.55,3.1,0.0
20180605:2310,0.0,0.0,0.0,0.0,11.53,2.9,0.0
20180606:0010,0.0,0.0,0.0,0.0,10.8,2.69,0.0
20180606:0110,0.0,0.0,0.0,0.0,10.14,2.55,0.0
20180606:0210,0.0,0.0,0.0,0.0,9.66,2.55,0.0
20180606:0310,0.0,0.0,0.0,0.0,9.32,2.69,0.0
20180606:0410,0.0,0.0,0.0,0.0,8.81,2.76,0.0
20180606:0510,0.0,39.0,0.0,10.48,9.12,2.69,0.0
20180606:0610,6.0,122.0,0.0,19.35,10.27,3.79,0.0
20180606:0710,131.0,213.0,0.0,28.61,10.92,3.86,0.0
20180606:0810,387.0,180.0,0.0,37.9,12.14,3.72,0.0
20180606:0910,461.0,221.0,0.0,46.74,13.8,3.59,0.0
20180606:1010,610.01,195.0,0.0,54.42,15.42,3.66,0.0
20180606:1110,700.01,178.0,0.0,59.7,16.84,3.66,0.0
20180606:1210,769.01,142.0,0.0,61.06,18.02,3.59,0.0
20180606:1310,765.01,122.0,0.0,57.98,18.95,3.52,0.0
20180606:1410,675.01,130.0,0.0,51.56,19.6,3.45,0.0
20180606:1510,553.0,132.0,0.0,43.3,19.93,3.59,0.0
20180606:1610,388.0,141.0,0.0,34.21,19.87,3.66,0.0
20180606:1710,208.0,143.0,0.0,24.89,19.57,3.45,0.0
20180606:1810,87.0,105.0,0.0,15.75,18.9,3.1,0.0
20180606:1910,0.0,25.0,0.0,7.12,18.06,2.69,0.0
20180606:2010,0.0,0.0,0.0,0.0,16.61,2.62,0.0
20180606:2110,0.0,0.0,0.0,0.0,15.39,2.69,0.0
20180606:2210,0.0,0.0,0.0,0.0,14.45,2.97,0.0
20180606:2310,0.0,0.0,0.0,0.0,13.63,3.1,0.0
20180607:0010,0.0,0.0,0.0,0.0,12.95,3.24,0.0
20180607:0110,0.0,0.0,0.0,0.0,12.32,3.1,0.0
20180607:0210,0.0,0.0,0.0,0.0,11.98,3.03,0.0
20180607:0310,0.0,0.0,0.0,0.0,11.89,2.83,0.0
20180607:0410,0.0,3.0,0.0,2.38,11.78,2.83,0.0
20180607:0510,5.0,62.0,0.0,10.53,11.81,2.76,0.0
20180607:0610,23.0,139.0,0.0,19.4,12.04,2.83,0.0
20180607:0710,0.0,125.0,0.0,28.66,12.89,3.17,0.0
20180607:0810,76.0,289.0,0.0,37.94,14.03,2.83,0.0
