Latitude (decimal degrees):	41.894
Longitude (decimal degrees):	12.484
Elevation (m):	36
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180608:2110,0.0,0.0,0.0,0.0,20.11,3.59,0.0
20180608:2210,0.0,0.0,0.0,0.0,19.8,3.72,0.0
20180608:2310,0.0,0.0,0.0,0.0,19.51,3.52,0.0
20180609:0010,0.0,0.0,0.0,0.0,19.26,3.24,0.0
20180609:0110,0.0,0.0,0.0,0.0,18.95,3.59,0.0
20180609:0210,0.0,0.0,0.0,0.0,18.77,3.79,0.0
20180609:0310,0.0,0.0,0.0,0.0,18.47,3.24,0.0
20180609:0410,9.0,27.64,0.0,4.94,18.19,2.48,0.0
20180609:0510,121.0,82.0,0.0,15.29,18.55,1.93,0.0
20180609:0610,271.0,116.0,0.0,26.17,19.5,2.9,0.0
20180609:0710,432.0,137.0,0.0,37.3,20.84,3.03,0.0
20180609:0810,559.0,164.0,0.0,48.37,21.87,3.59,0.0
20180609:0910,150.0,420.0,0.0,58.83,22.59,4.14,0.0
20180609:1010,203.0,450.0,0.0,67.41,23.39,4.69,0.0
20180609:1110,729.0,208.0,0.0,71.03,23.38,4.9,0.0
20180609:1210,717.0,197.0,0.0,67.14,23.51,4.97,0.0
20180609:1310,657.0,181.0,0.0,58.44,23.47,4.9,0.0
20180609:1410,262.0,320.0,0.0,47.94,23.69,5.03,0.0
20180609:1510,125.0,278.0,0.0,36.86,23.47,4.69,0.0
20180609:1610,249.0,124.0,0.0,25.73,23.2,4.21,0.0
20180609:1710,111.0,82.0,0.0,14.87,22.68,3.79,0.0
20180609:1810,0.0,26.0,0.0,4.55,22.0,3.17,0.0
20180609:1910,0.0,0.0,0.0,0.0,21.12,2.97,0.0
20180609:2010,0.0,0.0,0.0,0.0,20.6,3.03,0.0
20180609:2110,0.0,0.0,0.0,0.0,20.19,3.17,0.0
20180609:2210,0.0,0.0,0.0,0.0,19.9,3.1,0.0
20180609:2310,0.0,0.0,0.0,0.0,19.6,2.69,0.0
20180610:0010,0.0,0.0,0.0,0.0,19.24,2.21,0.0
20180610:0110,0.0,0.0,0.0,0.0,18.73,1.93,0.0
20180610:0210,0.0,0.0,0.0,0.0,18.15,1.66,0.0
20180610:0310,0.0,0.0,0.0,0.0,17.65,1.52,0.0
20180610:0410,14.0,25.46,0.0,4.96,17.19,1.45,0.0
20180610:0510,138.0,74.0,0.0,15.31,17.94,1.1,0.0
20180610:0610,282.0,110.0,0.0,26.18,20.05,0.9,0.0
20180610:0710,457.0,122.0,0.0,37.31,21.78,1.93,0.0
20180610:0810,604.0,136.0,0.0,48.38,23.21,2.76,0.0
20180610:0910,741.0,131.0,0.0,58.85,24.31,3.31,0.0
20180610:1010,853.0,110.0,0.0,67.46,25.16,3.52,0.0
20180610:1110,865.01,121.0,0.0,71.11,25.72,3.79,0.0
20180610:1210,805.0,141.0,0.0,67.23,25.97,3.79,0.0
20180610:1310,737.0,131.0,0.0,58.53,26.08,3.52,0.0
20180610:1410,577.0,149.0,0.0,48.02,26.0,3.79,0.0
20180610:1510,427.0,136.0,0.0,36.94,25.45,4.34,0.0
20180610:1610,246.0,127.0,0.0,25.82,24.66,4.21,0.0
20180610:1710,78.0,98.0,0.0,14.95,23.8,3.72,0.0
20180610:1810,0.0,27.0,0.0,4.64,22.89,2.9,0.0
20180610:1910,0.0,0.0,0.0,0.0,21.72,2.55,0.0
20180610:2010,0.0,0.0,0.0,0.0,21.07,1.79,0.0
20180610:2110,0.0,0.0,0.0,0.0,20.41,1.45,0.0
20180610:2210,0.0,0.0,0.0,0.0,19.61,1.17,0.0
20180610:2310,0.0,0.0,0.0,0.0,19.11,1.1,0.0
20180611:0010,0.0,0.0,0.0,0.0,18.55,1.24,0.0
20180611:0110,0.0,0.0,0.0,0.0,18.22,1.17,0.0
20180611:0210,0.0,0.0,0.0,0.0,18.24,0.97,0.0
20180611:0310,0.0,0.0,0.0,0.0,18.16,0.97,0.0
20180611:0410,3.0,25.32,0.0,4.98,17.45,1.1,0.0
20180611:0510,69.0,104.0,0.0,15.32,18.36,0.83,0.0
20180611:0610,200.0,154.0,0.0,26.19,21.02,0.69,0.0
20180611:0710,374.0,170.0,0.0,37.32,22.52,0.9,0.0
20180611:0810,533.0,177.0,0.0,48.39,23.46,0.97,0.0
20180611:0910,681.0,166.0,0.0,58.87,24.43,0.83,0.0
20180611:1010,800.0,142.0,0.0,67.5,25.54,1.52,0.0
20180611:1110,811.0,153.0,0.0,71.19,26.12,2.9,0.0
20180611:1210,726.0,189.0,0.0,67.31,26.04,3.38,0.0
20180611:1310,528.0,257.0,0.0,58.61,25.8,3.31,0.0
20180611:1410,482.0,205.0,0.0,48.1,25.58,2.69,0.0
20180611:1510,343.0,184.0,0.0,37.02,25.42,1.66,0.0
20180611:1610,132.0,180.0,0.0,25.9,25.24,1.38,0.0
20180611:1710,6.0,90.0,0.0,15.04,24.68,2.07,0.0
20180611:1810,0.0,26.0,0.0,4.72,23.41,2.21,0.0
20180611:1910,0.0,0.0,0.0,0.0,22.23,1.38,0.0
20180611:2010,0.0,0.0,0.0,0.0,21.68,1.38,0.0
20180611:2110,0.0,0.0,0.0,0.0,21.06,1.38,0.0
20180611:2210,0.0,0.0,0.0,0.0,20.59,1.52,0.0
20180611:2310,0.0,0.0,0.0,0.0,20.28,1.72,0.0
20180612:0010,0.0,0.0,0.0,0.0,20.14,1.79,0.0
20180612:0110,0.0,0.0,0.0,0.0,19.93,1.72,0.0
20180612:0210,0.0,0.0,0.0,0.0,19.86,1.93,0.0
20180612:0310,0.0,0.0,0.0,0.0,19.7,2.21,0.0
20180612:0410,6.0,27.49,0.0,5.0,19.51,2.07,0.0
20180612:0510,111.0,88.0,0.0,15.33,19.99,1.79,0.0
20180612:0610,252.0,128.0,0.0,26.19,21.36,2.41,0.0
20180612:0710,393.0,162.0,0.0,37.32,22.41,3.59,0.0
20180612:0810,509.0,195.0,0.0,48.4,23.17,3.59,0.0
20180612:0910,463.0,299.0,0.0,58.89,23.89,3.86,0.0
20180612:1010,721.0,197.0,0.0,67.53,24.45,4.07,0.0
20180612:1110,678.0,241.0,0.0,71.25,24.73,4.34,0.0
20180612:1210,593.0,274.0,0.0,67.39,24.9,4.62,0.0
20180612:1310,318.0,369.0,0.0,58.69,24.85,4.76,0.0
20180612:1410,298.0,306.0,0.0,48.18,24.26,4.55,0.0
20180612:1510,295.0,214.0,0.0,37.1,24.0,4.21,0.0
20180612:1610,144.0,178.0,0.0,25.97,23.72,4.0,0.0
20180612:1710,68.0,103.0,0.0,15.11,23.15,3.66,0.0
20180612:1810,0.0,23.0,0.0,4.8,22.52,3.59,0.0
20180612:1910,0.0,0.0,0.0,0.0,21.74,4.0,0.0
20180612:2010,0.0,0.0,0.0,0.0,21.05,4.07,0.0
20180612:2110,0.0,0.0,0.0,0.0,20.92,4.07,0.0
20180612:2210,0.0,0.0,0.0,0.0,20.53,3.17,0.0
20180612:2310,0.0,0.0,0.0,0.0,19.7,2.0,0.0
20180613:0010,0.0,0.0,0.0,0.0,19.3,0.48,0.0
20180613:0110,0.0,0.0,0.0,0.0,19.48,0.48,0.0
20180613:0210,0.0,0.0,0.0,0.0,19.07,0.76,0.0
20180613:0310,0.0,0.0,0.0,0.0,19.34,0.62,0.0
20180613:0410,9.0,27.66,0.0,5.0,19.16,0.34,0.0
20180613:0510,2.0,84.0,0.0,15.33,18.8,0.41,0.0
20180613:0610,111.0,191.0,0.0,26.19,19.97,0.55,0.0
20180613:0710,2.0,201.0,0.0,37.32,20.82,1.79,0.0
20180613:0810,342.0,285.0,0.0,48.4,21.51,2.07,0.0
20180613:0910,659.0,182.0,0.0,58.9,22.32,2.34,0.0
20180613:1010,731.0,188.0,0.0,67.56,23.18,2.69,0.0
20180613:1110,473.0,355.0,0.0,71.31,23.81,2.9,0.0
20180613:1210,343.0,402.0,0.0,67.47,23.77,3.45,0.0
20180613:1310,358.0,349.0,0.0,58.76,23.53,3.79,0.0
20180613:1410,0.0,102.0,0.0,48.25,22.77,3.72,0.0
20180613:1510,4.0,216.0,0.0,37.17,22.04,2.55,0.0
20180613:1610,76.0,197.0,0.0,26.05,21.6,1.38,0.0
20180613:1710,0.0,32.0,0.0,15.19,21.13,1.1,0.0
20180613:1810,0.0,28.0,0.0,4.87,20.46,1.1,0.0
20180613:1910,0.0,0.0,0.0,0.0,21.12,0.14,0.0
20180613:2010,0.0,0.0,0.0,0.0,19.33,1.24,0.0
20180613:2110,0.0,0.0,0.0,0.0,18.75,1.93,0.0
20180613:2210,0.0,0.0,0.0,0.0,18.29,1.38,0.0
20180613:2310,0.0,0.0,0.0,0.0,18.94,0.34,0.0
20180614:0010,0.0,0.0,0.0,0.0,18.76,0.41,0.0
20180614:0110,0.0,0.0,0.0,0.0,17.7,0.9,0.0
20180614:0210,0.0,0.0,0.0,0.0,16.97,1.45,0.0
20180614:0310,0.0,0.0,0.0,0.0,17.06,1.66,0.0
20180614:0410,7.0,27.24,0.0,5.01,17.1,1.59,0.0
20180614:0510,3.0,84.0,0.0,15.32,18.25,1.59,0.0
20180614:0610,270.0,114.0,0.0,26.18,19.73,1.45,0.0
20180614:0710,440.0,129.0,0.0,37.31,20.85,1.38,0.0
20180614:0810,594.0,137.0,0.0,48.39,21.98,1.52,0.0
20180614:0910,730.0,132.0,0.0,58.9,22.91,1.31,0.0
20180614:1010,98.0,451.0,0.0,67.58,23.69,1.86,0.0
20180614:1110,241.0,450.0,0.0,71.37,23.94,2.83,0.0
20180614:1210,443.0,351.0,0.0,67.54,23.42,3.1,0.0
20180614:1310,0.0,76.0,0.0,58.83,22.74,3.1,0.0
20180614:1410,0.0,69.0,0.0,48.32,22.65,3.17,0.0
20180614:1510,0.0,124.0,0.0,37.24,22.81,3.24,0.0
20180614:1610,19.0,182.0,0.0,26.11,23.09,2.55,0.0
20180614:1710,19.0,106.0,0.0,15.26,23.11,1.31,0.0
20180614:1810,0.0,29.0,0.0,4.94,22.76,0.9,0.0
20180614:1910,0.0,0.0,0.0,0.0,21.23,1.38,0.0
20180614:2010,0.0,0.0,0.0,0.0,20.8,1.45,0.0
20180614:2110,0.0,0.0,0.0,0.0,19.93,1.03,0.0
20180614:2210,0.0,0.0,0.0,0.0,20.3,0.55,0.0
20180614:2310,0.0,0.0,0.0,0.0,20.05,0.76,0.0
20180615:0010,0.0,0.0,0.0,0.0,18.41,1.31,0.0
20180615:0110,0.0,0.0,0.0,0.0,17.61,2.07,0.0
20180615:0210,0.0,0.0,0.0,0.0,17.85,2.76,0.0
20180615:0310,0.0,0.0,0.0,0.0,17.74,3.17,0.0
20180615:0410,15.0,25.23,0.0,5.0,17.54,3.45,0.0
20180615:0510,137.0,73.0,0.0,15.32,18.02,3.38,0.0
20180615:0610,282.0,108.0,0.0,26.17,19.29,3.59,0.0
20180615:0710,451.0,123.0,0.0,37.3,20.56,2.34,0.0
20180615:0810,608.0,129.0,0.0,48.38,22.03,2.21,0.0
20180615:0910,720.0,141.0,0.0,58.9,23.39,1.72,0.0
20180615:1010,815.0,132.0,0.0,67.6,24.45,1.03,0.0
20180615:1110,724.0,209.0,0.0,71.41,25.15,1.1,0.0
20180615:1210,519.0,313.0,0.0,67.6,25.42,2.0,0.0
20180615:1310,655.0,182.0,0.0,58.9,25.39,2.83,0.0
20180615:1410,553.0,164.0,0.0,48.39,24.65,3.1,0.0
20180615:1510,387.0,162.0,0.0,37.31,24.31,2.62,0.0
20180615:1610,252.0,125.0,0.0,26.18,24.23,0.9,0.0
20180615:1710,35.0,110.0,0.0,15.32,24.0,1.38,0.0
20180615:1810,0.0,24.0,0.0,5.01,23.43,1.52,0.0
20180615:1910,0.0,0.0,0.0,0.0,23.06,1.17,0.0
20180615:2010,0.0,0.0,0.0,0.0,21.92,1.1,0.0
20180615:2110,0.0,0.0,0.0,0.0,21.25,1.1,0.0
20180615:2210,0.0,0.0,0.0,0.0,20.79,1.24,0.0
20180615:2310,0.0,0.0,0.0,0.0,20.38,1.45,0.0
20180616:0010,0.0,0.0,0.0,0.0,19.27,1.79,0.0
20180616:0110,0.0,0.0,0.0,0.0,18.92,1.79,0.0
20180616:0210,0.0,0.0,0.0,0.0,18.64,1.86,0.0
20180616:0310,0.0,0.0,0.0,0.0,18.43,2.07,0.0
20180616:0410,6.0,27.49,0.0,5.0,18.55,2.34,0.0
20180616:0510,89.0,97.0,0.0,15.31,19.22,2.34,0.0
20180616:0610,267.0,117.0,0.0,26.16,20.55,2.41,0.0
20180616:0710,451.0,123.0,0.0,37.28,22.2,2.14,0.0
20180616:0810,608.0,129.0,0.0,48.37,23.54,1.59,0.0
20180616:0910,707.0,149.0,0.0,58.89,24.53,0.48,0.0
20180616:1010,531.0,307.0,0.0,67.61,25.25,0.97,0.0
20180616:1110,504.0,338.0,0.0,71.45,25.66,2.07,0.0
20180616:1210,715.0,197.0,0.0,67.66,25.66,3.03,0.0
20180616:1310,595.0,220.0,0.0,58.96,25.42,3.72,0.0
20180616:1410,533.0,177.0,0.0,48.45,25.4,3.93,0.0
20180616:1510,333.0,193.0,0.0,37.37,25.13,3.38,0.0
20180616:1610,169.0,168.0,0.0,26.24,25.27,3.03,0.0
20180616:1710,117.0,84.0,0.0,15.38,24.97,2.55,0.0
20180616:1810,0.0,29.0,0.0,5.07,24.51,2.34,0.0
20180616:1910,0.0,0.0,0.0,0.0,23.39,1.38,0.0
20180616:2010,0.0,0.0,0.0,0.0,22.33,0.97,0.0
20180616:2110,0.0,0.0,0.0,0.0,22.24,0.76,0.0
20180616:2210,0.0,0.0,0.0,0.0,21.39,1.03,0.0
20180616:2310,0.0,0.0,0.0,0.0,20.45,1.31,0.0
20180617:0010,0.0,0.0,0.0,0.0,19.81,1.66,0.0
20180617:0110,0.0,0.0,0.0,0.0,19.57,1.93,0.0
20180617:0210,0.0,0.0,0.0,0.0,19.65,2.14,0.0
20180617:0310,0.0,0.0,0.0,0.0,19.53,2.41,0.0
20180617:0410,12.0,25.97,0.0,4.98,19.23,2.62,0.0
20180617:0510,130.0,77.0,0.0,15.29,19.85,2.34,0.0
20180617:0610,275.0,113.0,0.0,26.14,21.58,2.28,0.0
20180617:0710,446.0,128.0,0.0,37.26,23.25,1.86,0.0
20180617:0810,590.0,143.0,0.0,48.35,24.63,1.79,0.0
20180617:0910,712.0,148.0,0.0,58.88,25.8,2.21,0.0
20180617:1010,820.0,131.0,0.0,67.61,26.58,2.97,0.0
20180617:1110,864.01,121.0,0.0,71.49,26.97,3.52,0.0
20180617:1210,720.0,196.0,0.0,67.71,27.16,4.0,0.0
20180617:1310,713.0,148.0,0.0,59.02,27.29,4.41,0.0
20180617:1410,591.0,143.0,0.0,48.51,27.52,4.83,0.0
20180617:1510,160.0,273.0,0.0,37.42,27.43,5.1,0.0
20180617:1610,37.0,196.0,0.0,26.3,26.99,5.31,0.0
20180617:1710,97.0,95.0,0.0,15.44,26.34,5.17,0.0
20180617:1810,0.0,29.0,0.0,5.13,25.42,4.83,0.0
20180617:1910,0.0,0.0,0.0,0.0,24.35,3.93,0.0
20180617:2010,0.0,0.0,0.0,0.0,23.7,3.59,0.0
20180617:2110,0.0,0.0,0.0,0.0,23.14,3.1,0.0
20180617:2210,0.0,0.0,0.0,0.0,22.42,2.76,0.0
20180617:2310,0.0,0.0,0.0,0.0,21.64,2.62,0.0
20180618:0010,0.0,0.0,0.0,0.0,21.03,2.62,0.0
20180618:0110,0.0,0.0,0.0,0.0,20.51,2.55,0.0
20180618:0210,0.0,0.0,0.0,0.0,20.09,2.48,0.0
20180618:0310,0.0,0.0,0.0,0.0,19.78,2.62,0.0
20180618:0410,9.0,26.72,0.0,4.97,19.51,2.69,0.0
20180618:0510,116.0,83.0,0.0,15.27,20.08,2.55,0.0
20180618:0610,260.0,118.0,0.0,26.12,21.72,2.41,0.0
20180618:0710,434.0,129.0,0.0,37.24,23.27,2.07,0.0
20180618:0810,587.0,137.0,0.0,48.33,24.99,2.28,0.0
20180618:0910,709.0,142.0,0.0,58.86,26.31,1.45,0.0
20180618:1010,818.0,124.0,0.0,67.61,27.1,0.21,0.0
20180618:1110,787.0,163.0,0.0,71.51,27.41,1.17,0.0
20180618:1210,93.0,448.0,0.0,67.76,27.46,1.86,0.0
20180618:1310,53.0,397.0,0.0,59.07,26.99,2.0,0.0
20180618:1410,30.0,327.0,0.0,48.56,26.3,1.93,0.0
20180618:1510,0.0,50.0,0.0,37.48,26.02,1.93,0.0
20180618:1610,189.0,158.0,0.0,26.35,25.38,0.83,0.0
20180618:1710,100.0,92.0,0.0,15.5,25.56,0.9,0.0
20180618:1810,0.0,31.0,0.0,5.18,25.32,1.03,0.0
20180618:1910,0.0,0.0,0.0,0.0,24.19,0.9,0.0
20180618:2010,0.0,0.0,0.0,0.0,23.05,0.62,0.0
20180618:2110,0.0,0.0,0.0,0.0,22.15,1.38,0.0
20180618:2210,0.0,0.0,0.0,0.0,22.14,2.14,0.0
20180618:2310,0.0,0.0,0.0,0.0,21.79,2.83,0.0
20180619:0010,0.0,0.0,0.0,0.0,21.44,3.52,0.0
20180619:0110,0.0,0.0,0.0,0.0,21.16,4.07,0.0
20180619:0210,0.0,0.0,0.0,0.0,20.81,4.28,0.0
20180619:0310,0.0,0.0,0.0,0.0,20.5,4.41,0.0
20180619:0410,8.0,26.97,0.0,4.95,20.24,4.48,0.0
20180619:0510,109.0,86.0,0.0,15.24,20.7,4.48,0.0
20180619:0610,258.0,120.0,0.0,26.09,22.16,4.69,0.0
20180619:0710,429.0,133.0,0.0,37.21,24.39,4.34,0.0
20180619:0810,579.0,145.0,0.0,48.3,26.25,4.41,0.0
20180619:0910,649.0,183.0,0.0,58.84,27.55,4.0,0.0
20180619:1010,779.0,152.0,0.0,67.6,28.55,3.79,0.0
20180619:1110,678.0,234.0,0.0,71.53,29.09,3.03,0.0
20180619:1210,232.0,439.0,0.0,67.8,29.26,2.14,0.0
20180619:1310,41.0,389.0,0.0,59.12,29.25,1.24,0.0
20180619:1410,127.0,358.0,0.0,48.61,29.17,0.41,0.0
20180619:1510,312.0,204.0,0.0,37.53,28.96,0.34,0.0
20180619:1610,34.0,193.0,0.0,26.4,28.56,0.69,0.0
20180619:1710,84.0,100.0,0.0,15.54,28.02,0.69,0.0
20180619:1810,0.0,31.0,0.0,5.23,26.88,0.55,0.0
20180619:1910,0.0,0.0,0.0,0.0,25.43,1.1,0.0
20180619:2010,0.0,0.0,0.0,0.0,24.34,0.76,0.0
20180619:2110,0.0,0.0,0.0,0.0,23.65,0.83,0.0
20180619:2210,0.0,0.0,0.0,0.0,22.98,1.52,0.0
20180619:2310,0.0,0.0,0.0,0.0,22.58,1.86,0.0
20180620:0010,0.0,0.0,0.0,0.0,22.26,2.0,0.0
20180620:0110,0.0,0.0,0.0,0.0,21.64,2.0,0.0
20180620:0210,0.0,0.0,0.0,0.0,21.23,2.0,0.0
20180620:0310,0.0,0.0,0.0,0.0,20.9,2.07,0.0
20180620:0410,2.0,23.58,0.0,4.92,20.59,2.07,0.0
20180620:0510,86.0,97.0,0.0,15.21,21.17,1.79,0.0
20180620:0610,238.0,131.0,0.0,26.06,22.96,1.52,0.0
20180620:0710,375.0,166.0,0.0,37.18,24.79,1.66,0.0
20180620:0810,569.0,151.0,0.0,48.27,25.37,1.66,0.0
20180620:0910,701.0,149.0,0.0,58.81,26.42,1.79,0.0
20180620:1010,736.0,180.0,0.0,67.59,27.06,1.79,0.0
20180620:1110,617.0,271.0,0.0,71.54,27.47,2.07,0.0
20180620:1210,795.0,143.0,0.0,67.83,27.5,2.34,0.0
20180620:1310,717.0,141.0,0.0,59.16,27.45,2.48,0.0
20180620:1410,218.0,337.0,0.0,48.66,27.51,2.62,0.0
20180620:1510,38.0,272.0,0.0,37.58,27.1,2.69,0.0
20180620:1610,89.0,196.0,0.0,26.45,26.75,2.07,0.0
20180620:1710,0.0,30.0,0.0,15.59,26.28,1.72,0.0
20180620:1810,0.0,4.0,0.0,5.27,25.58,1.38,0.0
20180620:1910,0.0,0.0,0.0,0.0,23.75,1.59,0.0
20180620:2010,0.0,0.0,0.0,0.0,23.25,1.45,0.0
20180620:2110,0.0,0.0,0.0,0.0,22.74,0.97,0.0
20180620:2210,0.0,0.0,0.0,0.0,22.36,0.62,0.0
20180620:2310,0.0,0.0,0.0,0.0,21.76,0.83,0.0
20180621:0010,0.0,0.0,0.0,0.0,21.41,1.24,0.0
20180621:0110,0.0,0.0,0.0,0.0,20.9,1.45,0.0
20180621:0210,0.0,0.0,0.0,0.0,20.61,1.45,0.0
20180621:0310,0.0,0.0,0.0,0.0,20.24,1.45,0.0
20180621:0410,1.0,22.8,0.0,4.89,19.4,1.52,0.0
20180621:0510,88.0,95.0,0.0,15.18,20.6,0.97,0.0
20180621:0610,208.0,146.0,0.0,26.02,22.66,0.83,0.0
20180621:0710,271.0,222.0,0.0,37.14,23.43,0.62,0.0
20180621:0810,578.0,144.0,0.0,48.23,24.59,0.69,0.0
20180621:0910,674.0,166.0,0.0,58.78,25.58,1.45,0.0
20180621:1010,548.0,293.0,0.0,67.57,26.28,2.48,0.0
20180621:1110,762.0,181.0,0.0,71.54,26.52,3.38,0.0
20180621:1210,766.0,161.0,0.0,67.86,26.44,3.93,0.0
20180621:1310,771.0,105.0,0.0,59.2,26.12,3.86,0.0
20180621:1410,595.0,137.0,0.0,48.7,25.91,2.9,0.0
20180621:1510,0.0,140.0,0.0,37.62,25.54,2.69,0.0
20180621:1610,57.0,200.0,0.0,26.49,25.1,2.07,0.0
20180621:1710,0.0,41.0,0.0,15.63,24.76,1.79,0.0
20180621:1810,0.0,6.0,0.0,5.31,24.24,1.31,0.0
20180621:1910,0.0,0.0,0.0,0.0,23.84,1.59,0.0
20180621:2010,0.0,0.0,0.0,0.0,23.22,1.38,0.0
20180621:2110,0.0,0.0,0.0,0.0,22.57,1.31,0.0
20180621:2210,0.0,0.0,0.0,0.0,21.93,1.1,0.0
20180621:2310,0.0,0.0,0.0,0.0,21.49,1.03,0.0
20180622:0010,0.0,0.0,0.0,0.0,21.74,0.76,0.0
20180622:0110,0.0,0.0,0.0,0.0,21.58,0.76,0.0
20180622:0210,0.0,0.0,0.0,0.0,20.7,0.97,0.0
20180622:0310,0.0,0.0,0.0,0.0,19.95,1.17,0.0
20180622:0410,1.0,19.82,0.0,4.85,19.39,1.24,0.0
20180622:0510,47.0,107.0,0.0,15.14,20.72,1.31,0.0
20180622:0610,147.0,174.0,0.0,25.98,21.8,1.59,0.0
20180622:0710,289.0,212.0,0.0,37.1,23.6,2.34,0.0
20180622:0810,285.0,307.0,0.0,48.19,24.43,2.83,0.0
20180622:0910,462.0,292.0,0.0,58.74,25.17,3.17,0.0
20180622:1010,212.0,443.0,0.0,67.54,25.88,3.52,0.0
20180622:1110,616.0,271.0,0.0,71.54,26.24,3.93,0.0
20180622:1210,423.0,361.0,0.0,67.89,26.35,4.14,0.0
20180622:1310,427.0,313.0,0.0,59.24,26.48,4.21,0.0
20180622:1410,447.0,227.0,0.0,48.73,26.38,4.0,0.0
20180622:1510,313.0,204.0,0.0,37.66,26.14,3.79,0.0
20180622:1610,21.0,185.0,0.0,26.53,25.8,3.79,0.0
20180622:1710,0.0,64.0,0.0,15.67,25.2,3.1,0.0
20180622:1810,0.0,20.0,0.0,5.34,24.55,2.41,0.0
20180622:1910,0.0,0.0,0.0,0.0,23.95,1.31,0.0
20180622:2010,0.0,0.0,0.0,0.0,23.49,1.38,0.0
20180622:2110,0.0,0.0,0.0,0.0,23.0,1.52,0.0
20180622:2210,0.0,0.0,0.0,0.0,22.49,1.59,0.0
20180622:2310,0.0,0.0,0.0,0.0,21.96,1.66,0.0
20180623:0010,0.0,0.0,0.0,0.0,21.59,1.59,0.0
20180623:0110,0.0,0.0,0.0,0.0,21.02,1.38,0.0
20180623:0210,0.0,0.0,0.0,0.0,20.54,1.45,0.0
20180623:0310,0.0,0.0,0.0,0.0,20.5,1.72,0.0
20180623:0410,0.0,18.0,0.0,4.81,20.4,2.14,0.0
20180623:0510,101.0,89.0,0.0,15.1,20.94,2.28,0.0
20180623:0610,185.0,158.0,0.0,25.94,22.1,2.48,0.0
20180623:0710,183.0,261.0,0.0,37.06,23.95,2.76,0.0
20180623:0810,453.0,222.0,0.0,48.15,24.98,2.76,0.0
20180623:0910,639.0,190.0,0.0,58.7,25.73,2.07,0.0
20180623:1010,207.0,445.0,0.0,67.51,26.1,1.24,0.0
20180623:1110,5.0,348.0,0.0,71.53,26.39,0.28,0.0
20180623:1210,5.0,339.0,0.0,67.9,26.38,0.62,0.0
20180623:1310,1.0,278.0,0.0,59.26,26.24,1.59,0.0
20180623:1410,5.0,271.0,0.0,48.77,25.94,2.41,0.0
20180623:1510,5.0,220.0,0.0,37.69,24.3,2.62,0.0
20180623:1610,14.0,179.0,0.0,26.56,24.45,2.55,0.0
20180623:1710,9.0,101.0,0.0,15.7,24.21,2.62,0.0
20180623:1810,0.0,32.0,0.0,5.37,23.74,2.69,0.0
20180623:1910,0.0,0.0,0.0,0.0,22.71,1.72,0.0
20180623:2010,0.0,0.0,0.0,0.0,22.19,1.66,0.0
20180623:2110,0.0,0.0,0.0,0.0,21.73,1.66,0.0
20180623:2210,0.0,0.0,0.0,0.0,21.27,1.79,0.0
20180623:2310,0.0,0.0,0.0,0.0,21.0,2.0,0.0
20180624:0010,0.0,0.0,0.0,0.0,20.61,2.21,0.0
20180624:0110,0.0,0.0,0.0,0.0,20.02,2.28,0.0
20180624:0210,0.0,0.0,0.0,0.0,19.51,2.21,0.0
20180624:0310,0.0,0.0,0.0,0.0,18.99,2.14,0.0
20180624:0410,14.0,24.43,0.0,4.76,18.58,2.14,0.0
20180624:0510,135.0,74.0,0.0,15.05,19.07,1.93,0.0
20180624:0610,266.0,118.0,0.0,25.89,20.74,1.93,0.0
20180624:0710,379.0,168.0,0.0,37.01,22.16,2.62,0.0
20180624:0810,492.0,205.0,0.0,48.1,23.32,2.69,0.0
20180624:0910,641.0,196.0,0.0,58.66,24.11,2.9,0.0
20180624:1010,433.0,364.0,0.0,67.47,24.82,3.1,0.0
20180624:1110,547.0,322.0,0.0,71.52,25.16,3.31,0.0
20180624:1210,193.0,456.0,0.0,67.91,25.13,3.79,0.0
20180624:1310,430.0,321.0,0.0,59.29,24.71,4.34,0.0
20180624:1410,416.0,254.0,0.0,48.8,24.59,4.41,0.0
20180624:1510,419.0,152.0,0.0,37.72,24.43,4.62,0.0
20180624:1610,224.0,148.0,0.0,26.59,24.06,4.34,0.0
20180624:1710,61.0,111.0,0.0,15.73,23.56,3.86,0.0
20180624:1810,0.0,29.0,0.0,5.4,23.07,2.76,0.0
20180624:1910,0.0,0.0,0.0,0.0,22.42,0.9,0.0
20180624:2010,0.0,0.0,0.0,0.0,21.38,0.9,0.0
20180624:2110,0.0,0.0,0.0,0.0,20.89,1.59,0.0
20180624:2210,0.0,0.0,0.0,0.0,20.25,1.66,0.0
20180624:2310,0.0,0.0,0.0,0.0,19.52,1.59,0.0
20180625:0010,0.0,0.0,0.0,0.0,19.03,1.59,0.0
20180625:0110,0.0,0.0,0.0,0.0,18.43,1.66,0.0
20180625:0210,0.0,0.0,0.0,0.0,17.86,1.66,0.0
20180625:0310,0.0,0.0,0.0,0.0,17.44,1.59,0.0
20180625:0410,8.0,25.01,0.0,4.71,17.12,1.52,0.0
20180625:0510,99.0,90.0,0.0,15.0,18.11,1.1,0.0
20180625:0610,271.0,112.0,0.0,25.84,20.88,0.69,0.0
20180625:0710,426.0,137.0,0.0,36.96,22.33,1.17,0.0
20180625:0810,576.0,149.0,0.0,48.05,23.68,1.66,0.0
