Latitude (decimal degrees):	41.377
Longitude (decimal degrees):	2.188
Elevation (m):	10
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180405:2310,0.0,0.0,0.0,0.0,11.05,1.03,0.0
20180406:0010,0.0,0.0,0.0,0.0,8.86,1.45,0.0
20180406:0110,0.0,0.0,0.0,0.0,8.14,1.72,0.0
20180406:0210,0.0,0.0,0.0,0.0,7.82,1.72,0.0
20180406:0310,0.0,0.0,0.0,0.0,7.5,1.66,0.0
20180406:0410,0.0,0.0,0.0,0.0,7.22,1.66,0.0
20180406:0510,0.0,0.0,0.0,0.0,7.32,1.52,0.0
20180406:0610,13.0,46.0,0.0,7.3,9.3,1.1,0.0
20180406:0710,83.0,131.0,0.0,18.52,9.01,1.1,0.0
20180406:0810,123.0,221.0,0.0,29.46,10.58,0.97,0.0
20180406:0910,220.0,277.0,0.0,39.61,11.98,0.9,0.0
20180406:1010,0.0,214.0,0.0,48.14,13.07,1.31,0.0
20180406:1110,11.0,329.0,0.0,53.75,13.9,2.0,0.0
20180406:1210,170.0,404.0,0.0,54.9,14.29,2.83,0.0
20180406:1310,521.01,221.0,0.0,51.19,14.47,3.72,0.0
20180406:1410,178.0,326.0,0.0,43.81,14.41,4.21,0.0
20180406:1510,332.0,172.0,0.0,34.27,14.09,4.41,0.0
20180406:1610,96.0,176.0,0.0,23.63,13.89,4.97,0.0
20180406:1710,37.0,87.0,0.0,12.48,13.62,5.1,0.0
20180406:1810,0.0,0.0,0.0,0.0,13.26,4.76,0.0
20180406:1910,0.0,0.0,0.0,0.0,12.97,4.34,0.0
20180406:2010,0.0,0.0,0.0,0.0,12.79,4.41,0.0
20180406:2110,0.0,0.0,0.0,0.0,12.61,4.41,0.0
20180406:2210,0.0,0.0,0.0,0.0,12.49,5.72,0.0
20180406:2310,0.0,0.0,0.0,0.0,12.47,6.69,0.0
20180407:0010,0.0,0.0,0.0,0.0,12.46,6.34,0.0
20180407:0110,0.0,0.0,0.0,0.0,12.37,5.79,0.0
20180407:0210,0.0,0.0,0.0,0.0,12.12,5.93,0.0
20180407:0310,0.0,0.0,0.0,0.0,11.94,6.69,0.0
20180407:0410,0.0,0.0,0.0,0.0,11.92,8.14,0.0
20180407:0510,0.0,0.0,0.0,0.0,11.96,8.07,0.0
20180407:0610,1.0,34.0,0.0,7.6,12.07,8.41,0.0
20180407:0710,1.0,99.0,0.0,18.83,12.42,7.93,0.0
20180407:0810,0.0,140.0,0.0,29.78,13.21,9.38,0.0
20180407:0910,0.0,117.0,0.0,39.94,14.05,10.21,0.0
20180407:1010,0.0,136.0,0.0,48.51,14.73,9.79,0.0
20180407:1110,1.0,264.0,0.0,54.13,15.21,9.45,0.0
20180407:1210,4.0,297.0,0.0,55.27,15.46,9.66,0.0
20180407:1310,163.0,381.0,0.0,51.51,15.47,9.45,0.0
20180407:1410,167.0,328.0,0.0,44.07,15.41,9.17,0.0
20180407:1510,77.0,267.0,0.0,34.5,15.32,8.9,0.0
20180407:1610,54.0,181.0,0.0,23.82,15.06,8.55,0.0
20180407:1710,12.0,84.0,0.0,12.67,14.67,8.21,0.0
20180407:1810,0.0,0.0,0.0,0.0,14.13,8.21,0.0
20180407:1910,0.0,0.0,0.0,0.0,13.58,7.24,0.0
20180407:2010,0.0,0.0,0.0,0.0,13.26,7.59,0.0
20180407:2110,0.0,0.0,0.0,0.0,13.15,7.66,0.0
20180407:2210,0.0,0.0,0.0,0.0,12.96,7.1,0.0
20180407:2310,0.0,0.0,0.0,0.0,12.79,6.55,0.0
20180408:0010,0.0,0.0,0.0,0.0,12.59,6.0,0.0
20180408:0110,0.0,0.0,0.0,0.0,12.2,5.52,0.0
20180408:0210,0.0,0.0,0.0,0.0,12.0,5.38,0.0
20180408:0310,0.0,0.0,0.0,0.0,11.73,5.45,0.0
20180408:0410,0.0,0.0,0.0,0.0,11.73,5.45,0.0
20180408:0510,0.0,0.0,0.0,0.0,11.75,5.59,0.0
20180408:0610,1.0,35.0,0.0,7.9,11.8,5.38,0.0
20180408:0710,0.0,55.0,0.0,19.13,12.11,4.62,0.0
20180408:0810,21.0,216.0,0.0,30.09,12.41,4.34,0.0
20180408:0910,0.0,100.0,0.0,40.28,12.8,4.28,0.0
20180408:1010,0.0,150.0,0.0,48.87,12.88,4.0,0.0
20180408:1110,0.0,251.0,0.0,54.51,13.11,3.31,0.0
20180408:1210,38.0,383.0,0.0,55.64,13.65,2.28,0.0
20180408:1310,13.0,325.0,0.0,51.82,13.94,1.59,0.0
20180408:1410,0.0,184.0,0.0,44.33,13.94,1.59,0.0
20180408:1510,0.0,150.0,0.0,34.72,14.07,2.21,0.0
20180408:1610,2.0,136.0,0.0,24.02,14.05,2.69,0.0
20180408:1710,1.0,59.0,0.0,12.86,13.69,2.55,0.0
20180408:1810,0.0,0.0,0.0,0.0,13.47,2.62,0.0
20180408:1910,0.0,0.0,0.0,0.0,13.22,3.45,0.0
20180408:2010,0.0,0.0,0.0,0.0,12.78,4.0,0.0
20180408:2110,0.0,0.0,0.0,0.0,12.23,4.21,0.0
20180408:2210,0.0,0.0,0.0,0.0,11.79,3.79,0.0
20180408:2310,0.0,0.0,0.0,0.0,11.45,2.97,0.0
20180409:0010,0.0,0.0,0.0,0.0,11.25,2.48,0.0
20180409:0110,0.0,0.0,0.0,0.0,10.7,2.21,0.0
20180409:0210,0.0,0.0,0.0,0.0,10.25,2.0,0.0
20180409:0310,0.0,0.0,0.0,0.0,10.11,1.79,0.0
20180409:0410,0.0,0.0,0.0,0.0,9.41,1.52,0.0
20180409:0510,0.0,0.0,0.0,0.0,8.49,1.59,0.0
20180409:0610,44.0,47.0,0.0,8.2,8.44,1.52,0.0
20180409:0710,94.0,138.0,0.0,19.43,9.99,1.86,0.0
20180409:0810,274.0,166.0,0.0,30.4,11.19,1.66,0.0
20180409:0910,474.01,156.0,0.0,40.61,12.17,1.66,0.0
20180409:1010,691.01,101.0,0.0,49.23,13.07,1.52,0.0
20180409:1110,753.01,110.0,0.0,54.89,13.98,1.86,0.0
20180409:1210,781.01,100.0,0.0,56.0,14.52,3.03,0.0
20180409:1310,758.01,83.0,0.0,52.13,14.74,4.21,0.0
20180409:1410,612.01,109.0,0.0,44.59,14.76,5.45,0.0
20180409:1510,445.0,115.0,0.0,34.94,14.53,6.0,0.0
20180409:1610,297.0,84.0,0.0,24.22,14.44,6.48,0.0
20180409:1710,125.0,58.0,0.0,13.05,14.16,6.83,0.0
20180409:1810,0.0,0.0,0.0,0.0,13.61,7.38,0.0
20180409:1910,0.0,0.0,0.0,0.0,13.07,7.66,0.0
20180409:2010,0.0,0.0,0.0,0.0,12.76,5.79,0.0
20180409:2110,0.0,0.0,0.0,0.0,12.16,4.0,0.0
20180409:2210,0.0,0.0,0.0,0.0,11.42,2.62,0.0
20180409:2310,0.0,0.0,0.0,0.0,10.35,2.0,0.0
20180410:0010,0.0,0.0,0.0,0.0,8.93,1.59,0.0
20180410:0110,0.0,0.0,0.0,0.0,9.23,1.03,0.0
20180410:0210,0.0,0.0,0.0,0.0,7.43,1.66,0.0
20180410:0310,0.0,0.0,0.0,0.0,7.79,2.69,0.0
20180410:0410,0.0,0.0,0.0,0.0,8.24,3.45,0.0
20180410:0510,0.0,0.0,0.0,0.0,8.32,3.86,0.0
20180410:0610,57.0,45.0,0.0,8.5,8.46,4.21,0.0
20180410:0710,177.0,104.0,0.0,19.73,9.94,3.03,0.0
20180410:0810,358.0,122.0,0.0,30.71,11.26,3.52,0.0
20180410:0910,527.01,127.0,0.0,40.94,12.24,3.59,0.0
20180410:1010,612.01,156.0,0.0,49.59,12.91,3.1,0.0
20180410:1110,473.01,285.0,0.0,55.27,13.4,3.79,0.0
20180410:1210,240.0,399.0,0.0,56.36,13.47,4.83,0.0
20180410:1310,295.0,352.0,0.0,52.44,13.75,6.21,0.0
20180410:1410,258.0,310.0,0.0,44.84,13.74,6.97,0.0
20180410:1510,55.0,274.0,0.0,35.15,13.46,6.28,0.0
20180410:1610,13.0,169.0,0.0,24.42,13.34,5.59,0.0
20180410:1710,2.0,70.0,0.0,13.24,13.21,5.17,0.0
20180410:1810,0.0,0.0,0.0,0.0,12.64,5.52,0.0
20180410:1910,0.0,0.0,0.0,0.0,11.8,4.21,0.0
20180410:2010,0.0,0.0,0.0,0.0,11.39,4.07,0.0
20180410:2110,0.0,0.0,0.0,0.0,11.24,4.34,0.0
20180410:2210,0.0,0.0,0.0,0.0,11.06,4.9,0.0
20180410:2310,0.0,0.0,0.0,0.0,11.08,6.0,0.0
20180411:0010,0.0,0.0,0.0,0.0,11.52,6.9,0.0
20180411:0110,0.0,0.0,0.0,0.0,11.53,8.28,0.0
20180411:0210,0.0,0.0,0.0,0.0,11.72,11.66,0.0
20180411:0310,0.0,0.0,0.0,0.0,11.58,13.1,0.0
20180411:0410,0.0,0.0,0.0,0.0,11.16,13.86,0.0
20180411:0510,0.0,0.0,0.0,0.0,11.17,13.03,0.0
20180411:0610,1.0,45.0,0.0,8.79,11.11,9.93,0.0
20180411:0710,30.0,150.0,0.0,20.03,10.9,6.07,0.0
20180411:0810,0.0,81.0,0.0,31.02,11.21,5.79,0.0
20180411:0910,496.01,151.0,0.0,41.27,11.78,6.62,0.0
20180411:1010,313.0,327.0,0.0,49.94,12.09,7.31,0.0
20180411:1110,194.0,408.0,0.0,55.65,12.17,7.03,0.0
20180411:1210,455.01,307.0,0.0,56.72,12.18,6.41,0.0
20180411:1310,628.01,176.0,0.0,52.75,12.07,6.0,0.0
20180411:1410,288.0,300.0,0.0,45.1,11.96,5.52,0.0
20180411:1510,334.0,187.0,0.0,35.37,11.69,4.83,0.0
20180411:1610,180.0,155.0,0.0,24.61,11.06,4.83,0.0
20180411:1710,122.0,64.0,0.0,13.43,10.49,4.69,0.0
20180411:1810,0.0,0.0,0.0,0.0,9.91,3.79,0.0
20180411:1910,0.0,0.0,0.0,0.0,9.64,4.14,0.0
20180411:2010,0.0,0.0,0.0,0.0,9.09,4.62,0.0
20180411:2110,0.0,0.0,0.0,0.0,9.04,5.17,0.0
20180411:2210,0.0,0.0,0.0,0.0,8.89,5.03,0.0
20180411:2310,0.0,0.0,0.0,0.0,8.85,5.03,0.0
20180412:0010,0.0,0.0,0.0,0.0,9.08,4.62,0.0
20180412:0110,0.0,0.0,0.0,0.0,8.86,4.07,0.0
20180412:0210,0.0,0.0,0.0,0.0,8.58,3.66,0.0
20180412:0310,0.0,0.0,0.0,0.0,8.32,3.24,0.0
20180412:0410,0.0,0.0,0.0,0.0,8.0,3.17,0.0
20180412:0510,0.0,0.0,0.0,0.0,7.88,3.24,0.0
20180412:0610,17.0,60.0,0.0,9.08,7.9,3.59,0.0
20180412:0710,219.0,86.0,0.0,20.32,9.41,3.66,0.0
20180412:0810,402.0,101.0,0.0,31.32,10.8,4.28,0.0
20180412:0910,566.01,107.0,0.0,41.59,11.94,4.07,0.0
20180412:1010,680.01,118.0,0.0,50.29,13.09,3.24,0.0
20180412:1110,698.01,155.0,0.0,56.02,13.88,3.72,0.0
20180412:1210,794.01,99.0,0.0,57.08,14.19,5.45,0.0
20180412:1310,665.01,152.0,0.0,53.06,14.11,6.55,0.0
20180412:1410,199.0,335.0,0.0,45.35,14.06,7.38,0.0
20180412:1510,56.0,276.0,0.0,35.58,13.98,7.38,0.0
20180412:1610,52.0,192.0,0.0,24.8,13.89,7.1,0.0
20180412:1710,133.0,59.0,0.0,13.61,13.29,6.76,0.0
20180412:1810,0.0,0.0,0.0,0.0,12.98,6.07,0.0
20180412:1910,0.0,0.0,0.0,0.0,12.83,4.9,0.0
20180412:2010,0.0,0.0,0.0,0.0,12.67,4.34,0.0
20180412:2110,0.0,0.0,0.0,0.0,12.6,3.45,0.0
20180412:2210,0.0,0.0,0.0,0.0,12.42,2.41,0.0
20180412:2310,0.0,0.0,0.0,0.0,11.75,2.07,0.0
20180413:0010,0.0,0.0,0.0,0.0,10.56,1.59,0.0
20180413:0110,0.0,0.0,0.0,0.0,11.93,1.03,0.0
20180413:0210,0.0,0.0,0.0,0.0,12.23,0.83,0.0
20180413:0310,0.0,0.0,0.0,0.0,9.92,1.38,0.0
20180413:0410,0.0,0.0,0.0,0.0,9.26,1.93,0.0
20180413:0510,0.0,0.0,0.0,0.0,9.76,2.28,0.0
20180413:0610,7.0,57.0,0.0,9.37,10.8,3.03,0.0
20180413:0710,0.0,53.0,0.0,20.61,11.52,3.52,0.0
20180413:0810,0.0,95.0,0.0,31.62,11.9,3.72,0.0
20180413:0910,0.0,131.0,0.0,41.91,12.21,4.48,0.0
20180413:1010,0.0,157.0,0.0,50.64,12.82,5.66,0.0
20180413:1110,0.0,170.0,0.0,56.39,12.7,6.14,0.0
20180413:1210,0.0,265.0,0.0,57.43,12.75,6.62,0.0
20180413:1310,1.0,262.0,0.0,53.36,13.01,6.62,0.0
20180413:1410,0.0,138.0,0.0,45.6,13.04,5.93,0.0
20180413:1510,46.0,271.0,0.0,35.79,13.32,4.55,0.0
20180413:1610,8.0,161.0,0.0,25.0,13.29,3.66,0.0
20180413:1710,2.0,71.0,0.0,13.8,12.89,3.45,0.0
20180413:1810,0.0,2.0,0.0,2.6,12.65,2.83,0.0
20180413:1910,0.0,0.0,0.0,0.0,12.12,1.86,0.0
20180413:2010,0.0,0.0,0.0,0.0,11.7,1.66,0.0
20180413:2110,0.0,0.0,0.0,0.0,11.19,1.79,0.0
20180413:2210,0.0,0.0,0.0,0.0,11.1,1.93,0.0
20180413:2310,0.0,0.0,0.0,0.0,11.19,2.41,0.0
20180414:0010,0.0,0.0,0.0,0.0,11.23,3.1,0.0
20180414:0110,0.0,0.0,0.0,0.0,11.25,3.59,0.0
20180414:0210,0.0,0.0,0.0,0.0,11.08,3.86,0.0
20180414:0310,0.0,0.0,0.0,0.0,11.3,3.79,0.0
20180414:0410,0.0,0.0,0.0,0.0,11.2,4.34,0.0
20180414:0510,0.0,0.0,0.0,0.0,11.09,4.21,0.0
20180414:0610,0.0,37.0,0.0,9.66,11.08,4.07,0.0
20180414:0710,0.0,59.0,0.0,20.9,11.89,4.48,0.0
20180414:0810,0.0,99.0,0.0,31.92,12.36,5.17,0.0
20180414:0910,0.0,148.0,0.0,42.22,12.82,5.66,0.0
20180414:1010,0.0,102.0,0.0,50.98,13.11,5.66,0.0
20180414:1110,0.0,82.0,0.0,56.75,13.61,5.52,0.0
20180414:1210,0.0,139.0,0.0,57.78,13.79,5.38,0.0
20180414:1310,0.0,84.0,0.0,53.66,13.75,5.31,0.0
20180414:1410,4.0,259.0,0.0,45.84,13.59,5.31,0.0
20180414:1510,1.0,191.0,0.0,36.0,13.51,5.24,0.0
20180414:1610,11.0,167.0,0.0,25.19,13.49,5.03,0.0
20180414:1710,0.0,34.0,0.0,13.98,13.65,5.17,0.0
20180414:1810,0.0,3.0,0.0,2.79,13.6,4.97,0.0
20180414:1910,0.0,0.0,0.0,0.0,13.4,3.24,0.0
20180414:2010,0.0,0.0,0.0,0.0,13.09,3.38,0.0
20180414:2110,0.0,0.0,0.0,0.0,12.83,3.93,0.0
20180414:2210,0.0,0.0,0.0,0.0,12.68,4.21,0.0
20180414:2310,0.0,0.0,0.0,0.0,12.58,4.28,0.0
20180415:0010,0.0,0.0,0.0,0.0,12.52,4.41,0.0
20180415:0110,0.0,0.0,0.0,0.0,12.46,4.41,0.0
20180415:0210,0.0,0.0,0.0,0.0,12.45,4.14,0.0
20180415:0310,0.0,0.0,0.0,0.0,12.02,3.93,0.0
20180415:0410,0.0,0.0,0.0,0.0,11.36,3.93,0.0
20180415:0510,0.0,0.0,0.0,0.0,10.78,3.79,0.0
20180415:0610,3.0,54.0,0.0,9.94,10.63,3.72,0.0
20180415:0710,29.0,156.0,0.0,21.18,12.09,3.03,0.0
20180415:0810,284.0,177.0,0.0,32.21,14.0,2.41,0.0
20180415:0910,542.01,128.0,0.0,42.54,15.65,2.0,0.0
20180415:1010,697.01,111.0,0.0,51.32,17.0,2.14,0.0
20180415:1110,728.01,138.0,0.0,57.12,17.76,3.17,0.0
20180415:1210,767.01,120.0,0.0,58.13,18.06,4.28,0.0
20180415:1310,666.01,154.0,0.0,53.95,18.15,4.55,0.0
20180415:1410,398.0,247.0,0.0,46.09,18.11,4.62,0.0
20180415:1510,416.0,142.0,0.0,36.21,17.85,4.76,0.0
20180415:1610,257.0,119.0,0.0,25.37,17.53,4.83,0.0
20180415:1710,76.0,92.0,0.0,14.17,16.75,4.9,0.0
20180415:1810,1.0,11.83,0.0,2.98,15.76,4.83,0.0
20180415:1910,0.0,0.0,0.0,0.0,15.26,5.03,0.0
20180415:2010,0.0,0.0,0.0,0.0,14.72,4.28,0.0
20180415:2110,0.0,0.0,0.0,0.0,14.29,3.72,0.0
20180415:2210,0.0,0.0,0.0,0.0,13.99,2.83,0.0
20180415:2310,0.0,0.0,0.0,0.0,13.33,1.66,0.0
20180416:0010,0.0,0.0,0.0,0.0,12.89,0.9,0.0
20180416:0110,0.0,0.0,0.0,0.0,11.9,1.1,0.0
20180416:0210,0.0,0.0,0.0,0.0,10.7,1.59,0.0
20180416:0310,0.0,0.0,0.0,0.0,10.5,1.79,0.0
20180416:0410,0.0,0.0,0.0,0.0,10.34,1.72,0.0
20180416:0510,0.0,0.0,0.0,0.0,10.45,1.86,0.0
20180416:0610,6.0,60.0,0.0,10.22,11.63,2.41,0.0
20180416:0710,4.0,125.0,0.0,21.46,12.92,3.17,0.0
20180416:0810,29.0,236.0,0.0,32.5,14.18,3.31,0.0
20180416:0910,0.0,150.0,0.0,42.85,15.14,4.14,0.0
20180416:1010,0.0,157.0,0.0,51.66,15.46,4.62,0.0
20180416:1110,0.0,236.0,0.0,57.48,15.58,5.1,0.0
20180416:1210,0.0,88.0,0.0,58.48,15.43,5.1,0.0
20180416:1310,0.0,152.0,0.0,54.25,15.35,5.1,0.0
20180416:1410,0.0,113.0,0.0,46.33,15.12,4.83,0.0
20180416:1510,0.0,92.0,0.0,36.42,14.84,4.21,0.0
20180416:1610,94.0,190.0,0.0,25.56,14.5,3.17,0.0
20180416:1710,3.0,82.0,0.0,14.35,14.22,1.45,0.0
20180416:1810,0.0,8.0,0.0,3.17,14.18,1.45,0.0
20180416:1910,0.0,0.0,0.0,0.0,13.77,1.86,0.0
20180416:2010,0.0,0.0,0.0,0.0,13.34,2.14,0.0
20180416:2110,0.0,0.0,0.0,0.0,12.67,1.93,0.0
20180416:2210,0.0,0.0,0.0,0.0,11.75,1.86,0.0
20180416:2310,0.0,0.0,0.0,0.0,11.18,2.0,0.0
20180417:0010,0.0,0.0,0.0,0.0,10.94,2.07,0.0
20180417:0110,0.0,0.0,0.0,0.0,10.76,2.14,0.0
20180417:0210,0.0,0.0,0.0,0.0,10.79,2.48,0.0
20180417:0310,0.0,0.0,0.0,0.0,10.95,2.69,0.0
20180417:0410,0.0,0.0,0.0,0.0,10.97,2.9,0.0
20180417:0510,0.0,0.0,0.0,0.0,10.89,2.97,0.0
20180417:0610,71.0,57.0,0.0,10.49,11.08,2.76,0.0
20180417:0710,213.0,103.0,0.0,21.74,12.39,2.97,0.0
20180417:0810,387.0,122.0,0.0,32.78,14.04,2.55,0.0
20180417:0910,547.01,130.0,0.0,43.15,15.85,1.66,0.0
20180417:1010,664.01,136.0,0.0,52.0,17.18,1.24,0.0
20180417:1110,691.01,165.0,0.0,57.83,18.0,2.21,0.0
20180417:1210,756.01,130.0,0.0,58.82,18.15,2.97,0.0
20180417:1310,721.01,120.0,0.0,54.54,18.22,3.45,0.0
20180417:1410,583.01,140.0,0.0,46.57,18.02,3.66,0.0
20180417:1510,478.0,106.0,0.0,36.62,17.69,3.79,0.0
20180417:1610,297.0,98.0,0.0,25.75,17.29,3.59,0.0
20180417:1710,121.0,74.0,0.0,14.53,16.71,2.76,0.0
20180417:1810,1.0,13.82,0.0,3.35,15.95,1.45,0.0
20180417:1910,0.0,0.0,0.0,0.0,15.53,2.14,0.0
20180417:2010,0.0,0.0,0.0,0.0,14.66,1.59,0.0
20180417:2110,0.0,0.0,0.0,0.0,13.5,1.59,0.0
20180417:2210,0.0,0.0,0.0,0.0,12.79,1.93,0.0
20180417:2310,0.0,0.0,0.0,0.0,12.49,2.21,0.0
20180418:0010,0.0,0.0,0.0,0.0,12.52,2.34,0.0
20180418:0110,0.0,0.0,0.0,0.0,12.42,2.21,0.0
20180418:0210,0.0,0.0,0.0,0.0,12.27,2.14,0.0
20180418:0310,0.0,0.0,0.0,0.0,12.06,2.07,0.0
20180418:0410,0.0,0.0,0.0,0.0,11.77,2.0,0.0
20180418:0510,0.0,0.0,0.0,0.0,11.56,2.14,0.0
20180418:0610,50.0,68.0,0.0,10.77,12.05,2.14,0.0
20180418:0710,241.0,90.0,0.0,22.01,14.49,1.79,0.0
20180418:0810,408.0,113.0,0.0,33.07,16.88,1.59,0.0
20180418:0910,575.01,116.0,0.0,43.45,18.18,1.72,0.0
20180418:1010,697.01,119.0,0.0,52.33,18.69,2.28,0.0
20180418:1110,725.01,148.0,0.0,58.19,18.8,2.48,0.0
20180418:1210,778.01,120.0,0.0,59.16,18.93,2.41,0.0
20180418:1310,715.01,128.0,0.0,54.83,19.04,2.48,0.0
20180418:1410,589.01,139.0,0.0,46.8,18.98,2.48,0.0
20180418:1510,458.0,122.0,0.0,36.82,18.77,2.41,0.0
20180418:1610,297.0,101.0,0.0,25.93,18.6,2.28,0.0
20180418:1710,118.0,78.0,0.0,14.71,18.31,2.28,0.0
20180418:1810,1.0,13.83,0.0,3.54,17.73,2.62,0.0
20180418:1910,0.0,0.0,0.0,0.0,16.8,2.07,0.0
20180418:2010,0.0,0.0,0.0,0.0,15.95,2.62,0.0
20180418:2110,0.0,0.0,0.0,0.0,15.28,2.9,0.0
20180418:2210,0.0,0.0,0.0,0.0,14.56,2.97,0.0
20180418:2310,0.0,0.0,0.0,0.0,14.05,2.83,0.0
20180419:0010,0.0,0.0,0.0,0.0,13.64,2.55,0.0
20180419:0110,0.0,0.0,0.0,0.0,13.26,2.48,0.0
20180419:0210,0.0,0.0,0.0,0.0,12.97,2.69,0.0
20180419:0310,0.0,0.0,0.0,0.0,12.95,2.97,0.0
20180419:0410,0.0,0.0,0.0,0.0,13.04,3.17,0.0
20180419:0510,0.0,0.0,0.0,0.0,13.17,3.38,0.0
20180419:0610,61.0,66.0,0.0,11.04,13.52,3.59,0.0
20180419:0710,199.0,115.0,0.0,22.28,14.82,3.38,0.0
20180419:0810,363.0,141.0,0.0,33.34,16.3,3.79,0.0
20180419:0910,511.0,156.0,0.0,43.75,17.25,4.28,0.0
20180419:1010,607.01,176.0,0.0,52.65,17.93,4.41,0.0
20180419:1110,655.01,191.0,0.0,58.54,18.26,4.55,0.0
20180419:1210,691.01,174.0,0.0,59.5,18.24,4.55,0.0
20180419:1310,597.01,201.0,0.0,55.11,18.05,4.14,0.0
20180419:1410,553.01,161.0,0.0,47.04,17.61,3.45,0.0
20180419:1510,422.0,144.0,0.0,37.02,17.39,2.76,0.0
20180419:1610,274.0,115.0,0.0,26.12,17.16,2.41,0.0
20180419:1710,111.0,83.0,0.0,14.89,16.67,2.14,0.0
20180419:1810,1.0,15.82,0.0,3.73,15.98,1.66,0.0
20180419:1910,0.0,0.0,0.0,0.0,15.2,2.07,0.0
20180419:2010,0.0,0.0,0.0,0.0,14.57,2.21,0.0
20180419:2110,0.0,0.0,0.0,0.0,14.08,2.28,0.0
20180419:2210,0.0,0.0,0.0,0.0,13.58,2.21,0.0
20180419:2310,0.0,0.0,0.0,0.0,13.05,2.07,0.0
20180420:0010,0.0,0.0,0.0,0.0,12.5,2.07,0.0
20180420:0110,0.0,0.0,0.0,0.0,11.93,2.0,0.0
20180420:0210,0.0,0.0,0.0,0.0,11.4,1.86,0.0
20180420:0310,0.0,0.0,0.0,0.0,10.9,1.79,0.0
20180420:0410,0.0,0.0,0.0,0.0,10.49,1.72,0.0
20180420:0510,0.0,0.0,0.0,0.0,10.35,1.86,0.0
20180420:0610,71.0,65.0,0.0,11.3,11.2,2.0,0.0
20180420:0710,212.0,112.0,0.0,22.54,14.48,2.41,0.0
20180420:0810,369.0,141.0,0.0,33.62,16.3,2.41,0.0
20180420:0910,528.0,150.0,0.0,44.04,17.36,2.55,0.0
20180420:1010,614.01,175.0,0.0,52.97,17.94,2.62,0.0
20180420:1110,688.01,174.0,0.0,58.89,18.2,2.55,0.0
20180420:1210,752.01,139.0,0.0,59.84,18.16,2.28,0.0
20180420:1310,691.01,146.0,0.0,55.4,17.99,1.72,0.0
20180420:1410,603.01,133.0,0.0,47.27,18.25,1.24,0.0
20180420:1510,435.0,139.0,0.0,37.22,18.25,0.69,0.0
20180420:1610,289.0,109.0,0.0,26.3,18.29,0.41,0.0
20180420:1710,116.0,83.0,0.0,15.07,18.11,0.28,0.0
20180420:1810,1.0,17.81,0.0,3.92,17.58,0.48,0.0
20180420:1910,0.0,0.0,0.0,0.0,16.11,0.9,0.0
20180420:2010,0.0,0.0,0.0,0.0,14.42,1.45,0.0
20180420:2110,0.0,0.0,0.0,0.0,13.5,1.93,0.0
20180420:2210,0.0,0.0,0.0,0.0,13.12,2.21,0.0
20180420:2310,0.0,0.0,0.0,0.0,12.63,2.21,0.0
20180421:0010,0.0,0.0,0.0,0.0,12.14,2.0,0.0
20180421:0110,0.0,0.0,0.0,0.0,11.7,1.86,0.0
20180421:0210,0.0,0.0,0.0,0.0,11.3,1.79,0.0
20180421:0310,0.0,0.0,0.0,0.0,10.91,1.72,0.0
20180421:0410,0.0,0.0,0.0,0.0,10.57,1.72,0.0
20180421:0510,0.0,0.0,0.0,0.0,10.21,1.59,0.0
20180421:0610,87.0,61.0,0.0,11.56,10.94,1.45,0.0
20180421:0710,246.0,97.0,0.0,22.8,14.59,0.97,0.0
20180421:0810,424.0,113.0,0.0,33.89,16.5,0.55,0.0
20180421:0910,570.0,129.0,0.0,44.33,17.5,1.1,0.0
20180421:1010,637.01,167.0,0.0,53.29,18.0,1.66,0.0
20180421:1110,726.01,156.0,0.0,59.23,18.32,2.07,0.0
20180421:1210,808.01,108.0,0.0,60.17,18.63,2.55,0.0
20180421:1310,729.01,127.0,0.0,55.68,18.78,2.83,0.0
20180421:1410,637.01,116.0,0.0,47.5,18.83,2.9,0.0
20180421:1510,470.0,122.0,0.0,37.42,18.67,2.83,0.0
20180421:1610,302.0,106.0,0.0,26.48,18.41,2.48,0.0
20180421:1710,126.0,80.0,0.0,15.25,18.02,1.93,0.0
20180421:1810,14.0,17.96,0.0,4.1,17.28,1.72,0.0
20180421:1910,0.0,0.0,0.0,0.0,16.49,2.76,0.0
20180421:2010,0.0,0.0,0.0,0.0,15.79,2.55,0.0
20180421:2110,0.0,0.0,0.0,0.0,15.2,2.48,0.0
20180421:2210,0.0,0.0,0.0,0.0,14.56,2.34,0.0
20180421:2310,0.0,0.0,0.0,0.0,13.83,2.14,0.0
20180422:0010,0.0,0.0,0.0,0.0,12.96,2.0,0.0
20180422:0110,0.0,0.0,0.0,0.0,12.32,2.0,0.0
20180422:0210,0.0,0.0,0.0,0.0,11.89,2.14,0.0
20180422:0310,0.0,0.0,0.0,0.0,11.61,2.14,0.0
20180422:0410,0.0,0.0,0.0,0.0,11.38,2.07,0.0
20180422:0510,0.0,0.0,0.0,0.0,11.13,2.0,0.0
20180422:0610,5.0,70.0,0.0,11.82,11.73,1.72,0.0
20180422:0710,12.0,155.0,0.0,23.06,14.75,1.38,0.0
20180422:0810,207.0,231.0,0.0,34.15,16.84,1.86,0.0
20180422:0910,270.0,295.0,0.0,44.62,17.87,2.76,0.0
20180422:1010,574.01,204.0,0.0,53.61,18.31,3.45,0.0
