Latitude (decimal degrees):	47.313
Longitude (decimal degrees):	5.049
Elevation (m):	236
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180512:0910,519.0,200.0,0.0,48.39,18.89,2.0,0.0
20180512:1010,646.01,184.0,0.0,55.99,20.26,2.41,0.0
20180512:1110,503.0,299.0,0.0,60.37,21.12,2.48,0.0
20180512:1210,578.01,253.0,0.0,59.98,21.71,2.62,0.0
20180512:1310,217.0,394.0,0.0,54.99,21.72,2.83,0.0
20180512:1410,8.0,285.0,0.0,47.06,21.87,3.03,0.0
20180512:1510,11.0,246.0,0.0,37.65,21.8,2.97,0.0
20180512:1610,0.0,111.0,0.0,27.61,21.51,2.62,0.0
20180512:1710,8.0,112.0,0.0,17.47,20.6,2.34,0.0
20180512:1810,1.0,36.0,0.0,7.59,19.59,2.28,0.0
20180512:1910,0.0,0.0,0.0,0.0,18.03,2.28,0.0
20180512:2010,0.0,0.0,0.0,0.0,16.71,2.55,0.0
20180512:2110,0.0,0.0,0.0,0.0,15.09,4.0,0.0
20180512:2210,0.0,0.0,0.0,0.0,13.44,4.76,0.0
20180512:2310,0.0,0.0,0.0,0.0,11.84,4.62,0.0
20180513:0010,0.0,0.0,0.0,0.0,10.75,4.34,0.0
20180513:0110,0.0,0.0,0.0,0.0,9.76,4.55,0.0
20180513:0210,0.0,0.0,0.0,0.0,9.05,4.21,0.0
20180513:0310,0.0,0.0,0.0,0.0,8.66,4.14,0.0
20180513:0410,0.0,0.0,0.0,0.0,8.5,3.93,0.0
20180513:0510,13.0,61.0,0.0,9.25,8.43,3.52,0.0
20180513:0610,0.0,71.0,0.0,19.18,8.47,3.45,0.0
20180513:0710,0.0,63.0,0.0,29.34,8.64,3.59,0.0
20180513:0810,0.0,126.0,0.0,39.32,8.75,3.93,0.0
20180513:0910,0.0,174.0,0.0,48.59,9.31,4.07,0.0
20180513:1010,0.0,123.0,0.0,56.21,9.69,3.79,0.0
20180513:1110,0.0,113.0,0.0,60.61,9.78,3.17,0.0
20180513:1210,0.0,193.0,0.0,60.22,9.88,3.1,0.0
20180513:1310,0.0,176.0,0.0,55.21,9.89,3.45,0.0
20180513:1410,0.0,138.0,0.0,47.25,9.73,3.86,0.0
20180513:1510,0.0,147.0,0.0,37.83,9.34,4.21,0.0
20180513:1610,0.0,66.0,0.0,27.79,9.07,4.34,0.0
20180513:1710,0.0,47.0,0.0,17.64,9.05,4.28,0.0
20180513:1810,0.0,10.0,0.0,7.77,8.82,4.14,0.0
20180513:1910,0.0,0.0,0.0,0.0,8.96,3.45,0.0
20180513:2010,0.0,0.0,0.0,0.0,8.83,3.72,0.0
20180513:2110,0.0,0.0,0.0,0.0,8.78,3.79,0.0
20180513:2210,0.0,0.0,0.0,0.0,8.76,3.31,0.0
20180513:2310,0.0,0.0,0.0,0.0,8.76,3.03,0.0
20180514:0010,0.0,0.0,0.0,0.0,8.73,3.24,0.0
20180514:0110,0.0,0.0,0.0,0.0,8.69,3.52,0.0
20180514:0210,0.0,0.0,0.0,0.0,8.69,3.86,0.0
20180514:0310,0.0,0.0,0.0,0.0,8.66,4.28,0.0
20180514:0410,0.0,0.0,0.0,0.0,8.56,4.55,0.0
20180514:0510,0.0,16.0,0.0,9.43,8.48,4.55,0.0
20180514:0610,0.0,81.0,0.0,19.36,8.48,4.41,0.0
20180514:0710,0.0,117.0,0.0,29.51,9.2,3.86,0.0
20180514:0810,0.0,140.0,0.0,39.5,9.54,4.0,0.0
20180514:0910,4.0,274.0,0.0,48.79,9.93,3.72,0.0
20180514:1010,0.0,113.0,0.0,56.43,10.37,3.17,0.0
20180514:1110,0.0,184.0,0.0,60.85,10.77,2.83,0.0
20180514:1210,0.0,160.0,0.0,60.46,11.45,2.62,0.0
20180514:1310,0.0,135.0,0.0,55.42,11.82,2.62,0.0
20180514:1410,0.0,133.0,0.0,47.44,12.13,2.9,0.0
20180514:1510,0.0,134.0,0.0,38.0,12.23,3.24,0.0
20180514:1610,0.0,87.0,0.0,27.95,12.3,3.59,0.0
20180514:1710,0.0,77.0,0.0,17.81,12.27,3.24,0.0
20180514:1810,0.0,12.0,0.0,7.95,12.08,2.34,0.0
20180514:1910,0.0,0.0,0.0,0.0,11.76,3.03,0.0
20180514:2010,0.0,0.0,0.0,0.0,11.56,3.24,0.0
20180514:2110,0.0,0.0,0.0,0.0,11.5,3.66,0.0
20180514:2210,0.0,0.0,0.0,0.0,11.42,4.0,0.0
20180514:2310,0.0,0.0,0.0,0.0,11.4,4.28,0.0
20180515:0010,0.0,0.0,0.0,0.0,11.41,4.28,0.0
20180515:0110,0.0,0.0,0.0,0.0,11.69,4.14,0.0
20180515:0210,0.0,0.0,0.0,0.0,11.95,4.07,0.0
20180515:0310,0.0,0.0,0.0,0.0,12.02,3.86,0.0
20180515:0410,0.0,0.0,0.0,0.0,11.99,3.45,0.0
20180515:0510,1.0,44.0,0.0,9.6,11.83,3.03,0.0
20180515:0610,0.0,78.0,0.0,19.52,12.04,3.1,0.0
20180515:0710,2.0,163.0,0.0,29.68,12.14,4.48,0.0
20180515:0810,4.0,229.0,0.0,39.67,12.69,4.55,0.0
20180515:0910,376.0,286.0,0.0,48.98,14.12,4.28,0.0
20180515:1010,658.01,184.0,0.0,56.64,15.48,4.21,0.0
20180515:1110,715.01,180.0,0.0,61.09,16.84,4.0,0.0
20180515:1210,0.0,267.0,0.0,60.69,17.82,3.72,0.0
20180515:1310,88.0,411.0,0.0,55.63,18.43,3.79,0.0
20180515:1410,381.0,273.0,0.0,47.63,18.33,4.28,0.0
20180515:1510,9.0,244.0,0.0,38.17,18.56,4.55,0.0
20180515:1610,0.0,78.0,0.0,28.12,18.34,4.0,0.0
20180515:1710,3.0,105.0,0.0,17.98,16.89,2.62,0.0
20180515:1810,0.0,28.0,0.0,8.12,16.25,2.21,0.0
20180515:1910,0.0,0.0,0.0,0.0,14.44,2.62,0.0
20180515:2010,0.0,0.0,0.0,0.0,13.64,1.86,0.0
20180515:2110,0.0,0.0,0.0,0.0,12.76,1.93,0.0
20180515:2210,0.0,0.0,0.0,0.0,11.94,2.21,0.0
20180515:2310,0.0,0.0,0.0,0.0,11.52,2.21,0.0
20180516:0010,0.0,0.0,0.0,0.0,11.16,2.28,0.0
20180516:0110,0.0,0.0,0.0,0.0,10.71,2.34,0.0
20180516:0210,0.0,0.0,0.0,0.0,10.3,2.14,0.0
20180516:0310,0.0,0.0,0.0,0.0,9.8,1.93,0.0
20180516:0410,0.0,0.0,0.0,0.0,9.26,1.79,0.0
20180516:0510,35.0,65.0,0.0,9.77,9.39,1.38,0.0
20180516:0610,62.0,147.0,0.0,19.69,11.63,1.1,0.0
20180516:0710,67.0,232.0,0.0,29.84,12.41,2.07,0.0
20180516:0810,0.0,167.0,0.0,39.84,13.68,1.93,0.0
20180516:0910,22.0,329.0,0.0,49.16,14.97,2.0,0.0
20180516:1010,0.0,216.0,0.0,56.85,15.84,1.86,0.0
20180516:1110,0.0,150.0,0.0,61.32,15.93,1.86,0.0
20180516:1210,186.0,433.0,0.0,60.92,16.22,2.07,0.0
20180516:1310,0.0,145.0,0.0,55.84,16.86,2.55,0.0
20180516:1410,420.0,250.0,0.0,47.81,17.71,3.24,0.0
20180516:1510,89.0,298.0,0.0,38.34,18.03,3.24,0.0
20180516:1610,0.0,59.0,0.0,28.29,17.96,3.31,0.0
20180516:1710,3.0,104.0,0.0,18.15,17.68,2.97,0.0
20180516:1810,31.0,52.0,0.0,8.3,16.92,2.62,0.0
20180516:1910,0.0,0.0,0.0,0.0,14.23,2.28,0.0
20180516:2010,0.0,0.0,0.0,0.0,13.15,2.21,0.0
20180516:2110,0.0,0.0,0.0,0.0,12.39,2.21,0.0
20180516:2210,0.0,0.0,0.0,0.0,11.78,2.34,0.0
20180516:2310,0.0,0.0,0.0,0.0,11.32,2.48,0.0
20180517:0010,0.0,0.0,0.0,0.0,11.06,2.55,0.0
20180517:0110,0.0,0.0,0.0,0.0,10.76,2.55,0.0
20180517:0210,0.0,0.0,0.0,0.0,10.5,2.55,0.0
20180517:0310,0.0,0.0,0.0,0.0,10.44,2.55,0.0
20180517:0410,0.0,0.0,0.0,0.0,10.59,2.48,0.0
20180517:0510,2.0,54.0,0.0,9.93,11.17,2.48,0.0
20180517:0610,4.0,116.0,0.0,19.84,12.33,3.93,0.0
20180517:0710,22.0,216.0,0.0,29.99,13.09,4.21,0.0
20180517:0810,64.0,307.0,0.0,40.0,13.88,3.86,0.0
20180517:0910,0.0,217.0,0.0,49.34,14.75,4.0,0.0
20180517:1010,0.0,185.0,0.0,57.05,15.64,4.14,0.0
20180517:1110,11.0,355.0,0.0,61.54,16.81,4.28,0.0
20180517:1210,310.0,396.0,0.0,61.14,17.52,4.28,0.0
20180517:1310,422.0,311.0,0.0,56.04,18.28,4.28,0.0
20180517:1410,309.0,308.0,0.0,47.99,18.53,4.41,0.0
20180517:1510,124.0,296.0,0.0,38.51,18.74,4.55,0.0
20180517:1610,38.0,215.0,0.0,28.45,18.25,4.55,0.0
20180517:1710,0.0,23.0,0.0,18.31,17.87,3.79,0.0
20180517:1810,0.0,9.0,0.0,8.47,17.04,3.1,0.0
20180517:1910,0.0,0.0,0.0,0.0,15.8,2.55,0.0
20180517:2010,0.0,0.0,0.0,0.0,14.51,2.55,0.0
20180517:2110,0.0,0.0,0.0,0.0,13.51,2.69,0.0
20180517:2210,0.0,0.0,0.0,0.0,12.79,2.83,0.0
20180517:2310,0.0,0.0,0.0,0.0,12.23,2.83,0.0
20180518:0010,0.0,0.0,0.0,0.0,11.55,2.76,0.0
20180518:0110,0.0,0.0,0.0,0.0,10.89,2.76,0.0
20180518:0210,0.0,0.0,0.0,0.0,10.3,2.76,0.0
20180518:0310,0.0,0.0,0.0,0.0,9.76,2.69,0.0
20180518:0410,0.0,0.0,0.0,0.0,9.24,2.55,0.0
20180518:0510,75.0,53.0,0.0,10.09,9.3,2.48,0.0
20180518:0610,215.0,85.0,0.0,19.99,10.79,2.41,0.0
20180518:0710,371.0,107.0,0.0,30.14,13.18,2.21,0.0
20180518:0810,529.0,117.0,0.0,40.16,15.09,2.34,0.0
20180518:0910,663.01,122.0,0.0,49.51,16.75,2.48,0.0
20180518:1010,788.01,105.0,0.0,57.25,18.0,2.83,0.0
20180518:1110,808.01,124.0,0.0,61.76,18.69,2.83,0.0
20180518:1210,790.01,133.0,0.0,61.36,19.23,2.9,0.0
20180518:1310,681.01,167.0,0.0,56.24,19.61,3.1,0.0
20180518:1410,457.0,236.0,0.0,48.17,19.7,3.31,0.0
20180518:1510,515.0,110.0,0.0,38.67,19.59,3.45,0.0
20180518:1610,309.0,128.0,0.0,28.61,19.15,3.52,0.0
20180518:1710,177.0,90.0,0.0,18.48,18.44,3.17,0.0
20180518:1810,47.0,51.0,0.0,8.64,17.37,2.9,0.0
20180518:1910,0.0,0.0,0.0,0.0,16.21,3.03,0.0
20180518:2010,0.0,0.0,0.0,0.0,14.86,2.97,0.0
20180518:2110,0.0,0.0,0.0,0.0,13.76,2.83,0.0
20180518:2210,0.0,0.0,0.0,0.0,12.76,2.83,0.0
20180518:2310,0.0,0.0,0.0,0.0,11.98,2.76,0.0
20180519:0010,0.0,0.0,0.0,0.0,11.27,2.69,0.0
20180519:0110,0.0,0.0,0.0,0.0,10.62,2.69,0.0
20180519:0210,0.0,0.0,0.0,0.0,10.02,2.55,0.0
20180519:0310,0.0,0.0,0.0,0.0,9.5,2.55,0.0
20180519:0410,0.0,0.0,0.0,0.0,9.14,2.55,0.0
20180519:0510,63.0,61.0,0.0,10.24,9.47,2.48,0.0
20180519:0610,201.0,97.0,0.0,20.14,11.13,2.34,0.0
20180519:0710,365.0,115.0,0.0,30.28,14.0,2.21,0.0
20180519:0810,453.0,169.0,0.0,40.31,15.91,2.41,0.0
20180519:0910,624.0,152.0,0.0,49.67,17.45,2.69,0.0
20180519:1010,755.01,132.0,0.0,57.43,18.54,3.24,0.0
20180519:1110,760.01,161.0,0.0,61.97,19.15,3.38,0.0
20180519:1210,799.01,133.0,0.0,61.58,19.5,3.38,0.0
20180519:1310,690.01,166.0,0.0,56.43,19.74,3.52,0.0
20180519:1410,502.0,215.0,0.0,48.34,19.79,3.52,0.0
20180519:1510,514.0,115.0,0.0,38.83,19.64,3.66,0.0
20180519:1610,334.0,117.0,0.0,28.77,19.22,3.72,0.0
20180519:1710,190.0,85.0,0.0,18.63,18.52,3.24,0.0
20180519:1810,50.0,52.0,0.0,8.8,17.4,2.97,0.0
20180519:1910,0.0,0.0,0.0,0.0,16.53,2.9,0.0
20180519:2010,0.0,0.0,0.0,0.0,15.16,2.97,0.0
20180519:2110,0.0,0.0,0.0,0.0,14.2,3.03,0.0
20180519:2210,0.0,0.0,0.0,0.0,13.35,2.97,0.0
20180519:2310,0.0,0.0,0.0,0.0,12.58,2.83,0.0
20180520:0010,0.0,0.0,0.0,0.0,11.87,2.69,0.0
20180520:0110,0.0,0.0,0.0,0.0,11.3,2.69,0.0
20180520:0210,0.0,0.0,0.0,0.0,10.76,2.62,0.0
20180520:0310,0.0,0.0,0.0,0.0,10.35,2.62,0.0
20180520:0410,0.0,0.0,0.0,0.0,9.99,2.55,0.0
20180520:0510,77.0,55.0,0.0,10.38,10.27,2.41,0.0
20180520:0610,218.0,88.0,0.0,20.28,12.25,2.28,0.0
20180520:0710,387.0,102.0,0.0,30.42,14.57,2.55,0.0
20180520:0810,558.0,103.0,0.0,40.45,16.22,2.76,0.0
20180520:0910,672.0,122.0,0.0,49.83,17.6,2.9,0.0
20180520:1010,784.01,113.0,0.0,57.62,18.8,3.38,0.0
20180520:1110,803.01,134.0,0.0,62.18,19.44,3.59,0.0
20180520:1210,650.01,228.0,0.0,61.79,19.91,3.59,0.0
20180520:1310,516.0,272.0,0.0,56.62,20.23,3.45,0.0
20180520:1410,642.0,129.0,0.0,48.51,20.11,3.17,0.0
20180520:1510,515.0,115.0,0.0,38.99,19.71,3.52,0.0
20180520:1610,368.0,96.0,0.0,28.92,18.91,3.93,0.0
20180520:1710,202.0,80.0,0.0,18.79,18.26,3.1,0.0
20180520:1810,61.0,48.0,0.0,8.96,17.48,2.41,0.0
20180520:1910,0.0,0.0,0.0,0.0,16.24,2.0,0.0
20180520:2010,0.0,0.0,0.0,0.0,14.71,2.14,0.0
20180520:2110,0.0,0.0,0.0,0.0,13.51,2.07,0.0
20180520:2210,0.0,0.0,0.0,0.0,12.42,2.07,0.0
20180520:2310,0.0,0.0,0.0,0.0,11.5,2.0,0.0
20180521:0010,0.0,0.0,0.0,0.0,10.68,1.93,0.0
20180521:0110,0.0,0.0,0.0,0.0,9.94,1.86,0.0
20180521:0210,0.0,0.0,0.0,0.0,9.48,1.72,0.0
20180521:0310,0.0,0.0,0.0,0.0,9.17,1.59,0.0
20180521:0410,0.0,0.0,0.0,0.0,8.99,1.52,0.0
20180521:0510,24.0,72.0,0.0,10.53,9.72,1.1,0.0
20180521:0610,171.0,112.0,0.0,20.41,12.1,0.41,0.0
20180521:0710,357.0,117.0,0.0,30.55,15.65,0.76,0.0
20180521:0810,525.0,119.0,0.0,40.59,17.44,1.66,0.0
20180521:0910,566.0,182.0,0.0,49.98,18.87,1.93,0.0
20180521:1010,611.01,216.0,0.0,57.79,20.11,1.86,0.0
20180521:1110,569.01,271.0,0.0,62.38,21.0,1.59,0.0
20180521:1210,727.01,172.0,0.0,61.99,21.62,1.17,0.0
20180521:1310,663.01,177.0,0.0,56.8,22.06,0.62,0.0
20180521:1410,292.0,320.0,0.0,48.68,22.29,0.41,0.0
20180521:1510,458.0,146.0,0.0,39.15,22.33,0.48,0.0
20180521:1610,48.0,223.0,0.0,29.07,21.76,0.9,0.0
20180521:1710,52.0,141.0,0.0,18.94,21.22,1.38,0.0
20180521:1810,63.0,48.0,0.0,9.12,20.13,1.03,0.0
20180521:1910,0.0,0.0,0.0,0.0,17.96,1.59,0.0
20180521:2010,0.0,0.0,0.0,0.0,16.57,1.86,0.0
20180521:2110,0.0,0.0,0.0,0.0,15.3,1.79,0.0
20180521:2210,0.0,0.0,0.0,0.0,14.3,1.59,0.0
20180521:2310,0.0,0.0,0.0,0.0,13.98,1.66,0.0
20180522:0010,0.0,0.0,0.0,0.0,13.45,1.72,0.0
20180522:0110,0.0,0.0,0.0,0.0,12.96,1.72,0.0
20180522:0210,0.0,0.0,0.0,0.0,12.19,1.72,0.0
20180522:0310,0.0,0.0,0.0,0.0,11.77,1.66,0.0
20180522:0410,0.0,0.0,0.0,0.0,11.12,1.66,0.0
20180522:0510,7.0,67.0,0.0,10.66,11.56,1.31,0.0
20180522:0610,12.0,137.0,0.0,20.54,14.35,0.97,0.0
20180522:0710,168.0,215.0,0.0,30.68,16.59,0.83,0.0
20180522:0810,494.0,137.0,0.0,40.72,17.82,0.97,0.0
20180522:0910,562.0,183.0,0.0,50.13,19.0,0.9,0.0
20180522:1010,0.0,213.0,0.0,57.96,19.97,0.69,0.0
20180522:1110,66.0,430.0,0.0,62.57,20.8,0.48,0.0
20180522:1210,586.01,256.0,0.0,62.19,21.42,0.28,0.0
20180522:1310,424.0,313.0,0.0,56.99,20.91,0.07,0.0
20180522:1410,17.0,317.0,0.0,48.84,20.49,1.38,0.0
20180522:1510,29.0,281.0,0.0,39.3,20.59,2.07,0.0
20180522:1610,202.0,186.0,0.0,29.22,20.51,2.28,0.0
20180522:1710,0.0,79.0,0.0,19.1,19.86,2.07,0.0
20180522:1810,0.0,10.0,0.0,9.28,18.62,1.59,0.0
20180522:1910,0.0,0.0,0.0,0.0,17.23,2.0,0.0
20180522:2010,0.0,0.0,0.0,0.0,16.47,1.93,0.0
20180522:2110,0.0,0.0,0.0,0.0,15.46,1.72,0.0
20180522:2210,0.0,0.0,0.0,0.0,14.28,0.97,0.0
20180522:2310,0.0,0.0,0.0,0.0,13.97,0.76,0.0
20180523:0010,0.0,0.0,0.0,0.0,12.54,1.24,0.0
20180523:0110,0.0,0.0,0.0,0.0,12.12,1.72,0.0
20180523:0210,0.0,0.0,0.0,0.0,11.67,1.59,0.0
20180523:0310,0.0,0.0,0.0,0.0,11.17,1.38,0.0
20180523:0410,0.0,0.0,0.0,0.0,10.94,1.24,0.0
20180523:0510,0.0,43.0,0.0,10.79,11.54,0.83,0.0
20180523:0610,22.0,149.0,0.0,20.66,13.7,0.55,0.0
20180523:0710,79.0,238.0,0.0,30.8,15.62,0.62,0.0
20180523:0810,181.0,299.0,0.0,40.85,16.73,0.62,0.0
20180523:0910,69.0,371.0,0.0,50.26,17.76,1.03,0.0
20180523:1010,37.0,389.0,0.0,58.12,18.28,1.17,0.0
20180523:1110,275.0,414.0,0.0,62.76,18.43,1.03,0.0
20180523:1210,381.0,368.0,0.0,62.38,18.81,0.76,0.0
20180523:1310,407.0,323.0,0.0,57.16,19.04,0.69,0.0
20180523:1410,186.0,358.0,0.0,49.0,19.3,0.76,0.0
20180523:1510,10.0,250.0,0.0,39.45,19.3,0.76,0.0
20180523:1610,129.0,217.0,0.0,29.37,19.28,0.41,0.0
20180523:1710,2.0,103.0,0.0,19.24,18.92,0.21,0.0
20180523:1810,38.0,61.0,0.0,9.44,18.49,0.28,0.0
20180523:1910,0.0,0.0,0.0,0.0,17.61,1.03,0.0
20180523:2010,0.0,0.0,0.0,0.0,17.14,0.28,0.0
20180523:2110,0.0,0.0,0.0,0.0,16.69,0.34,0.0
20180523:2210,0.0,0.0,0.0,0.0,14.8,1.1,0.0
20180523:2310,0.0,0.0,0.0,0.0,13.68,1.31,0.0
20180524:0010,0.0,0.0,0.0,0.0,12.54,1.59,0.0
20180524:0110,0.0,0.0,0.0,0.0,12.29,1.45,0.0
20180524:0210,0.0,0.0,0.0,0.0,12.58,1.17,0.0
20180524:0310,0.0,0.0,0.0,0.0,13.43,0.9,0.0
20180524:0410,0.0,0.0,0.0,0.0,13.46,0.69,0.0
20180524:0510,22.0,75.0,0.0,10.91,13.42,0.48,0.0
20180524:0610,125.0,138.0,0.0,20.78,14.6,0.41,0.0
20180524:0710,66.0,239.0,0.0,30.92,17.18,0.69,0.0
20180524:0810,456.0,166.0,0.0,40.97,18.58,1.38,0.0
20180524:0910,559.0,190.0,0.0,50.4,19.44,1.38,0.0
20180524:1010,717.01,152.0,0.0,58.28,19.92,1.03,0.0
20180524:1110,735.01,172.0,0.0,62.94,20.79,1.1,0.0
20180524:1210,745.01,164.0,0.0,62.57,20.75,1.38,0.0
20180524:1310,574.0,234.0,0.0,57.34,21.47,1.31,0.0
20180524:1410,611.0,146.0,0.0,49.16,21.7,1.31,0.0
20180524:1510,510.0,118.0,0.0,39.6,21.91,1.38,0.0
20180524:1610,366.0,99.0,0.0,29.51,21.9,1.52,0.0
20180524:1710,195.0,88.0,0.0,19.39,21.62,1.24,0.0
20180524:1810,48.0,59.0,0.0,9.59,21.05,0.97,0.0
20180524:1910,0.0,0.0,0.0,0.0,20.76,0.69,0.0
20180524:2010,0.0,0.0,0.0,0.0,19.75,0.76,0.0
20180524:2110,0.0,0.0,0.0,0.0,18.73,0.83,0.0
20180524:2210,0.0,0.0,0.0,0.0,17.6,1.03,0.0
20180524:2310,0.0,0.0,0.0,0.0,17.04,1.03,0.0
20180525:0010,0.0,0.0,0.0,0.0,16.47,0.97,0.0
20180525:0110,0.0,0.0,0.0,0.0,15.93,0.69,0.0
20180525:0210,0.0,0.0,0.0,0.0,15.52,0.69,0.0
20180525:0310,0.0,0.0,0.0,0.0,14.8,1.03,0.0
20180525:0410,0.0,0.0,0.0,0.0,13.0,1.31,0.0
20180525:0510,11.0,72.0,0.0,11.03,12.7,1.31,0.0
20180525:0610,79.0,154.0,0.0,20.89,15.39,0.97,0.0
20180525:0710,349.0,126.0,0.0,31.03,18.99,1.59,0.0
20180525:0810,511.0,132.0,0.0,41.08,20.77,2.28,0.0
20180525:0910,615.0,155.0,0.0,50.53,22.37,2.62,0.0
20180525:1010,744.01,135.0,0.0,58.43,23.63,2.83,0.0
20180525:1110,792.01,135.0,0.0,63.12,24.28,2.97,0.0
20180525:1210,803.01,125.0,0.0,62.75,24.72,3.1,0.0
20180525:1310,761.01,116.0,0.0,57.5,24.98,3.03,0.0
20180525:1410,611.0,146.0,0.0,49.31,25.06,3.03,0.0
20180525:1510,39.0,292.0,0.0,39.74,24.8,2.9,0.0
20180525:1610,203.0,191.0,0.0,29.65,24.43,2.69,0.0
20180525:1710,33.0,145.0,0.0,19.53,23.91,2.28,0.0
20180525:1810,1.0,48.0,0.0,9.73,22.72,2.28,0.0
20180525:1910,0.0,0.0,0.0,0.0,21.32,2.48,0.0
20180525:2010,0.0,0.0,0.0,0.0,19.87,2.83,0.0
20180525:2110,0.0,0.0,0.0,0.0,19.14,2.83,0.0
20180525:2210,0.0,0.0,0.0,0.0,18.46,2.62,0.0
20180525:2310,0.0,0.0,0.0,0.0,17.7,2.48,0.0
20180526:0010,0.0,0.0,0.0,0.0,16.92,2.55,0.0
20180526:0110,0.0,0.0,0.0,0.0,16.07,2.34,0.0
20180526:0210,0.0,0.0,0.0,0.0,15.08,1.93,0.0
20180526:0310,0.0,0.0,0.0,0.0,14.91,1.38,0.0
20180526:0410,0.0,0.0,0.0,0.0,14.65,1.17,0.0
20180526:0510,70.0,64.0,0.0,11.14,14.95,0.9,0.0
20180526:0610,179.0,111.0,0.0,21.0,16.74,0.9,0.0
20180526:0710,14.0,210.0,0.0,31.13,18.61,1.1,0.0
20180526:0810,205.0,290.0,0.0,41.19,20.1,2.14,0.0
20180526:0910,283.0,332.0,0.0,50.65,20.77,4.28,0.0
20180526:1010,78.0,415.0,0.0,58.57,21.56,3.38,0.0
20180526:1110,44.0,414.0,0.0,63.29,22.92,2.62,0.0
20180526:1210,265.0,414.0,0.0,62.93,24.12,2.69,0.0
20180526:1310,633.01,193.0,0.0,57.67,24.4,2.48,0.0
20180526:1410,150.0,366.0,0.0,49.46,24.55,2.62,0.0
20180526:1510,240.0,265.0,0.0,39.88,25.19,3.03,0.0
20180526:1610,227.0,177.0,0.0,29.79,25.23,3.52,0.0
20180526:1710,59.0,145.0,0.0,19.67,24.72,3.31,0.0
20180526:1810,9.0,61.0,0.0,9.88,23.54,3.03,0.0
20180526:1910,0.0,0.0,0.0,0.0,22.55,3.03,0.0
20180526:2010,0.0,0.0,0.0,0.0,21.28,2.55,0.0
20180526:2110,0.0,0.0,0.0,0.0,19.8,2.07,0.0
20180526:2210,0.0,0.0,0.0,0.0,18.57,1.59,0.0
20180526:2310,0.0,0.0,0.0,0.0,17.87,1.45,0.0
20180527:0010,0.0,0.0,0.0,0.0,16.23,2.07,0.0
20180527:0110,0.0,0.0,0.0,0.0,15.48,1.93,0.0
20180527:0210,0.0,0.0,0.0,0.0,16.96,1.03,0.0
20180527:0310,0.0,0.0,0.0,0.0,17.43,0.48,0.0
20180527:0410,0.0,0.0,0.0,0.0,16.73,1.03,0.0
20180527:0510,0.0,23.0,0.0,11.25,17.01,0.9,0.0
20180527:0610,0.0,29.0,0.0,21.1,18.53,0.14,0.0
20180527:0710,0.0,115.0,0.0,31.23,18.53,1.38,0.0
20180527:0810,328.0,236.0,0.0,41.29,18.83,0.76,0.0
20180527:0910,1.0,252.0,0.0,50.76,20.66,0.97,0.0
20180527:1010,85.0,418.0,0.0,58.71,22.69,1.24,0.0
20180527:1110,52.0,421.0,0.0,63.45,23.96,1.59,0.0
20180527:1210,13.0,364.0,0.0,63.1,24.55,1.93,0.0
20180527:1310,0.0,248.0,0.0,57.83,25.45,2.48,0.0
20180527:1410,335.0,301.0,0.0,49.61,25.5,2.48,0.0
20180527:1510,44.0,295.0,0.0,40.02,25.72,2.21,0.0
20180527:1610,13.0,199.0,0.0,29.93,25.66,1.38,0.0
20180527:1710,2.0,106.0,0.0,19.81,25.15,0.97,0.0
20180527:1810,0.0,20.0,0.0,10.02,23.83,1.03,0.0
20180527:1910,0.0,0.0,0.0,0.0,20.77,2.9,0.0
20180527:2010,0.0,0.0,0.0,0.0,19.03,3.38,0.0
20180527:2110,0.0,0.0,0.0,0.0,18.01,2.97,0.0
20180527:2210,0.0,0.0,0.0,0.0,17.21,2.14,0.0
20180527:2310,0.0,0.0,0.0,0.0,16.66,1.86,0.0
20180528:0010,0.0,0.0,0.0,0.0,16.47,1.93,0.0
20180528:0110,0.0,0.0,0.0,0.0,16.08,1.1,0.0
20180528:0210,0.0,0.0,0.0,0.0,16.5,0.14,0.0
20180528:0310,0.0,0.0,0.0,0.0,16.36,0.62,0.0
20180528:0410,0.0,0.0,0.0,0.0,14.51,1.45,0.0
20180528:0510,39.0,76.0,0.0,11.35,15.08,1.45,0.0
20180528:0610,7.0,131.0,0.0,21.19,17.61,1.24,0.0
20180528:0710,0.0,91.0,0.0,31.32,19.45,2.28,0.0
20180528:0810,0.0,150.0,0.0,41.39,19.97,2.41,0.0
20180528:0910,0.0,139.0,0.0,50.87,20.57,2.07,0.0
20180528:1010,0.0,139.0,0.0,58.84,20.81,1.72,0.0
20180528:1110,0.0,183.0,0.0,63.61,21.07,1.79,0.0
20180528:1210,0.0,253.0,0.0,63.26,21.65,1.72,0.0
20180528:1310,327.0,361.0,0.0,57.98,21.99,2.14,0.0
20180528:1410,590.0,155.0,0.0,49.75,22.94,2.62,0.0
20180528:1510,342.0,216.0,0.0,40.15,23.36,2.76,0.0
20180528:1610,278.0,152.0,0.0,30.06,23.03,2.69,0.0
20180528:1710,0.0,32.0,0.0,19.94,22.17,1.93,0.0
20180528:1810,20.0,67.0,0.0,10.16,21.46,0.55,0.0
20180528:1910,0.0,0.0,0.0,0.0,20.09,1.86,0.0
20180528:2010,0.0,0.0,0.0,0.0,18.69,2.62,0.0
