Latitude (decimal degrees):	45.473
Longitude (decimal degrees):	9.185
Elevation (m):	133
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180402:0510,0.0,0.0,0.0,0.0,3.06,1.59,0.0
20180402:0610,79.0,62.0,0.0,11.09,3.7,1.17,0.0
20180402:0710,232.0,96.0,0.0,21.44,7.3,0.69,0.0
20180402:0810,388.01,115.0,0.0,31.19,10.58,0.55,0.0
20180402:0910,466.01,161.0,0.0,39.73,13.06,1.17,0.0
20180402:1010,584.01,152.0,0.0,46.15,14.63,1.59,0.0
20180402:1110,337.01,318.0,0.0,49.3,15.48,1.79,0.0
20180402:1210,32.0,347.0,0.0,48.38,16.19,2.0,0.0
20180402:1310,4.0,256.0,0.0,43.66,16.72,2.07,0.0
20180402:1410,0.0,150.0,0.0,36.17,16.95,2.34,0.0
20180402:1510,0.0,75.0,0.0,27.0,16.49,2.62,0.0
20180402:1610,10.0,113.0,0.0,16.92,15.81,2.76,0.0
20180402:1710,1.0,31.0,0.0,6.46,14.6,2.83,0.0
20180402:1810,0.0,0.0,0.0,0.0,13.18,2.83,0.0
20180402:1910,0.0,0.0,0.0,0.0,11.12,2.62,0.0
20180402:2010,0.0,0.0,0.0,0.0,9.99,2.41,0.0
20180402:2110,0.0,0.0,0.0,0.0,9.15,2.41,0.0
20180402:2210,0.0,0.0,0.0,0.0,8.34,2.34,0.0
20180402:2310,0.0,0.0,0.0,0.0,7.69,2.21,0.0
20180403:0010,0.0,0.0,0.0,0.0,6.96,2.21,0.0
20180403:0110,0.0,0.0,0.0,0.0,6.31,2.14,0.0
20180403:0210,0.0,0.0,0.0,0.0,5.93,2.07,0.0
20180403:0310,0.0,0.0,0.0,0.0,5.74,1.86,0.0
20180403:0410,0.0,0.0,0.0,0.0,5.46,1.79,0.0
20180403:0510,0.0,0.0,0.0,0.0,5.07,1.79,0.0
20180403:0610,0.0,20.0,0.0,11.42,5.87,1.45,0.0
20180403:0710,7.0,142.0,0.0,21.77,9.56,0.83,0.0
20180403:0810,0.0,99.0,0.0,31.54,11.48,1.03,0.0
20180403:0910,23.0,286.0,0.0,40.1,12.52,1.52,0.0
20180403:1010,177.0,356.0,0.0,46.54,13.35,1.1,0.0
20180403:1110,25.0,345.0,0.0,49.69,13.62,0.69,0.0
20180403:1210,88.0,378.0,0.0,48.75,13.93,0.21,0.0
20180403:1310,3.0,247.0,0.0,43.97,14.0,0.28,0.0
20180403:1410,0.0,160.0,0.0,36.44,13.66,0.76,0.0
20180403:1510,0.0,41.0,0.0,27.24,12.99,1.59,0.0
20180403:1610,0.0,50.0,0.0,17.14,12.21,1.93,0.0
20180403:1710,0.0,22.0,0.0,6.68,11.54,1.86,0.0
20180403:1810,0.0,0.0,0.0,0.0,11.03,1.79,0.0
20180403:1910,0.0,0.0,0.0,0.0,10.0,1.79,0.0
20180403:2010,0.0,0.0,0.0,0.0,9.68,1.79,0.0
20180403:2110,0.0,0.0,0.0,0.0,9.46,1.86,0.0
20180403:2210,0.0,0.0,0.0,0.0,9.25,2.14,0.0
20180403:2310,0.0,0.0,0.0,0.0,9.13,2.69,0.0
20180404:0010,0.0,0.0,0.0,0.0,9.1,2.83,0.0
20180404:0110,0.0,0.0,0.0,0.0,9.13,2.69,0.0
20180404:0210,0.0,0.0,0.0,0.0,9.16,2.62,0.0
20180404:0310,0.0,0.0,0.0,0.0,9.18,2.62,0.0
20180404:0410,0.0,0.0,0.0,0.0,9.18,2.55,0.0
20180404:0510,0.0,0.0,0.0,0.0,9.08,2.41,0.0
20180404:0610,0.0,16.0,0.0,11.74,9.01,2.34,0.0
20180404:0710,0.0,40.0,0.0,22.11,9.22,1.79,0.0
20180404:0810,0.0,95.0,0.0,31.89,9.45,1.93,0.0
20180404:0910,0.0,87.0,0.0,40.47,9.76,2.76,0.0
20180404:1010,0.0,81.0,0.0,46.93,10.03,2.55,0.0
20180404:1110,0.0,71.0,0.0,50.08,10.76,3.17,0.0
20180404:1210,0.0,69.0,0.0,49.1,11.37,3.03,0.0
20180404:1310,0.0,85.0,0.0,44.28,11.8,2.62,0.0
20180404:1410,0.0,52.0,0.0,36.71,12.14,2.69,0.0
20180404:1510,0.0,55.0,0.0,27.48,12.19,2.07,0.0
20180404:1610,0.0,49.0,0.0,17.37,11.67,1.45,0.0
20180404:1710,4.0,40.0,0.0,6.89,11.31,1.31,0.0
20180404:1810,0.0,0.0,0.0,0.0,10.95,1.45,0.0
20180404:1910,0.0,0.0,0.0,0.0,10.56,1.59,0.0
20180404:2010,0.0,0.0,0.0,0.0,10.37,1.79,0.0
20180404:2110,0.0,0.0,0.0,0.0,10.19,1.72,0.0
20180404:2210,0.0,0.0,0.0,0.0,10.08,1.59,0.0
20180404:2310,0.0,0.0,0.0,0.0,10.01,1.17,0.0
20180405:0010,0.0,0.0,0.0,0.0,9.93,0.62,0.0
20180405:0110,0.0,0.0,0.0,0.0,9.98,0.41,0.0
20180405:0210,0.0,0.0,0.0,0.0,9.95,0.62,0.0
20180405:0310,0.0,0.0,0.0,0.0,9.85,0.83,0.0
20180405:0410,0.0,0.0,0.0,0.0,9.72,1.03,0.0
20180405:0510,0.0,0.0,0.0,0.0,9.56,1.1,0.0
20180405:0610,8.0,78.0,0.0,12.07,9.47,1.03,0.0
20180405:0710,19.0,164.0,0.0,22.44,10.18,1.31,0.0
20180405:0810,17.0,229.0,0.0,32.23,11.35,1.79,0.0
20180405:0910,28.0,300.0,0.0,40.84,12.99,1.24,0.0
20180405:1010,398.01,273.0,0.0,47.31,14.41,1.03,0.0
20180405:1110,657.01,147.0,0.0,50.46,15.24,1.24,0.0
20180405:1210,740.01,83.0,0.0,49.46,16.04,1.03,0.0
20180405:1310,645.01,98.0,0.0,44.6,17.13,1.1,0.0
20180405:1410,511.01,104.0,0.0,36.98,17.62,1.59,0.0
20180405:1510,355.0,96.0,0.0,27.72,17.81,2.0,0.0
20180405:1610,180.0,82.0,0.0,17.59,17.7,2.07,0.0
20180405:1710,38.0,41.0,0.0,7.11,16.63,2.0,0.0
20180405:1810,0.0,0.0,0.0,0.0,14.43,2.62,0.0
20180405:1910,0.0,0.0,0.0,0.0,12.63,2.76,0.0
20180405:2010,0.0,0.0,0.0,0.0,11.46,2.55,0.0
20180405:2110,0.0,0.0,0.0,0.0,10.2,2.21,0.0
20180405:2210,0.0,0.0,0.0,0.0,8.79,2.0,0.0
20180405:2310,0.0,0.0,0.0,0.0,7.65,1.72,0.0
20180406:0010,0.0,0.0,0.0,0.0,7.68,1.31,0.0
20180406:0110,0.0,0.0,0.0,0.0,8.46,0.9,0.0
20180406:0210,0.0,0.0,0.0,0.0,8.18,0.62,0.0
20180406:0310,0.0,0.0,0.0,0.0,7.59,0.69,0.0
20180406:0410,0.0,0.0,0.0,0.0,6.97,0.69,0.0
20180406:0510,0.0,0.0,0.0,0.0,5.96,0.83,0.0
20180406:0610,60.0,83.0,0.0,12.39,6.33,0.83,0.0
20180406:0710,219.0,119.0,0.0,22.76,9.37,0.48,0.0
20180406:0810,329.0,166.0,0.0,32.58,12.29,0.34,0.0
20180406:0910,538.01,132.0,0.0,41.2,14.58,0.76,0.0
20180406:1010,619.01,145.0,0.0,47.69,16.22,1.17,0.0
20180406:1110,577.01,200.0,0.0,50.85,17.38,1.38,0.0
20180406:1210,684.01,123.0,0.0,49.82,18.14,1.31,0.0
20180406:1310,376.01,262.0,0.0,44.9,18.68,1.24,0.0
20180406:1410,478.01,128.0,0.0,37.24,18.96,1.17,0.0
20180406:1510,339.0,108.0,0.0,27.95,18.94,1.17,0.0
20180406:1610,172.0,89.0,0.0,17.81,18.7,1.1,0.0
20180406:1710,40.0,42.0,0.0,7.32,17.98,1.24,0.0
20180406:1810,0.0,0.0,0.0,0.0,16.24,1.93,0.0
20180406:1910,0.0,0.0,0.0,0.0,14.09,1.24,0.0
20180406:2010,0.0,0.0,0.0,0.0,12.05,1.66,0.0
20180406:2110,0.0,0.0,0.0,0.0,10.74,1.86,0.0
20180406:2210,0.0,0.0,0.0,0.0,9.88,1.93,0.0
20180406:2310,0.0,0.0,0.0,0.0,9.75,1.93,0.0
20180407:0010,0.0,0.0,0.0,0.0,8.93,2.0,0.0
20180407:0110,0.0,0.0,0.0,0.0,8.58,2.0,0.0
20180407:0210,0.0,0.0,0.0,0.0,8.39,2.0,0.0
20180407:0310,0.0,0.0,0.0,0.0,8.26,1.93,0.0
20180407:0410,0.0,0.0,0.0,0.0,8.6,1.66,0.0
20180407:0510,0.0,0.0,0.0,0.0,8.31,1.59,0.0
20180407:0610,61.0,86.0,0.0,12.71,9.45,1.1,0.0
20180407:0710,202.0,131.0,0.0,23.09,11.89,1.1,0.0
20180407:0810,379.0,139.0,0.0,32.92,13.96,1.45,0.0
20180407:0910,520.01,146.0,0.0,41.56,15.18,1.86,0.0
20180407:1010,633.01,138.0,0.0,48.07,16.33,2.14,0.0
20180407:1110,687.01,132.0,0.0,51.23,17.17,2.14,0.0
20180407:1210,686.01,123.0,0.0,50.17,17.65,2.14,0.0
20180407:1310,540.01,170.0,0.0,45.21,18.33,1.86,0.0
20180407:1410,403.01,175.0,0.0,37.51,18.52,1.52,0.0
20180407:1510,316.0,124.0,0.0,28.19,18.44,1.38,0.0
20180407:1610,133.0,111.0,0.0,18.02,18.32,1.38,0.0
20180407:1710,32.0,47.0,0.0,7.54,17.59,1.24,0.0
20180407:1810,0.0,0.0,0.0,0.0,15.96,1.45,0.0
20180407:1910,0.0,0.0,0.0,0.0,14.19,2.07,0.0
20180407:2010,0.0,0.0,0.0,0.0,12.71,2.07,0.0
20180407:2110,0.0,0.0,0.0,0.0,11.54,2.0,0.0
20180407:2210,0.0,0.0,0.0,0.0,10.98,2.07,0.0
20180407:2310,0.0,0.0,0.0,0.0,10.53,2.28,0.0
20180408:0010,0.0,0.0,0.0,0.0,9.96,2.41,0.0
20180408:0110,0.0,0.0,0.0,0.0,9.69,2.28,0.0
20180408:0210,0.0,0.0,0.0,0.0,9.29,2.14,0.0
20180408:0310,0.0,0.0,0.0,0.0,8.59,1.93,0.0
20180408:0410,0.0,0.0,0.0,0.0,8.57,1.52,0.0
20180408:0510,0.0,3.0,0.0,2.53,8.04,1.72,0.0
20180408:0610,31.0,94.0,0.0,13.03,9.13,1.52,0.0
20180408:0710,132.0,165.0,0.0,23.41,12.03,2.48,0.0
20180408:0810,243.0,215.0,0.0,33.26,13.08,2.76,0.0
20180408:0910,97.0,331.0,0.0,41.92,14.33,3.1,0.0
20180408:1010,10.0,302.0,0.0,48.45,15.48,3.38,0.0
20180408:1110,635.01,165.0,0.0,51.61,16.62,3.45,0.0
20180408:1210,658.01,141.0,0.0,50.52,17.41,3.38,0.0
20180408:1310,537.01,171.0,0.0,45.51,17.87,3.03,0.0
20180408:1410,396.01,179.0,0.0,37.77,18.17,2.83,0.0
20180408:1510,109.0,220.0,0.0,28.42,18.23,2.69,0.0
20180408:1610,139.0,109.0,0.0,18.24,17.93,2.69,0.0
20180408:1710,37.0,47.0,0.0,7.75,16.87,2.07,0.0
20180408:1810,0.0,0.0,0.0,0.0,15.39,2.34,0.0
20180408:1910,0.0,0.0,0.0,0.0,14.25,2.41,0.0
20180408:2010,0.0,0.0,0.0,0.0,12.92,2.62,0.0
20180408:2110,0.0,0.0,0.0,0.0,12.08,2.41,0.0
20180408:2210,0.0,0.0,0.0,0.0,11.47,1.93,0.0
20180408:2310,0.0,0.0,0.0,0.0,10.46,1.59,0.0
20180409:0010,0.0,0.0,0.0,0.0,9.85,1.31,0.0
20180409:0110,0.0,0.0,0.0,0.0,9.55,1.38,0.0
20180409:0210,0.0,0.0,0.0,0.0,9.37,1.52,0.0
20180409:0310,0.0,0.0,0.0,0.0,8.89,1.72,0.0
20180409:0410,0.0,0.0,0.0,0.0,8.37,1.66,0.0
20180409:0510,0.0,2.0,0.0,2.85,8.03,1.52,0.0
20180409:0610,0.0,19.0,0.0,13.34,8.55,1.31,0.0
20180409:0710,7.0,151.0,0.0,23.74,11.33,0.97,0.0
20180409:0810,0.0,79.0,0.0,33.59,11.53,1.66,0.0
20180409:0910,0.0,113.0,0.0,42.28,11.17,1.38,0.0
20180409:1010,0.0,127.0,0.0,48.83,11.04,0.69,0.0
20180409:1110,7.0,310.0,0.0,51.98,11.48,1.66,0.0
20180409:1210,77.0,385.0,0.0,50.87,12.48,2.55,0.0
20180409:1310,2.0,248.0,0.0,45.82,13.55,3.17,0.0
20180409:1410,0.0,69.0,0.0,38.03,13.88,3.31,0.0
20180409:1510,0.0,100.0,0.0,28.65,13.73,2.9,0.0
20180409:1610,2.0,99.0,0.0,18.46,12.94,2.21,0.0
20180409:1710,0.0,17.0,0.0,7.97,12.5,1.59,0.0
20180409:1810,0.0,0.0,0.0,0.0,11.91,0.9,0.0
20180409:1910,0.0,0.0,0.0,0.0,12.68,0.28,0.0
20180409:2010,0.0,0.0,0.0,0.0,11.65,1.03,0.0
20180409:2110,0.0,0.0,0.0,0.0,11.42,1.17,0.0
20180409:2210,0.0,0.0,0.0,0.0,11.22,1.17,0.0
20180409:2310,0.0,0.0,0.0,0.0,11.03,1.45,0.0
20180410:0010,0.0,0.0,0.0,0.0,10.81,1.52,0.0
20180410:0110,0.0,0.0,0.0,0.0,10.55,1.03,0.0
20180410:0210,0.0,0.0,0.0,0.0,9.9,1.03,0.0
20180410:0310,0.0,0.0,0.0,0.0,9.51,1.72,0.0
20180410:0410,0.0,0.0,0.0,0.0,9.11,1.38,0.0
20180410:0510,0.0,2.0,0.0,3.17,8.36,1.24,0.0
20180410:0610,36.0,99.0,0.0,13.66,9.13,1.03,0.0
20180410:0710,226.0,126.0,0.0,24.05,11.0,1.38,0.0
20180410:0810,3.0,194.0,0.0,33.92,11.93,2.34,0.0
20180410:0910,0.0,153.0,0.0,42.63,12.83,3.24,0.0
20180410:1010,0.0,120.0,0.0,49.2,12.67,3.17,0.0
20180410:1110,0.0,108.0,0.0,52.36,12.7,2.97,0.0
20180410:1210,0.0,124.0,0.0,51.21,12.91,2.76,0.0
20180410:1310,0.0,106.0,0.0,46.12,12.86,2.07,0.0
20180410:1410,0.0,154.0,0.0,38.29,12.34,3.1,0.0
20180410:1510,17.0,205.0,0.0,28.88,12.33,2.48,0.0
20180410:1610,47.0,142.0,0.0,18.67,12.77,2.14,0.0
20180410:1710,49.0,46.0,0.0,8.18,12.62,1.45,0.0
20180410:1810,0.0,0.0,0.0,0.0,11.87,1.03,0.0
20180410:1910,0.0,0.0,0.0,0.0,10.27,1.93,0.0
20180410:2010,0.0,0.0,0.0,0.0,9.29,2.07,0.0
20180410:2110,0.0,0.0,0.0,0.0,8.53,2.0,0.0
20180410:2210,0.0,0.0,0.0,0.0,7.79,1.72,0.0
20180410:2310,0.0,0.0,0.0,0.0,6.97,1.38,0.0
20180411:0010,0.0,0.0,0.0,0.0,6.14,1.59,0.0
20180411:0110,0.0,0.0,0.0,0.0,5.58,1.86,0.0
20180411:0210,0.0,0.0,0.0,0.0,5.26,1.66,0.0
20180411:0310,0.0,0.0,0.0,0.0,5.33,1.38,0.0
20180411:0410,0.0,0.0,0.0,0.0,5.13,1.38,0.0
20180411:0510,0.0,5.0,0.0,3.48,4.8,1.45,0.0
20180411:0610,29.0,101.0,0.0,13.97,6.04,0.9,0.0
20180411:0710,7.0,158.0,0.0,24.37,9.37,1.38,0.0
20180411:0810,130.0,266.0,0.0,34.25,11.62,2.14,0.0
20180411:0910,11.0,278.0,0.0,42.98,12.87,2.76,0.0
20180411:1010,0.0,172.0,0.0,49.57,13.81,2.9,0.0
20180411:1110,0.0,134.0,0.0,52.73,14.03,3.1,0.0
20180411:1210,0.0,182.0,0.0,51.56,13.09,2.55,0.0
20180411:1310,0.0,150.0,0.0,46.41,12.55,1.59,0.0
20180411:1410,0.0,89.0,0.0,38.54,12.13,1.52,0.0
20180411:1510,0.0,66.0,0.0,29.11,11.87,2.34,0.0
20180411:1610,0.0,60.0,0.0,18.88,11.67,2.9,0.0
20180411:1710,0.0,19.0,0.0,8.39,11.27,2.9,0.0
20180411:1810,0.0,0.0,0.0,0.0,10.92,2.55,0.0
20180411:1910,0.0,0.0,0.0,0.0,10.69,3.38,0.0
20180411:2010,0.0,0.0,0.0,0.0,10.7,3.79,0.0
20180411:2110,0.0,0.0,0.0,0.0,10.81,4.07,0.0
20180411:2210,0.0,0.0,0.0,0.0,10.94,4.28,0.0
20180411:2310,0.0,0.0,0.0,0.0,10.83,4.14,0.0
20180412:0010,0.0,0.0,0.0,0.0,10.71,4.0,0.0
20180412:0110,0.0,0.0,0.0,0.0,10.55,4.21,0.0
20180412:0210,0.0,0.0,0.0,0.0,10.52,3.93,0.0
20180412:0310,0.0,0.0,0.0,0.0,10.32,3.17,0.0
20180412:0410,0.0,0.0,0.0,0.0,10.26,2.83,0.0
20180412:0510,0.0,7.0,0.0,3.79,10.07,2.28,0.0
20180412:0610,106.0,83.0,0.0,14.27,10.23,1.93,0.0
20180412:0710,128.0,180.0,0.0,24.68,10.27,1.03,0.0
20180412:0810,11.0,232.0,0.0,34.58,11.17,1.59,0.0
20180412:0910,87.0,342.0,0.0,43.33,11.94,2.07,0.0
20180412:1010,37.0,359.0,0.0,49.94,12.56,2.28,0.0
20180412:1110,461.01,283.0,0.0,53.1,14.14,2.69,0.0
20180412:1210,223.0,381.0,0.0,51.9,14.98,3.1,0.0
20180412:1310,0.0,97.0,0.0,46.71,15.36,3.31,0.0
20180412:1410,0.0,55.0,0.0,38.8,14.71,3.24,0.0
20180412:1510,0.0,127.0,0.0,29.33,14.08,3.52,0.0
20180412:1610,0.0,38.0,0.0,19.1,13.74,3.52,0.0
20180412:1710,0.0,18.0,0.0,8.6,13.04,3.1,0.0
20180412:1810,0.0,0.0,0.0,0.0,11.92,3.1,0.0
20180412:1910,0.0,0.0,0.0,0.0,11.25,2.9,0.0
20180412:2010,0.0,0.0,0.0,0.0,10.5,2.34,0.0
20180412:2110,0.0,0.0,0.0,0.0,10.17,1.86,0.0
20180412:2210,0.0,0.0,0.0,0.0,10.21,1.66,0.0
20180412:2310,0.0,0.0,0.0,0.0,9.87,1.31,0.0
20180413:0010,0.0,0.0,0.0,0.0,9.46,0.41,0.0
20180413:0110,0.0,0.0,0.0,0.0,8.87,0.62,0.0
20180413:0210,0.0,0.0,0.0,0.0,8.37,0.55,0.0
20180413:0310,0.0,0.0,0.0,0.0,8.17,0.97,0.0
20180413:0410,0.0,0.0,0.0,0.0,8.11,0.97,0.0
20180413:0510,0.0,13.0,0.0,4.09,7.79,1.03,0.0
20180413:0610,87.0,95.0,0.0,14.58,8.86,0.9,0.0
20180413:0710,48.0,196.0,0.0,24.99,10.06,0.21,0.0
20180413:0810,41.0,270.0,0.0,34.9,11.47,0.9,0.0
20180413:0910,8.0,274.0,0.0,43.67,12.61,0.76,0.0
20180413:1010,59.0,379.0,0.0,50.3,13.7,0.9,0.0
20180413:1110,583.01,216.0,0.0,53.47,14.48,1.03,0.0
20180413:1210,142.0,401.0,0.0,52.24,15.15,1.1,0.0
20180413:1310,402.0,265.0,0.0,47.0,15.43,0.9,0.0
20180413:1410,54.0,305.0,0.0,39.05,15.82,0.97,0.0
20180413:1510,12.0,203.0,0.0,29.56,16.1,1.45,0.0
20180413:1610,0.0,73.0,0.0,19.31,16.06,1.31,0.0
20180413:1710,15.0,59.0,0.0,8.81,15.59,0.76,0.0
20180413:1810,0.0,0.0,0.0,0.0,14.67,0.48,0.0
20180413:1910,0.0,0.0,0.0,0.0,12.49,1.38,0.0
20180413:2010,0.0,0.0,0.0,0.0,11.4,1.1,0.0
20180413:2110,0.0,0.0,0.0,0.0,11.38,0.9,0.0
20180413:2210,0.0,0.0,0.0,0.0,10.71,0.62,0.0
20180413:2310,0.0,0.0,0.0,0.0,9.2,1.03,0.0
20180414:0010,0.0,0.0,0.0,0.0,8.14,1.17,0.0
20180414:0110,0.0,0.0,0.0,0.0,7.13,1.52,0.0
20180414:0210,0.0,0.0,0.0,0.0,6.91,1.38,0.0
20180414:0310,0.0,0.0,0.0,0.0,6.73,1.45,0.0
20180414:0410,0.0,0.0,0.0,0.0,6.68,1.59,0.0
20180414:0510,2.0,19.62,0.0,4.4,6.72,1.66,0.0
20180414:0610,124.0,80.0,0.0,14.88,8.14,1.31,0.0
20180414:0710,286.0,107.0,0.0,25.3,11.21,1.52,0.0
20180414:0810,449.0,119.0,0.0,35.22,13.93,1.17,0.0
20180414:0910,582.01,128.0,0.0,44.01,16.04,0.97,0.0
20180414:1010,725.01,98.0,0.0,50.66,17.28,0.83,0.0
20180414:1110,715.01,133.0,0.0,53.83,18.14,0.69,0.0
20180414:1210,661.01,157.0,0.0,52.57,18.52,1.03,0.0
20180414:1310,463.01,232.0,0.0,47.29,18.89,1.59,0.0
20180414:1410,160.0,302.0,0.0,39.3,19.07,1.93,0.0
20180414:1510,51.0,234.0,0.0,29.78,18.77,1.93,0.0
20180414:1610,169.0,108.0,0.0,19.52,18.55,1.45,0.0
20180414:1710,31.0,59.0,0.0,9.02,18.01,0.83,0.0
20180414:1810,0.0,0.0,0.0,0.0,16.42,1.24,0.0
20180414:1910,0.0,0.0,0.0,0.0,14.19,1.93,0.0
20180414:2010,0.0,0.0,0.0,0.0,12.31,1.93,0.0
20180414:2110,0.0,0.0,0.0,0.0,11.19,1.66,0.0
20180414:2210,0.0,0.0,0.0,0.0,9.91,1.66,0.0
20180414:2310,0.0,0.0,0.0,0.0,8.88,1.52,0.0
20180415:0010,0.0,0.0,0.0,0.0,8.15,1.52,0.0
20180415:0110,0.0,0.0,0.0,0.0,7.59,1.72,0.0
20180415:0210,0.0,0.0,0.0,0.0,7.18,1.79,0.0
20180415:0310,0.0,0.0,0.0,0.0,7.23,1.72,0.0
20180415:0410,0.0,0.0,0.0,0.0,7.36,1.45,0.0
20180415:0510,3.0,24.33,0.0,4.7,7.29,1.86,0.0
20180415:0610,0.0,52.0,0.0,15.18,8.75,1.52,0.0
20180415:0710,0.0,42.0,0.0,25.6,11.66,1.03,0.0
20180415:0810,0.0,50.0,0.0,35.54,13.42,1.03,0.0
20180415:0910,2.0,240.0,0.0,44.35,15.25,0.83,0.0
20180415:1010,114.0,391.0,0.0,51.02,16.94,1.93,0.0
20180415:1110,0.0,134.0,0.0,54.2,19.03,2.41,0.0
20180415:1210,0.0,105.0,0.0,52.91,20.53,2.9,0.0
20180415:1310,0.0,116.0,0.0,47.58,21.43,3.38,0.0
20180415:1410,0.0,97.0,0.0,39.54,21.45,2.9,0.0
20180415:1510,0.0,71.0,0.0,30.0,20.76,1.86,0.0
20180415:1610,0.0,50.0,0.0,19.73,19.75,1.38,0.0
20180415:1710,0.0,39.0,0.0,9.22,18.37,1.24,0.0
20180415:1810,0.0,0.0,0.0,0.0,16.58,0.69,0.0
20180415:1910,0.0,0.0,0.0,0.0,13.71,2.69,0.0
20180415:2010,0.0,0.0,0.0,0.0,13.18,2.55,0.0
20180415:2110,0.0,0.0,0.0,0.0,12.59,2.28,0.0
20180415:2210,0.0,0.0,0.0,0.0,12.2,1.86,0.0
20180415:2310,0.0,0.0,0.0,0.0,11.86,1.86,0.0
20180416:0010,0.0,0.0,0.0,0.0,11.2,2.0,0.0
20180416:0110,0.0,0.0,0.0,0.0,10.75,2.21,0.0
20180416:0210,0.0,0.0,0.0,0.0,10.44,2.07,0.0
20180416:0310,0.0,0.0,0.0,0.0,10.05,1.93,0.0
20180416:0410,0.0,0.0,0.0,0.0,9.48,2.0,0.0
20180416:0510,6.0,26.58,0.0,5.0,9.09,1.79,0.0
20180416:0610,77.0,105.0,0.0,15.47,10.27,1.17,0.0
20180416:0710,212.0,152.0,0.0,25.9,12.83,1.17,0.0
20180416:0810,434.0,131.0,0.0,35.85,15.46,1.59,0.0
20180416:0910,582.01,129.0,0.0,44.68,17.55,1.59,0.0
20180416:1010,673.01,133.0,0.0,51.38,19.16,0.97,0.0
20180416:1110,726.01,126.0,0.0,54.56,20.21,0.83,0.0
20180416:1210,722.01,117.0,0.0,53.24,21.02,0.69,0.0
20180416:1310,626.01,132.0,0.0,47.86,21.56,0.69,0.0
20180416:1410,305.0,244.0,0.0,39.79,21.85,0.83,0.0
20180416:1510,141.0,225.0,0.0,30.22,21.94,1.24,0.0
20180416:1610,18.0,142.0,0.0,19.93,21.77,1.17,0.0
20180416:1710,57.0,54.0,0.0,9.43,21.06,1.38,0.0
20180416:1810,0.0,0.0,0.0,0.0,19.36,2.0,0.0
20180416:1910,0.0,0.0,0.0,0.0,17.55,2.07,0.0
20180416:2010,0.0,0.0,0.0,0.0,15.9,1.72,0.0
20180416:2110,0.0,0.0,0.0,0.0,16.23,0.76,0.0
20180416:2210,0.0,0.0,0.0,0.0,15.93,0.48,0.0
20180416:2310,0.0,0.0,0.0,0.0,13.65,1.38,0.0
20180417:0010,0.0,0.0,0.0,0.0,12.2,1.52,0.0
20180417:0110,0.0,0.0,0.0,0.0,11.66,1.45,0.0
20180417:0210,0.0,0.0,0.0,0.0,10.92,1.59,0.0
20180417:0310,0.0,0.0,0.0,0.0,10.3,2.14,0.0
20180417:0410,0.0,0.0,0.0,0.0,10.32,2.34,0.0
20180417:0510,14.0,27.53,0.0,5.29,10.4,2.14,0.0
20180417:0610,125.0,88.0,0.0,15.76,11.98,1.59,0.0
20180417:0710,290.0,113.0,0.0,26.2,14.72,0.41,0.0
20180417:0810,441.0,132.0,0.0,36.16,17.28,0.34,0.0
20180417:0910,568.01,143.0,0.0,45.01,19.36,0.48,0.0
20180417:1010,681.01,133.0,0.0,51.73,20.84,0.97,0.0
20180417:1110,734.01,125.0,0.0,54.91,21.81,1.59,0.0
20180417:1210,757.01,98.0,0.0,53.57,22.39,1.86,0.0
20180417:1310,669.01,108.0,0.0,48.14,22.61,1.38,0.0
20180417:1410,526.01,120.0,0.0,40.03,22.65,1.59,0.0
20180417:1510,368.0,114.0,0.0,30.44,22.45,2.0,0.0
20180417:1610,211.0,90.0,0.0,20.14,20.79,3.59,0.0
20180417:1710,57.0,56.0,0.0,9.63,19.75,2.9,0.0
20180417:1810,0.0,0.0,0.0,0.0,18.22,2.48,0.0
20180417:1910,0.0,0.0,0.0,0.0,18.45,2.62,0.0
20180417:2010,0.0,0.0,0.0,0.0,17.03,2.62,0.0
20180417:2110,0.0,0.0,0.0,0.0,16.01,2.55,0.0
20180417:2210,0.0,0.0,0.0,0.0,15.14,2.28,0.0
20180417:2310,0.0,0.0,0.0,0.0,14.26,2.28,0.0
20180418:0010,0.0,0.0,0.0,0.0,13.8,2.28,0.0
20180418:0110,0.0,0.0,0.0,0.0,13.38,2.21,0.0
20180418:0210,0.0,0.0,0.0,0.0,12.98,2.21,0.0
20180418:0310,0.0,0.0,0.0,0.0,12.74,1.93,0.0
20180418:0410,0.0,0.0,0.0,0.0,12.75,1.59,0.0
20180418:0510,4.0,29.09,0.0,5.58,13.6,1.1,0.0
20180418:0610,48.0,119.0,0.0,16.05,14.33,0.69,0.0
20180418:0710,277.0,125.0,0.0,26.49,17.33,0.9,0.0
20180418:0810,426.0,147.0,0.0,36.47,19.5,0.9,0.0
20180418:0910,568.01,150.0,0.0,45.34,21.12,0.48,0.0
20180418:1010,667.01,149.0,0.0,52.08,22.32,0.76,0.0
20180418:1110,732.01,133.0,0.0,55.27,22.76,1.45,0.0
20180418:1210,742.01,115.0,0.0,53.89,23.34,1.93,0.0
20180418:1310,668.01,115.0,0.0,48.42,23.29,2.07,0.0
20180418:1410,517.01,131.0,0.0,40.27,23.33,1.86,0.0
20180418:1510,370.0,117.0,0.0,30.65,23.34,1.59,0.0
20180418:1610,206.0,96.0,0.0,20.34,23.11,1.38,0.0
