Latitude (decimal degrees):	48.856
Longitude (decimal degrees):	2.351
Elevation (m):	34
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180508:0610,157.0,81.0,0.0,16.64,12.48,0.83,0.0
20180508:0710,299.0,110.0,0.0,26.49,16.22,0.62,0.0
20180508:0810,438.0,133.0,0.0,36.18,18.5,0.76,0.0
20180508:0910,608.01,118.0,0.0,45.2,20.6,0.83,0.0
20180508:1010,724.01,111.0,0.0,52.71,22.49,1.17,0.0
20180508:1110,767.01,121.0,0.0,57.39,23.89,1.72,0.0
20180508:1210,787.01,111.0,0.0,57.88,24.69,1.79,0.0
20180508:1310,739.01,112.0,0.0,53.98,25.02,1.59,0.0
20180508:1410,621.01,125.0,0.0,46.94,25.15,1.45,0.0
20180508:1510,439.0,153.0,0.0,38.15,25.17,1.66,0.0
20180508:1610,278.0,145.0,0.0,28.55,24.9,2.14,0.0
20180508:1710,203.0,77.0,0.0,18.7,24.2,2.21,0.0
20180508:1810,56.0,50.0,0.0,9.0,22.78,2.55,0.0
20180508:1910,0.0,0.0,0.0,0.0,20.59,3.93,0.0
20180508:2010,0.0,0.0,0.0,0.0,18.15,4.76,0.0
20180508:2110,0.0,0.0,0.0,0.0,16.2,4.14,0.0
20180508:2210,0.0,0.0,0.0,0.0,14.88,3.79,0.0
20180508:2310,0.0,0.0,0.0,0.0,13.8,3.66,0.0
20180509:0010,0.0,0.0,0.0,0.0,12.97,3.79,0.0
20180509:0110,0.0,0.0,0.0,0.0,12.29,3.72,0.0
20180509:0210,0.0,0.0,0.0,0.0,11.91,3.66,0.0
20180509:0310,0.0,0.0,0.0,0.0,11.68,3.31,0.0
20180509:0410,0.0,0.0,0.0,0.0,11.6,2.9,0.0
20180509:0510,15.0,46.0,0.0,7.23,11.51,2.62,0.0
20180509:0610,114.0,103.0,0.0,16.84,12.38,2.83,0.0
20180509:0710,274.0,124.0,0.0,26.69,13.21,3.79,0.0
20180509:0810,416.0,145.0,0.0,36.39,14.86,3.38,0.0
20180509:0910,385.0,249.0,0.0,45.43,16.69,3.03,0.0
20180509:1010,689.01,130.0,0.0,52.96,17.72,3.1,0.0
20180509:1110,744.01,132.0,0.0,57.66,18.86,2.9,0.0
20180509:1210,792.01,103.0,0.0,58.14,19.57,2.76,0.0
20180509:1310,717.01,122.0,0.0,54.22,20.42,2.97,0.0
20180509:1410,591.01,141.0,0.0,47.15,20.81,3.03,0.0
20180509:1510,396.0,176.0,0.0,38.35,20.88,2.97,0.0
20180509:1610,229.0,170.0,0.0,28.73,20.67,3.03,0.0
20180509:1710,71.0,138.0,0.0,18.88,20.05,3.24,0.0
20180509:1810,1.0,40.0,0.0,9.19,19.01,3.1,0.0
20180509:1910,0.0,0.0,0.0,0.0,18.17,2.55,0.0
20180509:2010,0.0,0.0,0.0,0.0,17.04,2.97,0.0
20180509:2110,0.0,0.0,0.0,0.0,15.81,3.45,0.0
20180509:2210,0.0,0.0,0.0,0.0,14.43,3.66,0.0
20180509:2310,0.0,0.0,0.0,0.0,13.23,3.66,0.0
20180510:0010,0.0,0.0,0.0,0.0,12.43,3.17,0.0
20180510:0110,0.0,0.0,0.0,0.0,11.91,2.55,0.0
20180510:0210,0.0,0.0,0.0,0.0,11.75,2.34,0.0
20180510:0310,0.0,0.0,0.0,0.0,11.7,2.28,0.0
20180510:0410,0.0,0.0,0.0,0.0,11.4,2.48,0.0
20180510:0510,45.0,42.0,0.0,7.44,11.37,2.21,0.0
20180510:0610,31.0,129.0,0.0,17.04,11.48,2.55,0.0
20180510:0710,305.0,117.0,0.0,26.89,12.32,5.03,0.0
20180510:0810,11.0,244.0,0.0,36.6,12.78,4.9,0.0
20180510:0910,42.0,340.0,0.0,45.65,13.54,5.03,0.0
20180510:1010,72.0,399.0,0.0,53.2,14.15,5.38,0.0
20180510:1110,52.0,413.0,0.0,57.92,14.69,5.52,0.0
20180510:1210,512.01,294.0,0.0,58.4,15.43,5.52,0.0
20180510:1310,33.0,379.0,0.0,54.45,15.67,5.17,0.0
20180510:1410,187.0,359.0,0.0,47.36,15.93,4.97,0.0
20180510:1510,239.0,269.0,0.0,38.54,15.81,4.55,0.0
20180510:1610,189.0,198.0,0.0,28.92,15.55,4.28,0.0
20180510:1710,112.0,130.0,0.0,19.07,15.01,4.0,0.0
20180510:1810,28.0,64.0,0.0,9.38,14.14,3.31,0.0
20180510:1910,0.0,0.0,0.0,0.0,12.98,2.41,0.0
20180510:2010,0.0,0.0,0.0,0.0,11.65,2.21,0.0
20180510:2110,0.0,0.0,0.0,0.0,10.58,2.0,0.0
20180510:2210,0.0,0.0,0.0,0.0,9.46,1.93,0.0
20180510:2310,0.0,0.0,0.0,0.0,8.37,1.86,0.0
20180511:0010,0.0,0.0,0.0,0.0,7.51,1.93,0.0
20180511:0110,0.0,0.0,0.0,0.0,6.86,1.93,0.0
20180511:0210,0.0,0.0,0.0,0.0,6.32,1.86,0.0
20180511:0310,0.0,0.0,0.0,0.0,5.97,2.0,0.0
20180511:0410,0.0,0.0,0.0,0.0,5.81,2.21,0.0
20180511:0510,40.0,46.0,0.0,7.64,6.05,2.14,0.0
20180511:0610,180.0,77.0,0.0,17.24,8.72,1.86,0.0
20180511:0710,343.0,95.0,0.0,27.08,11.69,2.55,0.0
20180511:0810,486.0,116.0,0.0,36.8,13.94,2.83,0.0
20180511:0910,610.01,131.0,0.0,45.86,15.64,3.31,0.0
20180511:1010,723.01,127.0,0.0,53.43,16.68,3.03,0.0
20180511:1110,779.01,128.0,0.0,58.18,17.61,2.83,0.0
20180511:1210,814.01,108.0,0.0,58.66,18.45,2.69,0.0
20180511:1310,780.01,99.0,0.0,54.69,19.16,2.69,0.0
20180511:1410,669.01,108.0,0.0,47.57,19.58,2.55,0.0
20180511:1510,505.0,124.0,0.0,38.73,19.94,2.48,0.0
20180511:1610,305.0,140.0,0.0,29.1,20.03,2.41,0.0
20180511:1710,129.0,125.0,0.0,19.25,19.75,2.07,0.0
20180511:1810,0.0,38.0,0.0,9.57,18.83,1.93,0.0
20180511:1910,0.0,0.0,0.0,0.0,17.77,1.72,0.0
20180511:2010,0.0,0.0,0.0,0.0,15.81,2.41,0.0
20180511:2110,0.0,0.0,0.0,0.0,15.05,2.55,0.0
20180511:2210,0.0,0.0,0.0,0.0,14.58,2.62,0.0
20180511:2310,0.0,0.0,0.0,0.0,14.19,2.62,0.0
20180512:0010,0.0,0.0,0.0,0.0,13.81,2.48,0.0
20180512:0110,0.0,0.0,0.0,0.0,13.08,2.14,0.0
20180512:0210,0.0,0.0,0.0,0.0,12.77,1.79,0.0
20180512:0310,0.0,0.0,0.0,0.0,12.46,1.38,0.0
20180512:0410,0.0,0.0,0.0,0.0,11.94,1.45,0.0
20180512:0510,1.0,37.0,0.0,7.84,11.49,1.52,0.0
20180512:0610,6.0,109.0,0.0,17.43,12.48,1.45,0.0
20180512:0710,96.0,208.0,0.0,27.27,14.44,0.21,0.0
20180512:0810,329.0,200.0,0.0,36.99,16.31,0.21,0.0
20180512:0910,373.0,259.0,0.0,46.07,17.97,0.34,0.0
20180512:1010,407.0,302.0,0.0,53.66,19.33,0.62,0.0
20180512:1110,13.0,351.0,0.0,58.43,19.79,0.76,0.0
20180512:1210,0.0,212.0,0.0,58.91,19.07,0.62,0.0
20180512:1310,17.0,347.0,0.0,54.92,18.54,1.17,0.0
20180512:1410,123.0,363.0,0.0,47.77,17.86,2.0,0.0
20180512:1510,0.0,110.0,0.0,38.92,17.11,1.93,0.0
20180512:1610,0.0,92.0,0.0,29.28,16.64,2.28,0.0
20180512:1710,11.0,130.0,0.0,19.43,16.11,2.83,0.0
20180512:1810,24.0,65.0,0.0,9.76,15.23,3.03,0.0
20180512:1910,0.0,0.0,0.0,0.0,11.19,4.21,0.0
20180512:2010,0.0,0.0,0.0,0.0,10.52,3.45,0.0
20180512:2110,0.0,0.0,0.0,0.0,10.09,3.1,0.0
20180512:2210,0.0,0.0,0.0,0.0,9.74,2.97,0.0
20180512:2310,0.0,0.0,0.0,0.0,9.53,2.62,0.0
20180513:0010,0.0,0.0,0.0,0.0,9.36,2.76,0.0
20180513:0110,0.0,0.0,0.0,0.0,9.22,2.69,0.0
20180513:0210,0.0,0.0,0.0,0.0,8.98,2.48,0.0
20180513:0310,0.0,0.0,0.0,0.0,8.86,2.55,0.0
20180513:0410,0.0,0.0,0.0,0.0,8.76,2.55,0.0
20180513:0510,2.0,42.0,0.0,8.03,8.67,2.48,0.0
20180513:0610,1.0,95.0,0.0,17.61,8.84,2.34,0.0
20180513:0710,1.0,147.0,0.0,27.45,9.23,3.17,0.0
20180513:0810,6.0,226.0,0.0,37.18,9.86,2.62,0.0
20180513:0910,9.0,286.0,0.0,46.27,10.38,2.48,0.0
20180513:1010,9.0,323.0,0.0,53.88,11.09,2.28,0.0
20180513:1110,13.0,355.0,0.0,58.67,11.64,2.21,0.0
20180513:1210,23.0,379.0,0.0,59.15,12.46,2.14,0.0
20180513:1310,10.0,332.0,0.0,55.14,13.1,2.41,0.0
20180513:1410,0.0,205.0,0.0,47.98,13.27,2.69,0.0
20180513:1510,0.0,195.0,0.0,39.1,13.51,2.55,0.0
20180513:1610,6.0,182.0,0.0,29.46,13.6,2.97,0.0
20180513:1710,0.0,25.0,0.0,19.6,13.42,3.38,0.0
20180513:1810,0.0,19.0,0.0,9.94,13.07,3.24,0.0
20180513:1910,0.0,0.0,0.0,0.0,12.5,3.03,0.0
20180513:2010,0.0,0.0,0.0,0.0,12.14,2.97,0.0
20180513:2110,0.0,0.0,0.0,0.0,11.78,3.1,0.0
20180513:2210,0.0,0.0,0.0,0.0,11.34,3.93,0.0
20180513:2310,0.0,0.0,0.0,0.0,10.86,4.41,0.0
20180514:0010,0.0,0.0,0.0,0.0,10.42,4.34,0.0
20180514:0110,0.0,0.0,0.0,0.0,10.16,4.48,0.0
20180514:0210,0.0,0.0,0.0,0.0,10.13,4.34,0.0
20180514:0310,0.0,0.0,0.0,0.0,10.3,4.34,0.0
20180514:0410,0.0,0.0,0.0,0.0,10.56,4.55,0.0
20180514:0510,0.0,24.0,0.0,8.21,10.97,4.83,0.0
20180514:0610,0.0,68.0,0.0,17.79,11.47,4.9,0.0
20180514:0710,0.0,63.0,0.0,27.63,11.83,4.97,0.0
20180514:0810,0.0,74.0,0.0,37.36,12.01,4.76,0.0
20180514:0910,0.0,92.0,0.0,46.47,11.8,4.62,0.0
20180514:1010,0.0,85.0,0.0,54.1,12.14,4.76,0.0
20180514:1110,0.0,158.0,0.0,58.91,12.67,4.76,0.0
20180514:1210,0.0,154.0,0.0,59.39,13.22,4.69,0.0
20180514:1310,0.0,158.0,0.0,55.36,13.91,4.9,0.0
20180514:1410,0.0,167.0,0.0,48.17,14.34,4.97,0.0
20180514:1510,0.0,153.0,0.0,39.28,14.69,5.1,0.0
20180514:1610,0.0,90.0,0.0,29.63,14.86,4.9,0.0
20180514:1710,0.0,28.0,0.0,19.78,14.95,4.69,0.0
20180514:1810,0.0,19.0,0.0,10.12,14.55,4.34,0.0
20180514:1910,0.0,0.0,0.0,0.0,13.52,3.66,0.0
20180514:2010,0.0,0.0,0.0,0.0,13.1,3.72,0.0
20180514:2110,0.0,0.0,0.0,0.0,12.72,3.52,0.0
20180514:2210,0.0,0.0,0.0,0.0,12.47,3.45,0.0
20180514:2310,0.0,0.0,0.0,0.0,12.07,3.59,0.0
20180515:0010,0.0,0.0,0.0,0.0,11.64,3.66,0.0
20180515:0110,0.0,0.0,0.0,0.0,11.19,3.72,0.0
20180515:0210,0.0,0.0,0.0,0.0,10.65,3.79,0.0
20180515:0310,0.0,0.0,0.0,0.0,10.27,3.86,0.0
20180515:0410,0.0,0.0,0.0,0.0,10.02,3.86,0.0
20180515:0510,0.0,22.0,0.0,8.39,10.17,3.66,0.0
20180515:0610,0.0,77.0,0.0,17.96,10.88,4.9,0.0
20180515:0710,14.0,191.0,0.0,27.8,11.39,4.28,0.0
20180515:0810,8.0,235.0,0.0,37.54,12.32,4.07,0.0
20180515:0910,6.0,272.0,0.0,46.66,13.62,3.79,0.0
20180515:1010,0.0,230.0,0.0,54.31,14.92,3.79,0.0
20180515:1110,16.0,359.0,0.0,59.14,15.95,3.72,0.0
20180515:1210,259.0,403.0,0.0,59.63,17.11,4.0,0.0
20180515:1310,557.01,229.0,0.0,55.58,18.29,3.86,0.0
20180515:1410,588.0,150.0,0.0,48.37,19.38,3.86,0.0
20180515:1510,478.0,134.0,0.0,39.46,19.9,3.79,0.0
20180515:1610,342.0,115.0,0.0,29.81,19.58,3.79,0.0
20180515:1710,177.0,102.0,0.0,19.95,19.08,3.79,0.0
20180515:1810,55.0,62.0,0.0,10.3,18.07,3.86,0.0
20180515:1910,0.0,0.0,0.0,0.0,17.28,3.24,0.0
20180515:2010,0.0,0.0,0.0,0.0,16.08,3.45,0.0
20180515:2110,0.0,0.0,0.0,0.0,15.23,3.52,0.0
20180515:2210,0.0,0.0,0.0,0.0,14.24,3.38,0.0
20180515:2310,0.0,0.0,0.0,0.0,13.55,3.24,0.0
20180516:0010,0.0,0.0,0.0,0.0,12.83,3.1,0.0
20180516:0110,0.0,0.0,0.0,0.0,12.4,3.03,0.0
20180516:0210,0.0,0.0,0.0,0.0,11.73,2.9,0.0
20180516:0310,0.0,0.0,0.0,0.0,11.3,2.76,0.0
20180516:0410,0.0,0.0,0.0,0.0,10.82,2.69,0.0
20180516:0510,23.0,56.0,0.0,8.56,10.66,2.69,0.0
20180516:0610,148.0,100.0,0.0,18.13,11.52,2.9,0.0
20180516:0710,302.0,121.0,0.0,27.97,12.87,3.66,0.0
20180516:0810,196.0,269.0,0.0,37.71,14.32,3.86,0.0
20180516:0910,35.0,332.0,0.0,46.84,15.91,3.79,0.0
20180516:1010,680.01,147.0,0.0,54.52,17.58,3.93,0.0
20180516:1110,803.01,103.0,0.0,59.37,19.17,4.07,0.0
20180516:1210,765.01,132.0,0.0,59.86,20.43,4.41,0.0
20180516:1310,267.0,379.0,0.0,55.79,21.15,4.9,0.0
20180516:1410,293.0,318.0,0.0,48.56,20.6,5.24,0.0
20180516:1510,258.0,259.0,0.0,39.64,19.85,5.45,0.0
20180516:1610,12.0,199.0,0.0,29.98,18.62,6.14,0.0
20180516:1710,102.0,139.0,0.0,20.12,17.68,4.76,0.0
20180516:1810,36.0,70.0,0.0,10.47,17.31,4.48,0.0
20180516:1910,0.0,0.0,0.0,0.0,15.47,5.1,0.0
20180516:2010,0.0,0.0,0.0,0.0,13.8,4.9,0.0
20180516:2110,0.0,0.0,0.0,0.0,12.47,4.76,0.0
20180516:2210,0.0,0.0,0.0,0.0,11.65,4.69,0.0
20180516:2310,0.0,0.0,0.0,0.0,10.95,4.28,0.0
20180517:0010,0.0,0.0,0.0,0.0,10.55,4.0,0.0
20180517:0110,0.0,0.0,0.0,0.0,10.22,4.0,0.0
20180517:0210,0.0,0.0,0.0,0.0,9.77,3.93,0.0
20180517:0310,0.0,0.0,0.0,0.0,9.66,4.07,0.0
20180517:0410,0.0,0.0,0.0,0.0,9.25,4.07,0.0
20180517:0510,0.0,10.0,0.0,8.73,9.11,3.86,0.0
20180517:0610,0.0,49.0,0.0,18.29,9.36,4.69,0.0
20180517:0710,20.0,202.0,0.0,28.13,9.97,4.34,0.0
20180517:0810,166.0,283.0,0.0,37.87,10.67,4.28,0.0
20180517:0910,583.0,148.0,0.0,47.02,11.74,4.55,0.0
20180517:1010,729.01,120.0,0.0,54.72,13.05,4.48,0.0
20180517:1110,813.01,102.0,0.0,59.59,14.59,4.14,0.0
20180517:1210,833.01,92.0,0.0,60.09,15.47,3.86,0.0
20180517:1310,771.01,102.0,0.0,56.0,16.27,3.86,0.0
20180517:1410,616.01,142.0,0.0,48.75,16.71,4.0,0.0
20180517:1510,503.0,127.0,0.0,39.81,16.88,4.14,0.0
20180517:1610,284.0,156.0,0.0,30.14,16.74,4.21,0.0
20180517:1710,180.0,107.0,0.0,20.29,16.23,4.14,0.0
20180517:1810,31.0,72.0,0.0,10.65,15.39,3.66,0.0
20180517:1910,0.0,0.0,0.0,0.0,14.47,3.52,0.0
20180517:2010,0.0,0.0,0.0,0.0,12.95,3.59,0.0
20180517:2110,0.0,0.0,0.0,0.0,11.68,3.72,0.0
20180517:2210,0.0,0.0,0.0,0.0,10.48,3.72,0.0
20180517:2310,0.0,0.0,0.0,0.0,9.41,3.45,0.0
20180518:0010,0.0,0.0,0.0,0.0,8.52,3.24,0.0
20180518:0110,0.0,0.0,0.0,0.0,7.78,3.1,0.0
20180518:0210,0.0,0.0,0.0,0.0,7.14,2.97,0.0
20180518:0310,0.0,0.0,0.0,0.0,6.57,2.76,0.0
20180518:0410,0.0,0.0,0.0,0.0,6.07,2.69,0.0
20180518:0510,33.0,59.0,0.0,8.89,6.06,2.69,0.0
20180518:0610,92.0,133.0,0.0,18.45,7.11,3.45,0.0
20180518:0710,288.0,142.0,0.0,28.28,8.42,3.45,0.0
20180518:0810,420.0,171.0,0.0,38.03,9.86,3.45,0.0
20180518:0910,633.0,130.0,0.0,47.19,11.32,3.59,0.0
20180518:1010,746.01,125.0,0.0,54.91,12.76,3.59,0.0
20180518:1110,816.01,117.0,0.0,59.81,14.12,3.38,0.0
20180518:1210,821.01,118.0,0.0,60.31,15.31,3.24,0.0
20180518:1310,760.01,126.0,0.0,56.21,16.25,3.24,0.0
20180518:1410,608.0,162.0,0.0,48.93,16.87,3.31,0.0
20180518:1510,528.0,124.0,0.0,39.98,17.15,3.52,0.0
20180518:1610,384.0,107.0,0.0,30.31,17.0,3.72,0.0
20180518:1710,223.0,89.0,0.0,20.46,16.53,3.72,0.0
20180518:1810,97.0,50.0,0.0,10.82,15.74,3.17,0.0
20180518:1910,0.0,0.0,0.0,0.0,14.5,2.97,0.0
20180518:2010,0.0,0.0,0.0,0.0,13.04,3.03,0.0
20180518:2110,0.0,0.0,0.0,0.0,11.99,3.17,0.0
20180518:2210,0.0,0.0,0.0,0.0,11.04,3.17,0.0
20180518:2310,0.0,0.0,0.0,0.0,10.28,3.03,0.0
20180519:0010,0.0,0.0,0.0,0.0,9.4,2.97,0.0
20180519:0110,0.0,0.0,0.0,0.0,8.81,2.9,0.0
20180519:0210,0.0,0.0,0.0,0.0,8.04,2.9,0.0
20180519:0310,0.0,0.0,0.0,0.0,7.32,2.83,0.0
20180519:0410,0.0,0.0,0.0,0.0,6.71,2.83,0.0
20180519:0510,58.0,52.0,0.0,9.05,6.62,2.62,0.0
20180519:0610,185.0,89.0,0.0,18.6,7.72,3.03,0.0
20180519:0710,344.0,108.0,0.0,28.43,9.55,3.03,0.0
20180519:0810,495.0,123.0,0.0,38.19,11.51,3.1,0.0
20180519:0910,627.0,132.0,0.0,47.35,13.41,3.17,0.0
20180519:1010,739.01,127.0,0.0,55.1,15.06,3.24,0.0
20180519:1110,809.01,118.0,0.0,60.02,16.33,3.24,0.0
20180519:1210,829.01,109.0,0.0,60.52,17.26,3.24,0.0
20180519:1310,768.01,118.0,0.0,56.41,17.86,3.38,0.0
20180519:1410,674.01,116.0,0.0,49.11,18.16,3.45,0.0
20180519:1510,533.0,119.0,0.0,40.15,18.21,3.59,0.0
20180519:1610,395.0,99.0,0.0,30.47,17.97,3.66,0.0
20180519:1710,225.0,88.0,0.0,20.62,17.43,3.59,0.0
20180519:1810,67.0,66.0,0.0,10.99,16.65,2.97,0.0
20180519:1910,0.0,0.0,0.0,0.0,15.16,2.97,0.0
20180519:2010,0.0,0.0,0.0,0.0,13.58,3.03,0.0
20180519:2110,0.0,0.0,0.0,0.0,12.4,3.1,0.0
20180519:2210,0.0,0.0,0.0,0.0,11.39,3.1,0.0
20180519:2310,0.0,0.0,0.0,0.0,10.53,3.03,0.0
20180520:0010,0.0,0.0,0.0,0.0,9.82,2.9,0.0
20180520:0110,0.0,0.0,0.0,0.0,9.22,2.69,0.0
20180520:0210,0.0,0.0,0.0,0.0,8.65,2.55,0.0
20180520:0310,0.0,0.0,0.0,0.0,8.16,2.48,0.0
20180520:0410,0.0,0.0,0.0,0.0,7.75,2.48,0.0
20180520:0510,16.0,62.0,0.0,9.2,7.88,2.34,0.0
20180520:0610,97.0,131.0,0.0,18.74,9.47,2.34,0.0
20180520:0710,309.0,129.0,0.0,28.57,11.28,2.34,0.0
20180520:0810,481.0,130.0,0.0,38.33,13.45,2.34,0.0
20180520:0910,609.0,140.0,0.0,47.51,15.53,2.48,0.0
20180520:1010,732.01,128.0,0.0,55.28,17.41,2.62,0.0
20180520:1110,816.01,110.0,0.0,60.22,19.01,2.69,0.0
20180520:1210,620.01,238.0,0.0,60.73,20.34,2.83,0.0
20180520:1310,562.01,244.0,0.0,56.6,21.2,3.03,0.0
20180520:1410,655.01,126.0,0.0,49.29,21.42,3.1,0.0
20180520:1510,518.0,126.0,0.0,40.32,21.32,3.03,0.0
20180520:1610,370.0,114.0,0.0,30.63,21.31,2.97,0.0
20180520:1710,223.0,89.0,0.0,20.78,21.16,2.55,0.0
20180520:1810,53.0,72.0,0.0,11.15,20.26,2.28,0.0
20180520:1910,0.0,0.0,0.0,0.0,18.54,2.69,0.0
20180520:2010,0.0,0.0,0.0,0.0,17.1,2.97,0.0
20180520:2110,0.0,0.0,0.0,0.0,16.07,2.83,0.0
20180520:2210,0.0,0.0,0.0,0.0,15.19,2.69,0.0
20180520:2310,0.0,0.0,0.0,0.0,14.36,2.48,0.0
20180521:0010,0.0,0.0,0.0,0.0,13.58,2.34,0.0
20180521:0110,0.0,0.0,0.0,0.0,12.83,2.21,0.0
20180521:0210,0.0,0.0,0.0,0.0,12.21,2.07,0.0
20180521:0310,0.0,0.0,0.0,0.0,11.89,2.0,0.0
20180521:0410,0.0,0.0,0.0,0.0,11.73,1.86,0.0
20180521:0510,44.0,58.0,0.0,9.35,11.88,1.45,0.0
20180521:0610,185.0,88.0,0.0,18.88,13.45,1.38,0.0
20180521:0710,339.0,108.0,0.0,28.71,14.62,1.52,0.0
20180521:0810,472.0,131.0,0.0,38.47,16.12,1.24,0.0
20180521:0910,610.0,134.0,0.0,47.67,17.63,1.1,0.0
20180521:1010,421.0,308.0,0.0,55.45,19.02,0.69,0.0
20180521:1110,187.0,429.0,0.0,60.42,19.92,0.0,0.0
20180521:1210,225.0,423.0,0.0,60.94,20.75,0.34,0.0
20180521:1310,8.0,326.0,0.0,56.79,21.21,0.55,0.0
20180521:1410,53.0,361.0,0.0,49.46,21.57,0.97,0.0
20180521:1510,253.0,269.0,0.0,40.48,21.53,1.24,0.0
20180521:1610,231.0,189.0,0.0,30.79,21.47,1.52,0.0
20180521:1710,87.0,152.0,0.0,20.94,21.01,1.45,0.0
20180521:1810,15.0,76.0,0.0,11.31,20.48,1.24,0.0
20180521:1910,0.0,0.0,0.0,0.0,19.58,1.52,0.0
20180521:2010,0.0,0.0,0.0,0.0,17.72,2.28,0.0
20180521:2110,0.0,0.0,0.0,0.0,16.23,2.28,0.0
20180521:2210,0.0,0.0,0.0,0.0,15.24,2.07,0.0
20180521:2310,0.0,0.0,0.0,0.0,14.55,1.79,0.0
20180522:0010,0.0,0.0,0.0,0.0,13.71,1.79,0.0
20180522:0110,0.0,0.0,0.0,0.0,13.12,1.93,0.0
20180522:0210,0.0,0.0,0.0,0.0,12.75,1.86,0.0
20180522:0310,0.0,0.0,0.0,0.0,12.31,1.79,0.0
20180522:0410,0.0,0.0,0.0,0.0,11.72,1.86,0.0
20180522:0510,56.0,55.0,0.0,9.49,11.86,1.66,0.0
20180522:0610,170.0,97.0,0.0,19.01,13.73,1.66,0.0
20180522:0710,318.0,120.0,0.0,28.84,15.73,2.0,0.0
20180522:0810,469.0,132.0,0.0,38.61,17.43,1.66,0.0
20180522:0910,583.0,150.0,0.0,47.82,19.14,1.52,0.0
20180522:1010,46.0,386.0,0.0,55.62,20.57,1.59,0.0
20180522:1110,727.01,159.0,0.0,60.61,21.55,1.59,0.0
20180522:1210,20.0,378.0,0.0,61.14,22.17,1.72,0.0
20180522:1310,0.0,155.0,0.0,56.98,22.51,1.86,0.0
20180522:1410,0.0,172.0,0.0,49.63,22.54,1.79,0.0
20180522:1510,0.0,93.0,0.0,40.64,22.28,1.17,0.0
20180522:1610,0.0,59.0,0.0,30.94,21.05,3.17,0.0
20180522:1710,0.0,64.0,0.0,21.09,18.03,3.52,0.0
20180522:1810,0.0,13.0,0.0,11.47,17.66,2.48,0.0
20180522:1910,0.0,0.0,0.0,0.0,18.06,2.14,0.0
20180522:2010,0.0,0.0,0.0,0.0,16.97,2.07,0.0
20180522:2110,0.0,0.0,0.0,0.0,16.18,2.21,0.0
20180522:2210,0.0,0.0,0.0,0.0,15.39,2.28,0.0
20180522:2310,0.0,0.0,0.0,0.0,14.64,2.28,0.0
20180523:0010,0.0,0.0,0.0,0.0,14.16,2.34,0.0
20180523:0110,0.0,0.0,0.0,0.0,13.63,2.55,0.0
20180523:0210,0.0,0.0,0.0,0.0,13.15,2.48,0.0
20180523:0310,0.0,0.0,0.0,0.0,12.78,2.41,0.0
20180523:0410,0.0,0.0,0.0,0.0,12.36,2.28,0.0
20180523:0510,23.0,64.0,0.0,9.62,12.21,2.28,0.0
20180523:0610,18.0,134.0,0.0,19.14,13.11,2.41,0.0
20180523:0710,9.0,187.0,0.0,28.97,14.49,3.72,0.0
20180523:0810,15.0,258.0,0.0,38.74,15.85,3.24,0.0
20180523:0910,338.0,290.0,0.0,47.96,17.48,2.9,0.0
20180523:1010,570.0,221.0,0.0,55.78,19.23,2.62,0.0
20180523:1110,685.01,186.0,0.0,60.8,20.17,2.07,0.0
20180523:1210,593.01,245.0,0.0,61.33,20.97,1.93,0.0
20180523:1310,364.0,343.0,0.0,57.16,21.68,1.86,0.0
20180523:1410,127.0,373.0,0.0,49.8,21.77,1.93,0.0
20180523:1510,229.0,279.0,0.0,40.79,21.54,2.14,0.0
20180523:1610,92.0,238.0,0.0,31.09,21.54,2.07,0.0
20180523:1710,99.0,150.0,0.0,21.24,20.21,2.14,0.0
20180523:1810,12.0,76.0,0.0,11.63,19.57,1.66,0.0
20180523:1910,0.0,1.0,0.0,2.59,18.72,1.93,0.0
20180523:2010,0.0,0.0,0.0,0.0,17.66,2.07,0.0
20180523:2110,0.0,0.0,0.0,0.0,16.53,2.21,0.0
20180523:2210,0.0,0.0,0.0,0.0,15.76,2.14,0.0
20180523:2310,0.0,0.0,0.0,0.0,15.07,1.86,0.0
20180524:0010,0.0,0.0,0.0,0.0,14.23,1.72,0.0
20180524:0110,0.0,0.0,0.0,0.0,13.69,1.79,0.0
20180524:0210,0.0,0.0,0.0,0.0,13.36,1.79,0.0
20180524:0310,0.0,0.0,0.0,0.0,13.14,1.72,0.0
20180524:0410,0.0,0.0,0.0,0.0,12.89,1.52,0.0
20180524:0510,67.0,53.0,0.0,9.75,13.07,1.17,0.0
20180524:0610,37.0,143.0,0.0,19.26,14.69,1.38,0.0
20180524:0710,61.0,225.0,0.0,29.09,16.04,0.97,0.0
20180524:0810,314.0,224.0,0.0,38.86,17.37,1.03,0.0
20180524:0910,341.0,290.0,0.0,48.09,19.11,1.1,0.0
20180524:1010,233.0,390.0,0.0,55.94,20.15,1.17,0.0
20180524:1110,149.0,435.0,0.0,60.98,20.74,1.52,0.0
20180524:1210,125.0,439.0,0.0,61.52,21.14,1.59,0.0
20180524:1310,0.0,239.0,0.0,57.34,21.82,1.59,0.0
20180524:1410,181.0,366.0,0.0,49.96,22.37,1.45,0.0
20180524:1510,464.0,158.0,0.0,40.94,22.44,1.24,0.0
20180524:1610,327.0,140.0,0.0,31.24,22.41,1.17,0.0
20180524:1710,187.0,112.0,0.0,21.39,22.13,1.31,0.0
