Latitude (decimal degrees):	46.951
Longitude (decimal degrees):	7.450
Elevation (m):	510
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180403:0710,57.0,157.0,0.0,20.25,4.74,0.97,0.0
20180403:0810,76.0,239.0,0.0,29.81,8.74,0.9,0.0
20180403:0910,484.01,134.0,0.0,38.23,11.34,0.97,0.0
20180403:1010,522.01,177.0,0.0,44.67,13.21,0.97,0.0
20180403:1110,645.01,132.0,0.0,48.07,14.67,0.97,0.0
20180403:1210,140.0,373.0,0.0,47.63,15.62,0.97,0.0
20180403:1310,0.0,141.0,0.0,43.46,16.24,1.03,0.0
20180403:1410,26.0,271.0,0.0,36.49,16.44,1.38,0.0
20180403:1510,172.0,195.0,0.0,27.75,16.11,1.86,0.0
20180403:1610,51.0,138.0,0.0,18.02,15.11,2.14,0.0
20180403:1710,0.0,52.0,0.0,7.86,13.46,2.41,0.0
20180403:1810,0.0,0.0,0.0,0.0,11.6,1.93,0.0
20180403:1910,0.0,0.0,0.0,0.0,9.4,1.66,0.0
20180403:2010,0.0,0.0,0.0,0.0,7.65,1.45,0.0
20180403:2110,0.0,0.0,0.0,0.0,6.74,1.38,0.0
20180403:2210,0.0,0.0,0.0,0.0,6.14,1.38,0.0
20180403:2310,0.0,0.0,0.0,0.0,5.08,1.45,0.0
20180404:0010,0.0,0.0,0.0,0.0,4.86,1.38,0.0
20180404:0110,0.0,0.0,0.0,0.0,4.49,1.31,0.0
20180404:0210,0.0,0.0,0.0,0.0,4.25,1.24,0.0
20180404:0310,0.0,0.0,0.0,0.0,4.52,1.1,0.0
20180404:0410,0.0,0.0,0.0,0.0,4.22,1.1,0.0
20180404:0510,0.0,0.0,0.0,0.0,3.88,1.1,0.0
20180404:0610,76.0,57.0,0.0,10.48,3.89,1.1,0.0
20180404:0710,233.0,84.0,0.0,20.59,5.38,0.9,0.0
20180404:0810,403.01,93.0,0.0,30.16,9.29,0.9,0.0
20180404:0910,565.01,84.0,0.0,38.6,11.53,1.24,0.0
20180404:1010,623.01,115.0,0.0,45.06,13.49,1.86,0.0
20180404:1110,588.01,170.0,0.0,48.46,14.77,2.21,0.0
20180404:1210,197.0,363.0,0.0,47.99,15.17,2.14,0.0
20180404:1310,0.0,83.0,0.0,43.78,13.97,2.48,0.0
20180404:1410,0.0,68.0,0.0,36.77,12.65,2.76,0.0
20180404:1510,0.0,122.0,0.0,28.0,9.67,2.14,0.0
20180404:1610,0.0,82.0,0.0,18.26,8.95,2.0,0.0
20180404:1710,0.0,54.0,0.0,8.09,8.22,1.66,0.0
20180404:1810,0.0,0.0,0.0,0.0,7.51,1.66,0.0
20180404:1910,0.0,0.0,0.0,0.0,5.28,1.72,0.0
20180404:2010,0.0,0.0,0.0,0.0,4.82,1.79,0.0
20180404:2110,0.0,0.0,0.0,0.0,4.16,2.07,0.0
20180404:2210,0.0,0.0,0.0,0.0,3.85,2.21,0.0
20180404:2310,0.0,0.0,0.0,0.0,3.54,2.14,0.0
20180405:0010,0.0,0.0,0.0,0.0,3.27,2.07,0.0
20180405:0110,0.0,0.0,0.0,0.0,2.57,2.0,0.0
20180405:0210,0.0,0.0,0.0,0.0,2.07,1.93,0.0
20180405:0310,0.0,0.0,0.0,0.0,1.9,1.93,0.0
20180405:0410,0.0,0.0,0.0,0.0,1.89,2.0,0.0
20180405:0510,0.0,0.0,0.0,0.0,1.94,2.0,0.0
20180405:0610,10.0,73.0,0.0,10.81,2.49,1.93,0.0
20180405:0710,49.0,165.0,0.0,20.92,4.17,1.66,0.0
20180405:0810,9.0,206.0,0.0,30.51,5.73,1.93,0.0
20180405:0910,176.0,302.0,0.0,38.97,6.76,2.41,0.0
20180405:1010,107.0,363.0,0.0,45.44,8.29,3.1,0.0
20180405:1110,330.0,324.0,0.0,48.84,8.74,3.52,0.0
20180405:1210,67.0,376.0,0.0,48.35,9.16,3.59,0.0
20180405:1310,350.01,274.0,0.0,44.1,9.11,3.45,0.0
20180405:1410,153.0,292.0,0.0,37.05,8.93,3.38,0.0
20180405:1510,5.0,178.0,0.0,28.25,8.86,3.1,0.0
20180405:1610,86.0,137.0,0.0,18.49,8.52,2.76,0.0
20180405:1710,0.0,56.0,0.0,8.31,7.85,2.0,0.0
20180405:1810,0.0,0.0,0.0,0.0,6.84,1.38,0.0
20180405:1910,0.0,0.0,0.0,0.0,5.97,1.17,0.0
20180405:2010,0.0,0.0,0.0,0.0,4.58,1.24,0.0
20180405:2110,0.0,0.0,0.0,0.0,3.3,1.38,0.0
20180405:2210,0.0,0.0,0.0,0.0,2.42,1.38,0.0
20180405:2310,0.0,0.0,0.0,0.0,2.02,1.31,0.0
20180406:0010,0.0,0.0,0.0,0.0,1.16,1.1,0.0
20180406:0110,0.0,0.0,0.0,0.0,1.2,1.03,0.0
20180406:0210,0.0,0.0,0.0,0.0,1.3,0.9,0.0
20180406:0310,0.0,0.0,0.0,0.0,0.65,0.83,0.0
20180406:0410,0.0,0.0,0.0,0.0,0.17,0.83,0.0
20180406:0510,0.0,0.0,0.0,0.0,-0.2,0.83,0.0
20180406:0610,111.0,47.0,0.0,11.13,0.48,0.76,0.0
20180406:0710,251.0,86.0,0.0,21.25,3.53,0.76,0.0
20180406:0810,416.01,100.0,0.0,30.85,6.89,1.17,0.0
20180406:0910,545.01,115.0,0.0,39.33,9.07,1.24,0.0
20180406:1010,642.01,121.0,0.0,45.82,11.2,1.1,0.0
20180406:1110,716.01,105.0,0.0,49.23,13.06,0.9,0.0
20180406:1210,696.01,114.0,0.0,48.71,14.5,0.83,0.0
20180406:1310,694.01,71.0,0.0,44.42,15.5,0.83,0.0
20180406:1410,533.01,100.0,0.0,37.33,16.06,0.9,0.0
20180406:1510,413.01,73.0,0.0,28.49,16.15,0.9,0.0
20180406:1610,231.0,68.0,0.0,18.72,15.81,1.03,0.0
20180406:1710,0.0,39.0,0.0,8.53,14.74,1.1,0.0
20180406:1810,0.0,0.0,0.0,0.0,12.57,1.31,0.0
20180406:1910,0.0,0.0,0.0,0.0,9.11,1.45,0.0
20180406:2010,0.0,0.0,0.0,0.0,7.15,1.24,0.0
20180406:2110,0.0,0.0,0.0,0.0,6.42,0.97,0.0
20180406:2210,0.0,0.0,0.0,0.0,5.37,0.9,0.0
20180406:2310,0.0,0.0,0.0,0.0,4.73,0.83,0.0
20180407:0010,0.0,0.0,0.0,0.0,4.37,0.9,0.0
20180407:0110,0.0,0.0,0.0,0.0,3.79,0.97,0.0
20180407:0210,0.0,0.0,0.0,0.0,3.31,1.03,0.0
20180407:0310,0.0,0.0,0.0,0.0,2.78,1.1,0.0
20180407:0410,0.0,0.0,0.0,0.0,2.31,1.1,0.0
20180407:0510,0.0,0.0,0.0,0.0,1.93,1.03,0.0
20180407:0610,110.0,50.0,0.0,11.46,2.29,0.97,0.0
20180407:0710,234.0,97.0,0.0,21.58,5.68,0.83,0.0
20180407:0810,168.0,231.0,0.0,31.2,10.54,0.48,0.0
20180407:0910,517.01,130.0,0.0,39.69,13.4,0.21,0.0
20180407:1010,610.01,137.0,0.0,46.2,15.42,0.14,0.0
20180407:1110,667.01,133.0,0.0,49.61,16.72,0.55,0.0
20180407:1210,673.01,124.0,0.0,49.07,17.51,0.41,0.0
20180407:1310,647.01,98.0,0.0,44.74,18.37,0.14,0.0
20180407:1410,495.01,121.0,0.0,37.6,18.88,0.48,0.0
20180407:1510,330.0,124.0,0.0,28.74,18.91,0.62,0.0
20180407:1610,218.0,75.0,0.0,18.94,18.51,0.9,0.0
20180407:1710,0.0,57.0,0.0,8.76,17.36,1.03,0.0
20180407:1810,0.0,0.0,0.0,0.0,14.98,1.1,0.0
20180407:1910,0.0,0.0,0.0,0.0,13.44,1.31,0.0
20180407:2010,0.0,0.0,0.0,0.0,11.64,1.24,0.0
20180407:2110,0.0,0.0,0.0,0.0,10.08,1.1,0.0
20180407:2210,0.0,0.0,0.0,0.0,8.5,1.31,0.0
20180407:2310,0.0,0.0,0.0,0.0,7.4,1.52,0.0
20180408:0010,0.0,0.0,0.0,0.0,6.51,1.52,0.0
20180408:0110,0.0,0.0,0.0,0.0,6.34,1.38,0.0
20180408:0210,0.0,0.0,0.0,0.0,6.07,1.24,0.0
20180408:0310,0.0,0.0,0.0,0.0,5.54,1.17,0.0
20180408:0410,0.0,0.0,0.0,0.0,5.25,1.1,0.0
20180408:0510,0.0,0.0,0.0,0.0,4.7,1.03,0.0
20180408:0610,68.0,74.0,0.0,11.78,4.98,0.97,0.0
20180408:0710,152.0,143.0,0.0,21.91,8.1,0.76,0.0
20180408:0810,316.0,161.0,0.0,31.54,12.24,0.62,0.0
20180408:0910,342.0,234.0,0.0,40.05,14.64,0.69,0.0
20180408:1010,457.01,231.0,0.0,46.58,16.35,0.83,0.0
20180408:1110,619.01,164.0,0.0,49.99,17.42,1.17,0.0
20180408:1210,600.01,171.0,0.0,49.43,18.3,1.03,0.0
20180408:1310,568.01,150.0,0.0,45.05,18.85,0.69,0.0
20180408:1410,239.0,263.0,0.0,37.88,19.0,0.48,0.0
20180408:1510,55.0,230.0,0.0,28.98,18.75,0.76,0.0
20180408:1610,2.0,110.0,0.0,19.17,18.15,1.31,0.0
20180408:1710,0.0,34.0,0.0,8.98,16.75,1.59,0.0
20180408:1810,0.0,0.0,0.0,0.0,14.68,1.86,0.0
20180408:1910,0.0,0.0,0.0,0.0,12.64,1.45,0.0
20180408:2010,0.0,0.0,0.0,0.0,10.65,1.38,0.0
20180408:2110,0.0,0.0,0.0,0.0,9.29,1.38,0.0
20180408:2210,0.0,0.0,0.0,0.0,8.38,1.31,0.0
20180408:2310,0.0,0.0,0.0,0.0,7.74,1.24,0.0
20180409:0010,0.0,0.0,0.0,0.0,7.5,1.17,0.0
20180409:0110,0.0,0.0,0.0,0.0,7.49,1.1,0.0
20180409:0210,0.0,0.0,0.0,0.0,7.15,1.03,0.0
20180409:0310,0.0,0.0,0.0,0.0,6.58,1.03,0.0
20180409:0410,0.0,0.0,0.0,0.0,6.08,1.1,0.0
20180409:0510,0.0,0.0,0.0,0.0,5.82,1.03,0.0
20180409:0610,2.0,66.0,0.0,12.1,6.18,0.9,0.0
20180409:0710,30.0,169.0,0.0,22.24,8.68,0.76,0.0
20180409:0810,69.0,254.0,0.0,31.87,12.09,0.69,0.0
20180409:0910,281.0,266.0,0.0,40.41,13.98,0.9,0.0
20180409:1010,601.01,146.0,0.0,46.96,15.09,1.24,0.0
20180409:1110,81.0,386.0,0.0,50.37,15.47,1.52,0.0
20180409:1210,94.0,385.0,0.0,49.79,15.63,1.66,0.0
20180409:1310,15.0,303.0,0.0,45.37,15.76,1.66,0.0
20180409:1410,5.0,235.0,0.0,38.15,15.31,1.52,0.0
20180409:1510,30.0,222.0,0.0,29.22,14.74,1.17,0.0
20180409:1610,0.0,57.0,0.0,19.4,14.18,0.83,0.0
20180409:1710,0.0,21.0,0.0,9.2,13.4,1.1,0.0
20180409:1810,0.0,0.0,0.0,0.0,11.79,0.97,0.0
20180409:1910,0.0,0.0,0.0,0.0,9.84,1.17,0.0
20180409:2010,0.0,0.0,0.0,0.0,8.8,1.1,0.0
20180409:2110,0.0,0.0,0.0,0.0,8.24,1.03,0.0
20180409:2210,0.0,0.0,0.0,0.0,7.98,0.9,0.0
20180409:2310,0.0,0.0,0.0,0.0,7.26,0.9,0.0
20180410:0010,0.0,0.0,0.0,0.0,6.85,0.83,0.0
20180410:0110,0.0,0.0,0.0,0.0,6.16,0.83,0.0
20180410:0210,0.0,0.0,0.0,0.0,5.19,0.9,0.0
20180410:0310,0.0,0.0,0.0,0.0,5.51,0.55,0.0
20180410:0410,0.0,0.0,0.0,0.0,4.39,0.69,0.0
20180410:0510,0.0,0.0,0.0,0.0,3.83,0.62,0.0
20180410:0610,10.0,83.0,0.0,12.42,4.95,0.55,0.0
20180410:0710,4.0,139.0,0.0,22.56,7.9,0.41,0.0
20180410:0810,358.0,144.0,0.0,32.21,9.7,0.34,0.0
20180410:0910,0.0,185.0,0.0,40.76,10.98,0.97,0.0
20180410:1010,0.0,68.0,0.0,47.33,11.8,1.52,0.0
20180410:1110,0.0,125.0,0.0,50.75,10.78,2.28,0.0
20180410:1210,0.0,80.0,0.0,50.14,9.31,2.83,0.0
20180410:1310,6.0,281.0,0.0,45.68,8.09,2.28,0.0
20180410:1410,0.0,188.0,0.0,38.42,7.86,1.66,0.0
20180410:1510,2.0,167.0,0.0,29.46,7.75,1.24,0.0
20180410:1610,95.0,143.0,0.0,19.62,7.74,1.17,0.0
20180410:1710,0.0,47.0,0.0,9.42,7.45,0.76,0.0
20180410:1810,0.0,0.0,0.0,0.0,6.69,0.97,0.0
20180410:1910,0.0,0.0,0.0,0.0,5.33,1.03,0.0
20180410:2010,0.0,0.0,0.0,0.0,4.96,0.83,0.0
20180410:2110,0.0,0.0,0.0,0.0,4.97,0.76,0.0
20180410:2210,0.0,0.0,0.0,0.0,4.25,0.69,0.0
20180410:2310,0.0,0.0,0.0,0.0,3.23,0.62,0.0
20180411:0010,0.0,0.0,0.0,0.0,1.91,0.76,0.0
20180411:0110,0.0,0.0,0.0,0.0,1.1,0.83,0.0
20180411:0210,0.0,0.0,0.0,0.0,0.58,0.76,0.0
20180411:0310,0.0,0.0,0.0,0.0,0.08,0.69,0.0
20180411:0410,0.0,0.0,0.0,0.0,-0.32,0.69,0.0
20180411:0510,0.0,7.0,0.0,2.54,-0.58,0.76,0.0
20180411:0610,114.0,63.0,0.0,12.74,1.14,0.62,0.0
20180411:0710,271.0,91.0,0.0,22.88,3.46,0.55,0.0
20180411:0810,397.0,127.0,0.0,32.54,6.31,0.76,0.0
20180411:0910,502.01,155.0,0.0,41.11,8.61,1.45,0.0
20180411:1010,327.0,312.0,0.0,47.7,10.42,2.14,0.0
20180411:1110,341.0,334.0,0.0,51.12,11.86,2.55,0.0
20180411:1210,176.0,388.0,0.0,50.49,13.04,2.76,0.0
20180411:1310,78.0,362.0,0.0,45.98,13.87,2.76,0.0
20180411:1410,55.0,305.0,0.0,38.68,14.03,2.76,0.0
20180411:1510,0.0,134.0,0.0,29.7,13.94,2.62,0.0
20180411:1610,0.0,54.0,0.0,19.84,13.52,2.14,0.0
20180411:1710,0.0,20.0,0.0,9.64,12.61,1.79,0.0
20180411:1810,0.0,0.0,0.0,0.0,10.93,1.45,0.0
20180411:1910,0.0,0.0,0.0,0.0,9.09,1.24,0.0
20180411:2010,0.0,0.0,0.0,0.0,8.2,0.97,0.0
20180411:2110,0.0,0.0,0.0,0.0,7.73,0.83,0.0
20180411:2210,0.0,0.0,0.0,0.0,7.08,0.83,0.0
20180411:2310,0.0,0.0,0.0,0.0,6.45,0.97,0.0
20180412:0010,0.0,0.0,0.0,0.0,5.99,1.03,0.0
20180412:0110,0.0,0.0,0.0,0.0,5.39,1.03,0.0
20180412:0210,0.0,0.0,0.0,0.0,4.34,1.31,0.0
20180412:0310,0.0,0.0,0.0,0.0,4.13,1.31,0.0
20180412:0410,0.0,0.0,0.0,0.0,3.82,1.31,0.0
20180412:0510,0.0,12.0,0.0,2.85,4.22,1.03,0.0
20180412:0610,128.0,59.0,0.0,13.05,4.59,0.83,0.0
20180412:0710,312.0,70.0,0.0,23.2,7.22,0.9,0.0
20180412:0810,462.01,92.0,0.0,32.87,10.17,1.03,0.0
20180412:0910,594.01,103.0,0.0,41.46,11.27,1.17,0.0
20180412:1010,657.01,129.0,0.0,48.07,12.07,0.97,0.0
20180412:1110,676.01,149.0,0.0,51.49,12.92,1.24,0.0
20180412:1210,707.01,123.0,0.0,50.83,13.36,1.31,0.0
20180412:1310,668.01,105.0,0.0,46.29,13.47,1.45,0.0
20180412:1410,401.01,196.0,0.0,38.95,13.57,1.31,0.0
20180412:1510,341.0,134.0,0.0,29.94,13.46,1.03,0.0
20180412:1610,12.0,141.0,0.0,20.06,12.79,0.41,0.0
20180412:1710,0.0,52.0,0.0,9.86,12.39,0.55,0.0
20180412:1810,0.0,0.0,0.0,0.0,11.48,0.55,0.0
20180412:1910,0.0,0.0,0.0,0.0,11.64,0.14,0.0
20180412:2010,0.0,0.0,0.0,0.0,10.28,0.62,0.0
20180412:2110,0.0,0.0,0.0,0.0,8.66,0.76,0.0
20180412:2210,0.0,0.0,0.0,0.0,7.02,0.76,0.0
20180412:2310,0.0,0.0,0.0,0.0,6.15,0.9,0.0
20180413:0010,0.0,0.0,0.0,0.0,4.18,1.38,0.0
20180413:0110,0.0,0.0,0.0,0.0,3.47,1.72,0.0
20180413:0210,0.0,0.0,0.0,0.0,3.23,1.72,0.0
20180413:0310,0.0,0.0,0.0,0.0,3.16,1.59,0.0
20180413:0410,0.0,0.0,0.0,0.0,2.89,1.52,0.0
20180413:0510,0.0,7.0,0.0,3.17,2.8,1.45,0.0
20180413:0610,132.0,60.0,0.0,13.36,3.66,1.17,0.0
20180413:0710,236.0,118.0,0.0,23.51,6.68,1.17,0.0
20180413:0810,470.01,87.0,0.0,33.2,8.31,1.1,0.0
20180413:0910,582.01,111.0,0.0,41.81,10.08,1.31,0.0
20180413:1010,642.01,139.0,0.0,48.43,11.24,1.66,0.0
20180413:1110,493.01,259.0,0.0,51.86,12.0,2.0,0.0
20180413:1210,47.0,379.0,0.0,51.18,12.48,2.34,0.0
20180413:1310,0.0,98.0,0.0,46.59,12.87,2.55,0.0
20180413:1410,122.0,313.0,0.0,39.21,12.24,2.34,0.0
20180413:1510,104.0,240.0,0.0,30.17,11.96,1.79,0.0
20180413:1610,77.0,155.0,0.0,20.28,11.96,1.38,0.0
20180413:1710,24.0,71.0,0.0,10.07,11.38,0.76,0.0
20180413:1810,0.0,0.0,0.0,0.0,10.15,0.83,0.0
20180413:1910,0.0,0.0,0.0,0.0,10.47,0.21,0.0
20180413:2010,0.0,0.0,0.0,0.0,9.29,0.9,0.0
20180413:2110,0.0,0.0,0.0,0.0,8.24,1.03,0.0
20180413:2210,0.0,0.0,0.0,0.0,7.54,0.9,0.0
20180413:2310,0.0,0.0,0.0,0.0,6.51,0.76,0.0
20180414:0010,0.0,0.0,0.0,0.0,5.17,0.76,0.0
20180414:0110,0.0,0.0,0.0,0.0,4.2,0.69,0.0
20180414:0210,0.0,0.0,0.0,0.0,3.56,0.69,0.0
20180414:0310,0.0,0.0,0.0,0.0,3.2,0.76,0.0
20180414:0410,0.0,0.0,0.0,0.0,2.91,0.76,0.0
20180414:0510,0.0,11.0,0.0,3.47,2.61,0.76,0.0
20180414:0610,92.0,82.0,0.0,13.66,3.51,0.62,0.0
20180414:0710,145.0,165.0,0.0,23.82,7.18,0.34,0.0
20180414:0810,339.0,168.0,0.0,33.52,10.18,0.41,0.0
20180414:0910,526.01,145.0,0.0,42.15,11.58,0.9,0.0
20180414:1010,613.01,155.0,0.0,48.79,12.92,1.31,0.0
20180414:1110,430.01,292.0,0.0,52.23,13.91,1.52,0.0
20180414:1210,371.0,317.0,0.0,51.52,14.72,1.38,0.0
20180414:1310,308.0,310.0,0.0,46.89,15.18,1.38,0.0
20180414:1410,255.0,270.0,0.0,39.47,15.33,1.52,0.0
20180414:1510,110.0,238.0,0.0,30.41,15.28,1.59,0.0
20180414:1610,27.0,154.0,0.0,20.5,14.88,1.38,0.0
20180414:1710,4.0,61.0,0.0,10.29,14.18,0.83,0.0
20180414:1810,0.0,0.0,0.0,0.0,12.9,0.62,0.0
20180414:1910,0.0,0.0,0.0,0.0,12.29,0.83,0.0
20180414:2010,0.0,0.0,0.0,0.0,12.15,0.41,0.0
20180414:2110,0.0,0.0,0.0,0.0,10.52,0.41,0.0
20180414:2210,0.0,0.0,0.0,0.0,8.19,0.69,0.0
20180414:2310,0.0,0.0,0.0,0.0,6.36,0.62,0.0
20180415:0010,0.0,0.0,0.0,0.0,5.39,0.62,0.0
20180415:0110,0.0,0.0,0.0,0.0,4.83,0.48,0.0
20180415:0210,0.0,0.0,0.0,0.0,4.2,0.48,0.0
20180415:0310,0.0,0.0,0.0,0.0,3.72,0.41,0.0
20180415:0410,0.0,0.0,0.0,0.0,3.14,0.41,0.0
20180415:0510,2.0,17.6,0.0,3.78,2.82,0.41,0.0
20180415:0610,144.0,58.0,0.0,13.97,3.57,0.41,0.0
20180415:0710,266.0,104.0,0.0,24.13,8.25,0.28,0.0
20180415:0810,420.0,121.0,0.0,33.84,11.18,0.83,0.0
20180415:0910,427.01,207.0,0.0,42.49,12.63,1.17,0.0
20180415:1010,507.01,221.0,0.0,49.15,13.88,1.31,0.0
20180415:1110,14.0,338.0,0.0,52.59,14.93,1.31,0.0
20180415:1210,113.0,398.0,0.0,51.86,15.77,1.24,0.0
20180415:1310,477.01,222.0,0.0,47.19,16.19,1.24,0.0
20180415:1410,256.0,270.0,0.0,39.73,16.3,0.97,0.0
20180415:1510,230.0,195.0,0.0,30.64,16.1,0.97,0.0
20180415:1610,142.0,134.0,0.0,20.72,15.72,1.1,0.0
20180415:1710,0.0,43.0,0.0,10.5,14.89,1.17,0.0
20180415:1810,0.0,0.0,0.0,0.0,13.63,1.17,0.0
20180415:1910,0.0,0.0,0.0,0.0,11.94,0.97,0.0
20180415:2010,0.0,0.0,0.0,0.0,11.99,0.69,0.0
20180415:2110,0.0,0.0,0.0,0.0,11.64,0.55,0.0
20180415:2210,0.0,0.0,0.0,0.0,11.07,0.28,0.0
20180415:2310,0.0,0.0,0.0,0.0,10.6,0.14,0.0
20180416:0010,0.0,0.0,0.0,0.0,10.12,0.55,0.0
20180416:0110,0.0,0.0,0.0,0.0,9.33,0.62,0.0
20180416:0210,0.0,0.0,0.0,0.0,8.81,0.55,0.0
20180416:0310,0.0,0.0,0.0,0.0,8.19,0.62,0.0
20180416:0410,0.0,0.0,0.0,0.0,7.64,0.69,0.0
20180416:0510,0.0,4.0,0.0,4.08,7.23,0.76,0.0
20180416:0610,9.0,94.0,0.0,14.27,7.77,0.41,0.0
20180416:0710,163.0,162.0,0.0,24.44,9.96,0.21,0.0
20180416:0810,64.0,270.0,0.0,34.16,10.92,0.48,0.0
20180416:0910,97.0,337.0,0.0,42.82,11.69,0.97,0.0
20180416:1010,76.0,378.0,0.0,49.5,12.47,1.31,0.0
20180416:1110,48.0,384.0,0.0,52.95,13.33,1.66,0.0
20180416:1210,151.0,397.0,0.0,52.2,13.5,1.86,0.0
20180416:1310,274.0,328.0,0.0,47.48,13.41,1.93,0.0
20180416:1410,68.0,314.0,0.0,39.98,13.63,1.93,0.0
20180416:1510,39.0,238.0,0.0,30.87,13.46,1.72,0.0
20180416:1610,0.0,99.0,0.0,20.93,13.13,1.45,0.0
20180416:1710,1.0,56.0,0.0,10.72,12.53,1.1,0.0
20180416:1810,0.0,0.0,0.0,0.0,11.59,0.83,0.0
20180416:1910,0.0,0.0,0.0,0.0,10.01,0.97,0.0
20180416:2010,0.0,0.0,0.0,0.0,9.86,0.55,0.0
20180416:2110,0.0,0.0,0.0,0.0,9.71,0.55,0.0
20180416:2210,0.0,0.0,0.0,0.0,9.4,0.34,0.0
20180416:2310,0.0,0.0,0.0,0.0,8.58,0.83,0.0
20180417:0010,0.0,0.0,0.0,0.0,7.84,0.83,0.0
20180417:0110,0.0,0.0,0.0,0.0,7.26,0.62,0.0
20180417:0210,0.0,0.0,0.0,0.0,5.93,0.48,0.0
20180417:0310,0.0,0.0,0.0,0.0,5.62,0.41,0.0
20180417:0410,0.0,0.0,0.0,0.0,4.81,0.41,0.0
20180417:0510,3.0,20.39,0.0,4.38,4.12,0.48,0.0
20180417:0610,149.0,63.0,0.0,14.57,5.14,0.62,0.0
20180417:0710,295.0,96.0,0.0,24.74,8.42,0.41,0.0
20180417:0810,459.0,106.0,0.0,34.47,10.99,0.83,0.0
20180417:0910,595.01,112.0,0.0,43.15,12.53,1.72,0.0
20180417:1010,562.01,197.0,0.0,49.86,14.09,2.21,0.0
20180417:1110,657.01,167.0,0.0,53.31,15.26,2.34,0.0
20180417:1210,686.01,142.0,0.0,52.53,16.05,2.48,0.0
20180417:1310,638.01,130.0,0.0,47.78,16.4,2.41,0.0
20180417:1410,511.01,136.0,0.0,40.24,16.76,2.34,0.0
20180417:1510,376.0,120.0,0.0,31.09,16.71,2.28,0.0
20180417:1610,201.0,109.0,0.0,21.15,16.42,2.21,0.0
20180417:1710,80.0,60.0,0.0,10.93,15.61,1.52,0.0
20180417:1810,0.0,0.0,0.0,0.0,14.22,1.31,0.0
20180417:1910,0.0,0.0,0.0,0.0,12.56,1.45,0.0
20180417:2010,0.0,0.0,0.0,0.0,11.14,1.38,0.0
20180417:2110,0.0,0.0,0.0,0.0,10.2,1.38,0.0
20180417:2210,0.0,0.0,0.0,0.0,9.04,1.17,0.0
20180417:2310,0.0,0.0,0.0,0.0,7.63,0.97,0.0
20180418:0010,0.0,0.0,0.0,0.0,6.42,0.9,0.0
20180418:0110,0.0,0.0,0.0,0.0,5.76,0.9,0.0
20180418:0210,0.0,0.0,0.0,0.0,5.31,0.97,0.0
20180418:0310,0.0,0.0,0.0,0.0,4.69,0.83,0.0
20180418:0410,0.0,0.0,0.0,0.0,4.52,0.83,0.0
20180418:0510,4.0,23.13,0.0,4.68,4.31,0.83,0.0
20180418:0610,159.0,61.0,0.0,14.86,5.85,0.69,0.0
20180418:0710,304.0,95.0,0.0,25.03,10.26,0.83,0.0
20180418:0810,469.0,105.0,0.0,34.78,13.21,1.59,0.0
20180418:0910,605.01,112.0,0.0,43.48,14.82,1.86,0.0
20180418:1010,714.01,106.0,0.0,50.2,16.25,2.07,0.0
20180418:1110,774.01,97.0,0.0,53.66,17.44,2.07,0.0
20180418:1210,736.01,116.0,0.0,52.86,18.32,1.93,0.0
20180418:1310,659.01,122.0,0.0,48.07,18.92,1.79,0.0
20180418:1410,540.01,123.0,0.0,40.49,19.16,1.66,0.0
20180418:1510,458.0,72.0,0.0,31.32,19.08,1.59,0.0
20180418:1610,236.0,93.0,0.0,21.36,18.68,1.52,0.0
20180418:1710,71.0,67.0,0.0,11.14,17.84,1.17,0.0
20180418:1810,0.0,0.0,0.0,0.0,16.27,1.17,0.0
20180418:1910,0.0,0.0,0.0,0.0,13.75,1.59,0.0
20180418:2010,0.0,0.0,0.0,0.0,12.27,1.38,0.0
20180418:2110,0.0,0.0,0.0,0.0,11.25,1.1,0.0
20180418:2210,0.0,0.0,0.0,0.0,10.07,0.9,0.0
20180418:2310,0.0,0.0,0.0,0.0,9.07,0.83,0.0
20180419:0010,0.0,0.0,0.0,0.0,8.28,0.83,0.0
20180419:0110,0.0,0.0,0.0,0.0,7.66,0.97,0.0
20180419:0210,0.0,0.0,0.0,0.0,7.46,1.17,0.0
20180419:0310,0.0,0.0,0.0,0.0,6.58,1.17,0.0
20180419:0410,0.0,0.0,0.0,0.0,5.81,1.1,0.0
20180419:0510,4.0,26.08,0.0,4.97,5.59,1.1,0.0
20180419:0610,151.0,69.0,0.0,15.15,6.17,1.1,0.0
20180419:0710,301.0,99.0,0.0,25.33,10.84,0.9,0.0
20180419:0810,463.0,111.0,0.0,35.08,14.82,0.62,0.0
20180419:0910,607.01,112.0,0.0,43.81,17.34,0.21,0.0
20180419:1010,689.01,124.0,0.0,50.55,18.84,0.21,0.0
20180419:1110,761.01,107.0,0.0,54.01,19.83,0.48,0.0
20180419:1210,751.01,106.0,0.0,53.19,20.5,0.76,0.0
20180419:1310,660.01,123.0,0.0,48.35,20.9,0.97,0.0
20180419:1410,551.01,117.0,0.0,40.74,20.98,1.1,0.0
20180419:1510,459.0,73.0,0.0,31.54,20.79,1.1,0.0
20180419:1610,251.0,86.0,0.0,21.57,20.32,1.03,0.0
20180419:1710,82.0,64.0,0.0,11.35,19.5,0.76,0.0
20180419:1810,0.0,0.0,0.0,0.0,17.97,0.9,0.0
